trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,0,RunD.M.C.,Christmas In Hollis,133,spotify:track:41onDks2UPbyjer5fMeUWf,Arista/Legacy,133,-1,3,3147160,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,RunD.M.C.,0
0,0,Sabrina Carpenter,A Nonsense Christmas,40,spotify:track:7yogx3TwxGwSxO2QITsT2q,Island Records,32,57,10,6810736,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Sabrina Carpenter,0
0,1,Sabrina Carpenter,Manchild,157,spotify:track:2BwO5K8Q7EPAJSGze3AAh9,Island Records,1,112,29,2812466,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Sabrina Carpenter,0
0,0,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Soda Pop,151,spotify:track:02sy7FAs8dkDNYsHp4Ul3f,K-Pop Demon Hunters,3,96,27,2869816,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Saja Boys,0
0,1,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Your Idol,142,spotify:track:1I37Zz2g3hk9eWxaNkj031,K-Pop Demon Hunters,2,90,27,2965041,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Saja Boys,0
0,0,Shakin' Stevens,Merry Christmas Everyone,111,spotify:track:2TE4xW3ImvpltVU0cPcKUn,Sony Music CG,111,-1,2,3392411,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Shakin' Stevens,0
0,0,She & Him,I Thought I Saw Your Face Today,61,spotify:track:0myRViRgmQ3J8izICXEAVO,Merge Records,45,45,4,5111977,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,She & Him,0
0,0,Sia,Snowman,19,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Monkey Puzzle/Atlantic,19,21,34,10565227,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Sia,0
0,0,Stevie Wonder,Someday At Christmas,97,spotify:track:0OdTRhhGt8aq4UXh67CKQg,UNI/MOTOWN,97,-1,4,3701624,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Stevie Wonder,0
0,1,Stevie Wonder,What Christmas Means To Me,89,spotify:track:7xZsOJBebpV9lsX3XUV7x3,UNI/MOTOWN,89,176,15,3792627,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Stevie Wonder,0
0,0,Tame Impala,Dracula,164,spotify:track:1NXbNEAcPvY5G1xvfN57aA,Columbia,8,87,13,2768056,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Tame Impala,0
0,1,Tame Impala,The Less I Know The Better,186,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Universal Music Australia Pty. Ltd.,76,107,162,2636561,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Tame Impala,0
