,,trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
12,20,20,34,5 Seconds of Summer,Youngblood,8,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,8,21,1129509,2018-09-06,36,2018,2018-09-06,1536192000.0,2018-09-01,1,5 Seconds of Summer,1
12,21,21,36,5 Seconds of Summer,Youngblood,10,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,8,22,1056139,2018-09-13,37,2018,2018-09-13,1536796800.0,2018-09-01,1,5 Seconds of Summer,1
12,22,22,38,5 Seconds of Summer,Youngblood,15,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,10,23,902151,2018-09-20,38,2018,2018-09-20,1537401600.0,2018-09-01,1,5 Seconds of Summer,1
12,23,23,40,5 Seconds of Summer,Youngblood,19,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,15,24,809754,2018-09-27,39,2018,2018-09-27,1538006400.0,2018-09-01,1,5 Seconds of Summer,1
12,24,24,41,5 Seconds of Summer,Youngblood,19,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,19,25,750182,2018-10-04,40,2018,2018-10-04,1538611200.0,2018-10-01,1,5 Seconds of Summer,1
12,25,25,42,5 Seconds of Summer,Youngblood,17,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,19,26,741761,2018-10-11,41,2018,2018-10-11,1539216000.0,2018-10-01,1,5 Seconds of Summer,1
12,26,26,43,5 Seconds of Summer,Youngblood,18,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,17,27,752732,2018-10-18,42,2018,2018-10-18,1539820800.0,2018-10-01,1,5 Seconds of Summer,1
12,27,27,44,5 Seconds of Summer,Youngblood,20,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,18,28,753736,2018-10-25,43,2018,2018-10-25,1540425600.0,2018-10-01,1,5 Seconds of Summer,1
12,28,28,45,5 Seconds of Summer,Youngblood,22,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,20,29,729485,2018-11-01,44,2018,2018-11-01,1541030400.0,2018-11-01,1,5 Seconds of Summer,1
12,29,29,46,5 Seconds of Summer,Youngblood,23,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,22,30,713351,2018-11-08,45,2018,2018-11-08,1541635200.0,2018-11-01,1,5 Seconds of Summer,1
12,30,30,47,5 Seconds of Summer,Youngblood,24,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,23,31,703543,2018-11-15,46,2018,2018-11-15,1542240000.0,2018-11-01,1,5 Seconds of Summer,1
12,31,31,48,5 Seconds of Summer,Youngblood,24,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,24,32,701043,2018-11-22,47,2018,2018-11-22,1542844800.0,2018-11-01,1,5 Seconds of Summer,1
12,32,32,49,5 Seconds of Summer,Youngblood,22,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,24,33,712984,2018-11-29,48,2018,2018-11-29,1543449600.0,2018-11-01,1,5 Seconds of Summer,1
12,33,33,50,5 Seconds of Summer,Youngblood,21,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,22,34,720977,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,1,5 Seconds of Summer,1
12,34,34,51,5 Seconds of Summer,Youngblood,16,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,21,35,762833,2018-12-13,50,2018,2018-12-13,1544659200.0,2018-12-01,1,5 Seconds of Summer,1
12,35,35,52,5 Seconds of Summer,Youngblood,22,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,16,36,728700,2018-12-20,51,2018,2018-12-20,1545264000.0,2018-12-01,1,5 Seconds of Summer,1
12,36,36,53,5 Seconds of Summer,Youngblood,37,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,22,37,741986,2018-12-27,52,2018,2018-12-27,1545868800.0,2018-12-01,1,5 Seconds of Summer,1
12,37,37,54,5 Seconds of Summer,Youngblood,13,spotify:track:2iUXsYOEPhVqEBwsqP70rE,Capitol,1,37,38,845459,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,1,5 Seconds of Summer,1
13,0,0,0,50 Cent,In Da Club,180,spotify:track:7iL6o9tox1zgHpKUfh9vuC,Shady Records,180,-1,1,95074,2017-01-05,1,2017,2017-01-05,1483574400.0,2017-01-01,1,50 Cent,0
14,0,0,0,6LACK,Switch,142,spotify:track:29ZZAShKhwRUuKULSNtxX6,LVRN Records,142,-1,1,222274,2018-09-20,38,2018,2018-09-20,1537401600.0,2018-09-01,1,6LACK,0
15,0,0,1,"6LACK, J. Cole",Pretty Little Fears (feat. J. Cole),170,spotify:track:4at3d5QWnlibMVN75ECDrp,LVRN Records,170,-1,1,199305,2018-09-20,38,2018,2018-09-20,1537401600.0,2018-09-01,2,6LACK,0
16,0,0,0,6ix9ine,BILLY,186,spotify:track:7bRRHQelMfrP86QYQlCsAq,Scumgang/TenThousand Projects,186,-1,1,170651,2018-03-01,9,2018,2018-03-01,1519862400.0,2018-03-01,1,6ix9ine,0
17,0,0,30,"6ix9ine, A Boogie Wit da Hoodie",WAKA (feat. A Boogie Wit da Hoodie),126,spotify:track:6o79O9qBP3OAkWOXajAQIS,"ScumGang Records / TenThousand Projects, LLC",126,-1,1,259150,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,2,6ix9ine,0
18,0,0,16,"6ix9ine, Bobby Shmurda",STOOPID (feat. Bobby Shmurda),54,spotify:track:1jQvUmf16VE9WQCPuK2e8K,"ScumGang Records / TenThousand Projects, LLC",54,-1,1,385670,2018-10-11,41,2018,2018-10-11,1539216000.0,2018-10-01,2,6ix9ine,0
18,1,1,18,"6ix9ine, Bobby Shmurda",STOOPID (feat. Bobby Shmurda),80,spotify:track:1jQvUmf16VE9WQCPuK2e8K,"ScumGang Records / TenThousand Projects, LLC",54,54,2,316933,2018-10-18,42,2018,2018-10-18,1539820800.0,2018-10-01,2,6ix9ine,0
18,2,2,20,"6ix9ine, Bobby Shmurda",STOOPID (feat. Bobby Shmurda),126,spotify:track:1jQvUmf16VE9WQCPuK2e8K,"ScumGang Records / TenThousand Projects, LLC",54,80,3,243703,2018-10-25,43,2018,2018-10-25,1540425600.0,2018-10-01,2,6ix9ine,0
18,3,3,22,"6ix9ine, Bobby Shmurda",STOOPID (feat. Bobby Shmurda),199,spotify:track:1jQvUmf16VE9WQCPuK2e8K,"ScumGang Records / TenThousand Projects, LLC",54,126,4,195582,2018-11-01,44,2018,2018-11-01,1541030400.0,2018-11-01,2,6ix9ine,0
18,4,4,27,"6ix9ine, Bobby Shmurda",STOOPID (feat. Bobby Shmurda),193,spotify:track:1jQvUmf16VE9WQCPuK2e8K,"ScumGang Records / TenThousand Projects, LLC",54,-1,5,195829,2018-11-29,48,2018,2018-11-29,1543449600.0,2018-11-01,2,6ix9ine,0
19,0,0,1,"6ix9ine, DJ SpinKing",TATI (feat. DJ Spinking),198,spotify:track:6kp0inxIexxSiDJfWqq0ZL,"ScumGang Records / TenThousand Projects, LLC",198,-1,1,172418,2018-05-31,22,2018,2018-05-31,1527724800.0,2018-05-01,2,6ix9ine,0
19,1,1,2,"6ix9ine, DJ SpinKing",TATI (feat. DJ Spinking),143,spotify:track:6kp0inxIexxSiDJfWqq0ZL,"ScumGang Records / TenThousand Projects, LLC",143,198,2,205256,2018-06-07,23,2018,2018-06-07,1528329600.0,2018-06-01,2,6ix9ine,0
19,2,2,3,"6ix9ine, DJ SpinKing",TATI (feat. DJ Spinking),181,spotify:track:6kp0inxIexxSiDJfWqq0ZL,"ScumGang Records / TenThousand Projects, LLC",143,143,3,174919,2018-06-14,24,2018,2018-06-14,1528934400.0,2018-06-01,2,6ix9ine,0
20,0,0,35,"6ix9ine, Kanye West",KANGA (feat. Kanye West),160,spotify:track:0EwS8XJQspgrj1zSUXhFkl,"ScumGang Records / TenThousand Projects, LLC",160,-1,1,226580,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,2,6ix9ine,0
21,0,0,29,"6ix9ine, Kanye West, Nicki Minaj",MAMA (feat. Nicki Minaj & Kanye West),117,spotify:track:1oJ8EDr2pv94IvSd6ZmDgo,"ScumGang Records / TenThousand Projects, LLC",117,-1,1,261820,2018-11-29,48,2018,2018-11-29,1543449600.0,2018-11-01,3,6ix9ine,0
21,1,1,34,"6ix9ine, Kanye West, Nicki Minaj",MAMA (feat. Nicki Minaj & Kanye West),23,spotify:track:1oJ8EDr2pv94IvSd6ZmDgo,"ScumGang Records / TenThousand Projects, LLC",23,117,2,686271,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,3,6ix9ine,0
21,2,2,36,"6ix9ine, Kanye West, Nicki Minaj",MAMA (feat. Nicki Minaj & Kanye West),52,spotify:track:1oJ8EDr2pv94IvSd6ZmDgo,"ScumGang Records / TenThousand Projects, LLC",23,23,3,462738,2018-12-13,50,2018,2018-12-13,1544659200.0,2018-12-01,3,6ix9ine,0
21,3,3,43,"6ix9ine, Kanye West, Nicki Minaj",MAMA (feat. Nicki Minaj & Kanye West),85,spotify:track:1oJ8EDr2pv94IvSd6ZmDgo,"ScumGang Records / TenThousand Projects, LLC",23,52,4,328699,2018-12-20,51,2018,2018-12-20,1545264000.0,2018-12-01,3,6ix9ine,0
21,4,4,45,"6ix9ine, Kanye West, Nicki Minaj",MAMA (feat. Nicki Minaj & Kanye West),195,spotify:track:1oJ8EDr2pv94IvSd6ZmDgo,"ScumGang Records / TenThousand Projects, LLC",23,85,5,244971,2018-12-27,52,2018,2018-12-27,1545868800.0,2018-12-01,3,6ix9ine,0
21,5,5,48,"6ix9ine, Kanye West, Nicki Minaj",MAMA (feat. Nicki Minaj & Kanye West),133,spotify:track:1oJ8EDr2pv94IvSd6ZmDgo,"ScumGang Records / TenThousand Projects, LLC",23,195,6,236343,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,3,6ix9ine,0
22,0,0,31,"6ix9ine, Lil Baby",TIC TOC (feat. Lil Baby),42,spotify:track:4m5Cd9kAbIxg6t9sMrQWtk,"ScumGang Records / TenThousand Projects, LLC",42,-1,1,536629,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,2,6ix9ine,0
22,1,1,38,"6ix9ine, Lil Baby",TIC TOC (feat. Lil Baby),72,spotify:track:4m5Cd9kAbIxg6t9sMrQWtk,"ScumGang Records / TenThousand Projects, LLC",42,42,2,358475,2018-12-13,50,2018,2018-12-13,1544659200.0,2018-12-01,2,6ix9ine,0
22,2,2,42,"6ix9ine, Lil Baby",TIC TOC (feat. Lil Baby),120,spotify:track:4m5Cd9kAbIxg6t9sMrQWtk,"ScumGang Records / TenThousand Projects, LLC",42,72,3,280362,2018-12-20,51,2018,2018-12-20,1545264000.0,2018-12-01,2,6ix9ine,0
22,3,3,49,"6ix9ine, Lil Baby",TIC TOC (feat. Lil Baby),198,spotify:track:4m5Cd9kAbIxg6t9sMrQWtk,"ScumGang Records / TenThousand Projects, LLC",42,-1,4,199201,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,2,6ix9ine,0
23,0,0,4,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),35,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",35,-1,1,640974,2018-07-26,30,2018,2018-07-26,1532563200.0,2018-07-01,3,6ix9ine,1
23,1,1,5,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),8,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,35,2,1282952,2018-08-02,31,2018,2018-08-02,1533168000.0,2018-08-01,3,6ix9ine,1
23,2,2,6,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),8,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,8,3,1256950,2018-08-09,32,2018,2018-08-09,1533772800.0,2018-08-01,3,6ix9ine,1
23,3,3,7,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),10,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,8,4,1099995,2018-08-16,33,2018,2018-08-16,1534377600.0,2018-08-01,3,6ix9ine,1
23,4,4,8,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),15,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,10,5,945720,2018-08-23,34,2018,2018-08-23,1534982400.0,2018-08-01,3,6ix9ine,1
23,5,5,9,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),18,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,15,6,879117,2018-08-30,35,2018,2018-08-30,1535587200.0,2018-08-01,3,6ix9ine,1
23,6,6,10,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),27,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,18,7,803958,2018-09-06,36,2018,2018-09-06,1536192000.0,2018-09-01,3,6ix9ine,1
23,7,7,11,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),26,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,27,8,731634,2018-09-13,37,2018,2018-09-13,1536796800.0,2018-09-01,3,6ix9ine,1
23,8,8,12,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),29,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,26,9,663361,2018-09-20,38,2018,2018-09-20,1537401600.0,2018-09-01,3,6ix9ine,1
23,9,9,13,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),35,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,29,10,585699,2018-09-27,39,2018,2018-09-27,1538006400.0,2018-09-01,3,6ix9ine,1
23,10,10,14,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),39,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,35,11,502256,2018-10-04,40,2018,2018-10-04,1538611200.0,2018-10-01,3,6ix9ine,1
23,11,11,15,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),45,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,39,12,473980,2018-10-11,41,2018,2018-10-11,1539216000.0,2018-10-01,3,6ix9ine,1
23,12,12,17,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),52,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,45,13,437473,2018-10-18,42,2018,2018-10-18,1539820800.0,2018-10-01,3,6ix9ine,1
23,13,13,19,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),64,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,52,14,394240,2018-10-25,43,2018,2018-10-25,1540425600.0,2018-10-01,3,6ix9ine,1
23,14,14,21,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),66,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,64,15,372785,2018-11-01,44,2018,2018-11-01,1541030400.0,2018-11-01,3,6ix9ine,1
23,15,15,23,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),71,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,66,16,341901,2018-11-08,45,2018,2018-11-08,1541635200.0,2018-11-01,3,6ix9ine,1
23,16,16,24,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),91,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,71,17,314536,2018-11-15,46,2018,2018-11-15,1542240000.0,2018-11-01,3,6ix9ine,1
23,17,17,25,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),96,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,91,18,295924,2018-11-22,47,2018,2018-11-22,1542844800.0,2018-11-01,3,6ix9ine,1
23,18,18,26,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),69,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,96,19,352807,2018-11-29,48,2018,2018-11-29,1543449600.0,2018-11-01,3,6ix9ine,1
23,19,19,33,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),71,spotify:track:2E124GmJRnBJuXbTb4cPUB,"ScumGang Records / TenThousand Projects, LLC",8,69,20,361825,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,3,6ix9ine,1
23,20,20,39,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),92,spotify:track:4QIyEq7TcTdAcxjI2AFlAK,"ScumGang Records / TenThousand Projects, LLC",8,71,21,316136,2018-12-13,50,2018,2018-12-13,1544659200.0,2018-12-01,3,6ix9ine,1
23,21,21,41,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),121,spotify:track:4QIyEq7TcTdAcxjI2AFlAK,"ScumGang Records / TenThousand Projects, LLC",8,92,22,280093,2018-12-20,51,2018,2018-12-20,1545264000.0,2018-12-01,3,6ix9ine,1
23,22,22,44,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),189,spotify:track:4QIyEq7TcTdAcxjI2AFlAK,"ScumGang Records / TenThousand Projects, LLC",8,121,23,252989,2018-12-27,52,2018,2018-12-27,1545868800.0,2018-12-01,3,6ix9ine,1
23,23,23,47,"6ix9ine, Nicki Minaj, Murda Beatz",FEFE (feat. Nicki Minaj & Murda Beatz),130,spotify:track:4QIyEq7TcTdAcxjI2AFlAK,"ScumGang Records / TenThousand Projects, LLC",8,189,24,238668,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,3,6ix9ine,1
24,0,0,28,"6ix9ine, Tory Lanez",KIKA (feat. Tory Lanez),112,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3,"ScumGang Records / TenThousand Projects, LLC",112,-1,1,268084,2018-11-29,48,2018,2018-11-29,1543449600.0,2018-11-01,2,6ix9ine,0
24,1,1,32,"6ix9ine, Tory Lanez",KIKA (feat. Tory Lanez),32,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3,"ScumGang Records / TenThousand Projects, LLC",32,112,2,587577,2018-12-06,49,2018,2018-12-06,1544054400.0,2018-12-01,2,6ix9ine,0
24,2,2,37,"6ix9ine, Tory Lanez",KIKA (feat. Tory Lanez),65,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3,"ScumGang Records / TenThousand Projects, LLC",32,32,3,383285,2018-12-13,50,2018,2018-12-13,1544659200.0,2018-12-01,2,6ix9ine,0
24,3,3,40,"6ix9ine, Tory Lanez",KIKA (feat. Tory Lanez),91,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3,"ScumGang Records / TenThousand Projects, LLC",32,65,4,318635,2018-12-20,51,2018,2018-12-20,1545264000.0,2018-12-01,2,6ix9ine,0
24,4,4,46,"6ix9ine, Tory Lanez",KIKA (feat. Tory Lanez),174,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3,"ScumGang Records / TenThousand Projects, LLC",32,91,5,268658,2018-12-27,52,2018,2018-12-27,1545868800.0,2018-12-01,2,6ix9ine,0
24,5,5,50,"6ix9ine, Tory Lanez",KIKA (feat. Tory Lanez),123,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3,"ScumGang Records / TenThousand Projects, LLC",32,174,6,242173,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,2,6ix9ine,0
25,0,0,0,A Boogie Wit da Hoodie,Look Back at It,107,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,Highbridge the Label / Atlantic Records,107,-1,1,261917,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,1,A Boogie Wit da Hoodie,0
26,0,0,1,"A Boogie Wit da Hoodie, Tyga, Offset",Startender (feat. Offset and Tyga),135,spotify:track:0jAfdqv18goRTUxm3ilRjb,Highbridge the Label / Atlantic Records,135,-1,1,235040,2019-01-03,1,2019,2019-01-03,1546473600.0,2019-01-01,2,A Boogie Wit da Hoodie,0
27,0,0,0,A R I Z O N A,Oceans Away,189,spotify:track:6A8dnC0xkiuWN4BshmTB2I,Atlantic Records,189,-1,1,94903,2017-01-26,4,2017,2017-01-26,1485388800.0,2017-01-01,1,A R I Z O N A,0
27,1,1,1,A R I Z O N A,Oceans Away,198,spotify:track:6A8dnC0xkiuWN4BshmTB2I,Atlantic Records,189,189,2,95824,2017-02-02,5,2017,2017-02-02,1485993600.0,2017-02-01,1,A R I Z O N A,0
27,2,2,2,A R I Z O N A,Oceans Away,191,spotify:track:6A8dnC0xkiuWN4BshmTB2I,Atlantic Records,181,181,4,106866,2017-02-23,8,2017,2017-02-23,1487808000.0,2017-02-01,1,A R I Z O N A,0
27,3,3,3,A R I Z O N A,Oceans Away,190,spotify:track:6A8dnC0xkiuWN4BshmTB2I,Atlantic Records,181,191,5,109148,2017-03-02,9,2017,2017-03-02,1488412800.0,2017-03-01,1,A R I Z O N A,0
27,4,4,4,A R I Z O N A,Oceans Away,195,spotify:track:6A8dnC0xkiuWN4BshmTB2I,Atlantic Records,181,190,6,112426,2017-03-09,10,2017,2017-03-09,1489017600.0,2017-03-01,1,A R I Z O N A,0
27,5,5,5,A R I Z O N A,Oceans Away,194,spotify:track:6A8dnC0xkiuWN4BshmTB2I,Atlantic Records,181,195,7,114946,2017-03-16,11,2017,2017-03-16,1489622400.0,2017-03-01,1,A R I Z O N A,0
28,0,0,0,A$AP Ferg,Plain Jane,196,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,196,-1,1,132141,2017-10-05,40,2017,2017-10-05,1507161600.0,2017-10-01,1,A$AP Ferg,0
28,1,1,1,A$AP Ferg,Plain Jane,160,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,160,196,2,152416,2017-10-12,41,2017,2017-10-12,1507766400.0,2017-10-01,1,A$AP Ferg,0
28,2,2,2,A$AP Ferg,Plain Jane,123,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,123,160,3,189756,2017-10-19,42,2017,2017-10-19,1508371200.0,2017-10-01,1,A$AP Ferg,0
28,3,3,3,A$AP Ferg,Plain Jane,104,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,104,123,4,220710,2017-10-26,43,2017,2017-10-26,1508976000.0,2017-10-01,1,A$AP Ferg,0
28,4,4,4,A$AP Ferg,Plain Jane,98,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,98,104,5,230871,2017-11-02,44,2017,2017-11-02,1509580800.0,2017-11-01,1,A$AP Ferg,0
28,5,5,5,A$AP Ferg,Plain Jane,102,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,98,98,6,240230,2017-11-09,45,2017,2017-11-09,1510185600.0,2017-11-01,1,A$AP Ferg,0
28,6,6,6,A$AP Ferg,Plain Jane,59,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,59,102,7,333488,2017-11-16,46,2017,2017-11-16,1510790400.0,2017-11-01,1,A$AP Ferg,0
28,7,7,7,A$AP Ferg,Plain Jane,53,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,59,8,346204,2017-11-23,47,2017,2017-11-23,1511395200.0,2017-11-01,1,A$AP Ferg,0
28,8,8,8,A$AP Ferg,Plain Jane,54,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,53,9,348089,2017-11-30,48,2017,2017-11-30,1512000000.0,2017-11-01,1,A$AP Ferg,0
28,9,9,9,A$AP Ferg,Plain Jane,64,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,54,10,327917,2017-12-07,49,2017,2017-12-07,1512604800.0,2017-12-01,1,A$AP Ferg,0
28,10,10,10,A$AP Ferg,Plain Jane,68,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,64,11,308877,2017-12-14,50,2017,2017-12-14,1513209600.0,2017-12-01,1,A$AP Ferg,0
28,11,11,11,A$AP Ferg,Plain Jane,85,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,68,12,274710,2017-12-21,51,2017,2017-12-21,1513814400.0,2017-12-01,1,A$AP Ferg,0
28,12,12,12,A$AP Ferg,Plain Jane,132,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,85,13,253947,2017-12-28,52,2017,2017-12-28,1514419200.0,2017-12-01,1,A$AP Ferg,0
28,13,13,13,A$AP Ferg,Plain Jane,89,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,132,14,257068,2018-01-04,1,2018,2018-01-04,1515024000.0,2018-01-01,1,A$AP Ferg,0
28,14,14,14,A$AP Ferg,Plain Jane,81,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,89,15,278501,2018-01-11,2,2018,2018-01-11,1515628800.0,2018-01-01,1,A$AP Ferg,0
28,15,15,15,A$AP Ferg,Plain Jane,86,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,81,16,273837,2018-01-18,3,2018,2018-01-18,1516233600.0,2018-01-01,1,A$AP Ferg,0
28,16,16,16,A$AP Ferg,Plain Jane,88,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,86,17,277625,2018-01-25,4,2018,2018-01-25,1516838400.0,2018-01-01,1,A$AP Ferg,0
28,17,17,17,A$AP Ferg,Plain Jane,95,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,88,18,266882,2018-02-01,5,2018,2018-02-01,1517443200.0,2018-02-01,1,A$AP Ferg,0
28,18,18,18,A$AP Ferg,Plain Jane,84,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,95,19,291720,2018-02-08,6,2018,2018-02-08,1518048000.0,2018-02-01,1,A$AP Ferg,0
28,19,19,19,A$AP Ferg,Plain Jane,94,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,84,20,286323,2018-02-15,7,2018,2018-02-15,1518652800.0,2018-02-01,1,A$AP Ferg,0
28,20,20,20,A$AP Ferg,Plain Jane,90,spotify:track:4dVpf9jZjcORqGTLUaeYj9,RCA Records Label,53,94,21,287857,2018-02-22,8,2018,2018-02-22,1519257600.0,2018-02-01,1,A$AP Ferg,0
