main_artist,track_name,trackAppearanceCount,artistAppearanceCount,rank,peak_rank,previous_rank,weeks_on_chart,streams,ArtistCount,isTopTen,rank difference,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Labels
Lil Baby,Drip Too Hard (Lil Baby & Gunna),88,209,133,41,129,91,51944,1,0,4,58123,,,,,,,,,,1
Lil Baby,Drip Too Hard (Lil Baby & Gunna),89,211,155,41,133,92,47785,1,0,22,58123,,,,,,,,,,1
Lil Baby,Drip Too Hard (Lil Baby & Gunna),90,213,138,41,155,93,49955,1,0,-17,58123,,,,,,,,,,1
Lil Baby,Drip Too Hard (Lil Baby & Gunna),91,215,161,41,138,94,51619,1,0,23,58123,,,,,,,,,,1
Lil Baby,Drip Too Hard (Lil Baby & Gunna),92,216,166,41,161,95,54282,1,0,5,58123,,,,,,,,,,1
Lil Baby,Freestyle,21,208,164,136,192,23,50921,1,0,-28,50921,,,,,,,,,,1
Lil Baby,Freestyle,22,210,167,136,164,24,46765,1,0,3,50921,,,,,,,,,,1
Lil Baby,Freestyle,23,212,185,136,167,25,42831,1,0,18,50921,,,,,,,,,,1
Lil Baby,Freestyle,24,214,168,136,185,26,46448,1,0,-17,50921,,,,,,,,,,1
Lil Durk,All My Life (feat. J. Cole),6,11,10,2,9,8,206266,2,1,1,206266,,,,,,,,,,3
Lil Durk,All My Life (feat. J. Cole),7,12,10,2,10,9,181666,2,1,0,206266,,,,,,,,,,3
Lil Durk,All My Life (feat. J. Cole),8,13,12,2,10,10,169913,2,1,2,206266,,,,,,,,,,3
Lil Durk,All My Life (feat. J. Cole),9,14,12,2,12,11,167417,2,1,0,206266,,,,,,,,,,3
Lil Durk,All My Life (feat. J. Cole),10,15,24,2,12,12,165876,2,1,12,206266,,,,,,,,,,3
Lil Durk,All My Life (feat. J. Cole),11,16,17,2,24,13,165615,2,1,-7,206266,,,,,,,,,,3
Lil Mabu,MATHEMATICAL DISRESPECT,7,7,180,56,155,9,49044,1,0,25,49044,,,,,,,,,,1
Lil Uzi Vert,Just Wanna Rock,35,135,94,33,140,37,67758,1,0,-46,67758,,,,,,,,,,1
Lil Uzi Vert,Just Wanna Rock,36,138,138,33,94,38,50633,1,0,44,67758,,,,,,,,,,1
Lil Uzi Vert,Just Wanna Rock,37,139,184,33,138,39,42918,1,0,46,67758,,,,,,,,,,1
Lil Yachty,Strike (Holster),11,42,100,13,100,13,66309,1,0,0,66309,,,,,,,,,,1
Lil Yachty,Strike (Holster),12,43,106,13,100,14,57561,1,0,6,66309,,,,,,,,,,1
Lil Yachty,Strike (Holster),13,44,110,13,106,15,56739,1,0,4,66309,,,,,,,,,,1
Lil Yachty,Strike (Holster),14,45,130,13,110,16,51420,1,0,20,66309,,,,,,,,,,1
Lil Yachty,Strike (Holster),15,46,195,13,130,17,47084,1,0,65,66309,,,,,,,,,,1
Lil Yachty,Strike (Holster),16,47,133,13,195,18,61505,1,0,-62,66309,,,,,,,,,,1
Lloyiso,Dream About You,68,174,84,54,72,70,73923,1,0,12,81661,,,,,,,,,,1
Lloyiso,Dream About You,69,176,74,54,84,71,70499,1,0,-10,81661,,,,,,,,,,1
Lloyiso,Dream About You,70,178,73,54,74,72,69847,1,0,-1,81661,,,,,,,,,,1
Lloyiso,Dream About You,71,180,79,54,73,73,70201,1,0,6,81661,,,,,,,,,,1
Lloyiso,Dream About You,72,182,98,54,79,74,73170,1,0,19,81661,,,,,,,,,,1
Lloyiso,Dream About You,73,184,79,54,98,75,81661,1,0,-19,81661,,,,,,,,,,1
Lloyiso,Seasons,87,175,146,62,115,89,52561,1,0,31,60123,,,,,,,,,,1
Lloyiso,Seasons,88,177,127,62,146,90,52435,1,0,-19,60123,,,,,,,,,,1
Lloyiso,Seasons,89,179,125,62,127,91,52512,1,0,-2,60123,,,,,,,,,,1
Lloyiso,Seasons,90,181,125,62,125,92,52982,1,0,0,60123,,,,,,,,,,1
Lloyiso,Seasons,91,183,140,62,125,93,57308,1,0,15,60123,,,,,,,,,,1
Lloyiso,Seasons,92,185,137,62,140,94,60123,1,0,-3,60123,,,,,,,,,,1
Loatinover Pounds,Sosh Plata - Remix,17,17,32,12,29,19,119417,1,0,3,119417,,,,,,,,,,3
Loatinover Pounds,Sosh Plata - Remix,18,18,33,12,32,20,105495,1,0,1,119417,,,,,,,,,,3
Loatinover Pounds,Sosh Plata - Remix,19,19,47,12,33,21,93168,1,0,14,119417,,,,,,,,,,3
Loatinover Pounds,Sosh Plata - Remix,20,20,41,12,47,22,93389,1,0,-6,119417,,,,,,,,,,3
Loatinover Pounds,Sosh Plata - Remix,21,21,76,12,41,23,86744,1,0,35,119417,,,,,,,,,,3
Loatinover Pounds,Sosh Plata - Remix,22,22,69,12,76,24,90364,1,0,-7,119417,,,,,,,,,,3
Lost Frequencies,Where Are You Now,96,97,172,13,170,98,49815,1,0,2,49828,,,,,,,,,,1
Lost Frequencies,Where Are You Now,97,98,154,13,172,99,48679,1,0,-18,49828,,,,,,,,,,1
Lost Frequencies,Where Are You Now,98,99,141,13,154,100,48951,1,0,-13,49828,,,,,,,,,,1
Lost Frequencies,Where Are You Now,99,100,160,13,141,101,47635,1,0,19,49828,,,,,,,,,,1
Lost Frequencies,Where Are You Now,100,101,173,13,160,102,49823,1,0,13,49828,,,,,,,,,,1
Lost Frequencies,Where Are You Now,101,102,195,13,173,103,49828,1,0,22,49828,,,,,,,,,,1
Luxury SA,Crazy Vibez,42,42,171,10,181,44,49836,1,1,-10,50325,,,,,,,,,,1
Luxury SA,Crazy Vibez,43,43,143,10,171,45,50325,1,1,-28,50325,,,,,,,,,,1
Luxury SA,Crazy Vibez,44,44,177,10,143,46,43640,1,1,34,50325,,,,,,,,,,1
Lwah Ndlunkulu,Ithuba,44,67,109,33,89,46,64058,1,0,20,69291,,,,,,,,,,1
Lwah Ndlunkulu,Ithuba,45,69,97,33,109,47,61163,1,0,-12,69291,,,,,,,,,,1
Lwah Ndlunkulu,Ithuba,46,71,92,33,97,48,61172,1,0,-5,69291,,,,,,,,,,1
Lwah Ndlunkulu,Ithuba,47,73,122,33,92,49,53538,1,0,30,69291,,,,,,,,,,1
Lwah Ndlunkulu,Ithuba,48,75,134,33,122,50,58842,1,0,12,69291,,,,,,,,,,1
Lwah Ndlunkulu,Ithuba,49,78,104,33,134,51,69291,1,0,-30,69291,,,,,,,,,,1
Lwah Ndlunkulu,Ngiyeza,22,66,38,8,39,24,110380,1,1,-1,110380,,,,,,,,,,3
Lwah Ndlunkulu,Ngiyeza,23,68,38,8,38,25,98864,1,1,0,110380,,,,,,,,,,3
Lwah Ndlunkulu,Ngiyeza,24,70,45,8,38,26,95109,1,1,7,110380,,,,,,,,,,3
Lwah Ndlunkulu,Ngiyeza,25,72,51,8,45,27,88849,1,1,6,110380,,,,,,,,,,3
Lwah Ndlunkulu,Ngiyeza,26,74,72,8,51,28,89767,1,1,21,110380,,,,,,,,,,3
Lwah Ndlunkulu,Ngiyeza,27,77,50,8,72,29,101935,1,1,-22,110380,,,,,,,,,,3
MRDA,Mohigan Sun,19,19,57,36,61,21,92126,1,0,-4,96378,,,,,,,,,,3
MRDA,Mohigan Sun,20,20,58,36,57,22,80887,1,0,1,96378,,,,,,,,,,3
MRDA,Mohigan Sun,21,21,57,36,58,23,81456,1,0,-1,96378,,,,,,,,,,3
MRDA,Mohigan Sun,22,22,58,36,57,24,83665,1,0,1,96378,,,,,,,,,,3
MRDA,Mohigan Sun,23,23,74,36,58,25,88579,1,0,16,96378,,,,,,,,,,3
MRDA,Mohigan Sun,24,24,61,36,74,26,96378,1,0,-13,96378,,,,,,,,,,3
Madlala,uHerodi,1,1,171,164,164,2,53616,1,0,7,53616,,,,,,,,,,1
Major Keys,Forever Yena 2.0,4,4,66,64,88,6,84405,1,0,-22,84405,,,,,,,,,,1
Major Keys,Forever Yena 2.0,5,5,90,64,66,7,65037,1,0,24,84405,,,,,,,,,,1
Major Keys,Forever Yena 2.0,6,6,106,64,90,8,57719,1,0,16,84405,,,,,,,,,,1
Major Keys,Forever Yena 2.0,7,7,154,64,106,9,47970,1,0,48,84405,,,,,,,,,,1
Major Keys,Forever Yena 2.0,8,8,185,64,154,10,48630,1,0,31,84405,,,,,,,,,,1
Major Keys,Forever Yena 2.0,9,9,179,64,185,11,52170,1,0,-6,84405,,,,,,,,,,1
Mariah Carey,We Belong Together,68,96,61,53,64,70,87214,1,0,-3,92866,,,,,,,,,,3
Mariah Carey,We Belong Together,69,97,57,53,61,71,81825,1,0,-4,92866,,,,,,,,,,3
Mariah Carey,We Belong Together,70,98,59,53,57,72,79090,1,0,2,92866,,,,,,,,,,3
Mariah Carey,We Belong Together,71,99,62,53,59,73,82086,1,0,3,92866,,,,,,,,,,3
Mariah Carey,We Belong Together,72,100,75,53,62,74,88092,1,0,13,92866,,,,,,,,,,3
Mariah Carey,We Belong Together,73,101,65,53,75,75,92866,1,0,-10,92866,,,,,,,,,,3
Mario,Let Me Love You,237,237,87,64,82,239,72103,1,0,5,80163,,,,,,,,,,1
Mario,Let Me Love You,238,238,75,64,87,240,69817,1,0,-12,80163,,,,,,,,,,1
Mario,Let Me Love You,239,239,83,64,75,241,66625,1,0,8,80163,,,,,,,,,,1
Mario,Let Me Love You,240,240,74,64,83,242,71420,1,0,-9,80163,,,,,,,,,,1
Mario,Let Me Love You,241,241,86,64,74,243,80163,1,0,12,80163,,,,,,,,,,1
Mario,Let Me Love You,242,242,82,64,86,244,79925,1,0,-4,80163,,,,,,,,,,1
Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),11,186,2,2,2,13,365654,3,1,0,365654,,,,,,,,,,0
Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),12,188,3,2,2,14,314694,3,1,1,365654,,,,,,,,,,0
Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),13,190,3,2,3,15,299461,3,1,0,365654,,,,,,,,,,0
Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),14,192,6,2,3,16,267021,3,1,3,365654,,,,,,,,,,0
Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),15,194,6,2,6,17,289296,3,1,0,365654,,,,,,,,,,0
Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),16,196,4,2,6,18,306851,3,1,-2,365654,,,,,,,,,,0
Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),59,187,36,3,36,61,118215,3,1,0,118215,,,,,,,,,,3
Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),60,189,36,3,36,62,101304,3,1,0,118215,,,,,,,,,,3
Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),61,191,38,3,36,63,100144,3,1,2,118215,,,,,,,,,,3
Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),62,193,46,3,38,64,91847,3,1,8,118215,,,,,,,,,,3
Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),63,195,59,3,46,65,102287,3,1,13,118215,,,,,,,,,,3
Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),64,197,42,3,59,66,111624,3,1,-17,118215,,,,,,,,,,3
Mellow & Sleazy,Amasango (feat. Sjavasdadeejay & TitoM),11,150,112,38,104,28,63729,3,0,8,63729,,,,,,,,,,1
Mellow & Sleazy,Amasango (feat. Sjavasdadeejay & TitoM),12,152,122,38,112,29,53530,3,0,10,63729,,,,,,,,,,1
Mellow & Sleazy,Amasango (feat. Sjavasdadeejay & TitoM),13,154,139,38,122,30,49174,3,0,17,63729,,,,,,,,,,1
Mellow & Sleazy,Amasango (feat. Sjavasdadeejay & TitoM),14,156,162,38,139,31,47193,3,0,23,63729,,,,,,,,,,1
Mellow & Sleazy,Kwelinye (feat. Keynote),16,149,20,12,20,18,157377,2,0,0,157377,,,,,,,,,,3
Mellow & Sleazy,Kwelinye (feat. Keynote),17,151,22,12,20,19,128760,2,0,2,157377,,,,,,,,,,3
Mellow & Sleazy,Kwelinye (feat. Keynote),18,153,20,12,22,20,126087,2,0,-2,157377,,,,,,,,,,3
Mellow & Sleazy,Kwelinye (feat. Keynote),19,155,24,12,20,21,110995,2,0,4,157377,,,,,,,,,,3
Mellow & Sleazy,Kwelinye (feat. Keynote),20,157,39,12,24,22,125082,2,0,15,157377,,,,,,,,,,3
Mellow & Sleazy,Kwelinye (feat. Keynote),21,158,20,12,39,23,152195,2,0,-19,157377,,,,,,,,,,3
Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",4,218,190,55,147,5,47097,1,0,43,47097,,,,,,,,,,1
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",4,217,168,34,101,5,50425,1,0,67,50425,,,,,,,,,,1
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",5,223,182,34,168,6,44504,1,0,14,50425,,,,,,,,,,1
Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",4,216,161,52,106,5,51229,2,0,55,51229,,,,,,,,,,1
Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",5,224,187,52,161,6,44138,2,0,26,51229,,,,,,,,,,1
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),29,212,50,2,47,31,98280,1,1,3,98280,,,,,,,,,,3
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),30,219,49,2,50,32,91492,1,1,-1,98280,,,,,,,,,,3
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),31,225,56,2,49,33,83454,1,1,7,98280,,,,,,,,,,3
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),32,229,57,2,56,34,83933,1,1,1,98280,,,,,,,,,,3
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),33,233,82,2,57,35,84280,1,1,25,98280,,,,,,,,,,3
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),34,237,74,2,82,36,85894,1,1,-8,98280,,,,,,,,,,3
Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],29,215,123,10,123,31,59267,1,1,0,59267,,,,,,,,,,1
Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],30,222,112,10,123,32,55710,1,1,-11,59267,,,,,,,,,,1
Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],31,228,128,10,112,33,51526,1,1,16,59267,,,,,,,,,,1
Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],32,232,131,10,128,34,51242,1,1,3,59267,,,,,,,,,,1
Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],33,236,170,10,131,35,50148,1,1,39,59267,,,,,,,,,,1
Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],34,240,174,10,170,36,52940,1,1,4,59267,,,,,,,,,,1
Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),29,213,69,18,65,31,81450,3,0,4,81450,,,,,,,,,,1
Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),30,220,64,18,69,32,77279,3,0,-5,81450,,,,,,,,,,1
Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),31,226,66,18,64,33,71776,3,0,2,81450,,,,,,,,,,1
Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),32,230,77,18,66,34,70526,3,0,11,81450,,,,,,,,,,1
Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),33,235,108,18,77,35,68188,3,0,31,81450,,,,,,,,,,1
Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),34,239,101,18,108,36,71068,3,0,-7,81450,,,,,,,,,,1
Metro Boomin,Trance (with Travis Scott & Young Thug),21,214,71,29,66,23,80079,1,0,5,80079,,,,,,,,,,1
Metro Boomin,Trance (with Travis Scott & Young Thug),22,221,66,29,71,24,75533,1,0,-5,80079,,,,,,,,,,1
Metro Boomin,Trance (with Travis Scott & Young Thug),23,227,77,29,66,25,68743,1,0,11,80079,,,,,,,,,,1
Metro Boomin,Trance (with Travis Scott & Young Thug),24,231,78,29,77,26,70476,1,0,1,80079,,,,,,,,,,1
Metro Boomin,Trance (with Travis Scott & Young Thug),25,234,91,29,78,27,77228,1,0,13,80079,,,,,,,,,,1
Metro Boomin,Trance (with Travis Scott & Young Thug),26,238,87,29,91,28,77497,1,0,-4,80079,,,,,,,,,,1
Miguel,Adorn,40,197,118,79,120,42,61409,1,0,-2,65643,,,,,,,,,,1
Miguel,Adorn,41,199,110,79,118,43,56490,1,0,-8,65643,,,,,,,,,,1
Miguel,Adorn,42,201,103,79,110,44,57941,1,0,-7,65643,,,,,,,,,,1
Miguel,Adorn,43,203,105,79,103,45,58938,1,0,2,65643,,,,,,,,,,1
Miguel,Adorn,44,205,132,79,105,46,59140,1,0,27,65643,,,,,,,,,,1
Miguel,Adorn,45,207,120,79,132,47,65643,1,0,-12,65643,,,,,,,,,,1
Miguel,Sure Thing,129,196,34,13,35,131,118635,1,0,-1,118635,,,,,,,,,,3
Miguel,Sure Thing,130,198,31,13,34,132,109493,1,0,-3,118635,,,,,,,,,,3
Miguel,Sure Thing,131,200,36,13,31,133,101939,1,0,5,118635,,,,,,,,,,3
Miguel,Sure Thing,132,202,31,13,36,134,108858,1,0,-5,118635,,,,,,,,,,3
Miguel,Sure Thing,133,204,47,13,31,135,113132,1,0,16,118635,,,,,,,,,,3
Miguel,Sure Thing,134,206,36,13,47,136,116979,1,0,-11,118635,,,,,,,,,,3
Miley Cyrus,Flowers,23,108,56,1,52,25,92989,1,1,4,92989,,,,,,,,,,1
Miley Cyrus,Flowers,24,109,56,1,56,26,83209,1,1,0,92989,,,,,,,,,,1
Miley Cyrus,Flowers,25,110,58,1,56,27,79248,1,1,2,92989,,,,,,,,,,1
Miley Cyrus,Flowers,26,111,66,1,58,28,77856,1,1,8,92989,,,,,,,,,,1
Miley Cyrus,Flowers,27,112,87,1,66,29,79226,1,1,21,92989,,,,,,,,,,1
Miley Cyrus,Flowers,28,113,80,1,87,30,81429,1,1,-7,92989,,,,,,,,,,1
Morgan Wallen,Last Night,1,1,181,181,-1,2,43071,1,0,-4,44095,,,,,,,,,,1
Morgan Wallen,Last Night,2,2,195,181,181,3,44095,1,0,14,44095,,,,,,,,,,1
Murumba Pitch,Esangweni,15,37,55,40,50,17,93689,1,0,5,93689,,,,,,,,,,3
Murumba Pitch,Esangweni,16,39,53,40,55,18,86995,1,0,-2,93689,,,,,,,,,,3
Murumba Pitch,Esangweni,17,41,52,40,53,19,88037,1,0,-1,93689,,,,,,,,,,3
Murumba Pitch,Esangweni,18,43,53,40,52,20,88292,1,0,1,93689,,,,,,,,,,3
Murumba Pitch,Esangweni,19,45,94,40,53,21,76071,1,0,41,93689,,,,,,,,,,3
Murumba Pitch,Esangweni,20,47,92,40,94,22,75511,1,0,-2,93689,,,,,,,,,,3
Murumba Pitch,Wena Dali,4,36,31,19,30,16,122578,1,0,1,138099,,,,,,,,,,3
Murumba Pitch,Wena Dali,5,38,32,19,31,17,108527,1,0,1,138099,,,,,,,,,,3
Murumba Pitch,Wena Dali,6,40,31,19,32,18,109613,1,0,-1,138099,,,,,,,,,,3
Murumba Pitch,Wena Dali,7,42,33,19,31,19,104134,1,0,2,138099,,,,,,,,,,3
Murumba Pitch,Wena Dali,8,44,45,19,33,20,116461,1,0,12,138099,,,,,,,,,,3
Murumba Pitch,Wena Dali,9,46,24,19,45,21,138099,1,0,-21,138099,,,,,,,,,,3
Musical Jazz,Gojasi,1,1,54,54,150,2,101114,1,0,-96,101114,,,,,,,,,,1
Myztro,"Kunkra (feat. Xduppy, Shaunmusiq & Ftears)",2,64,4,4,4,3,307690,3,1,0,307690,,,,,,,,,,0
Myztro,"Kunkra (feat. Xduppy, Shaunmusiq & Ftears)",3,67,7,4,4,4,237465,3,1,3,307690,,,,,,,,,,0
Myztro,"Kunkra (feat. Xduppy, Shaunmusiq & Ftears)",4,70,9,4,7,5,211409,3,1,2,307690,,,,,,,,,,0
Myztro,"Kunkra (feat. Xduppy, Shaunmusiq & Ftears)",5,73,11,4,9,6,184078,3,1,2,307690,,,,,,,,,,0
Myztro,"Kunkra (feat. Xduppy, Shaunmusiq & Ftears)",6,76,17,4,11,7,195659,3,1,6,307690,,,,,,,,,,0
Myztro,"Kunkra (feat. Xduppy, Shaunmusiq & Ftears)",7,79,12,4,17,8,193571,3,1,-5,307690,,,,,,,,,,0
Myztro,"Myztro Ah Ah (feat. Xduppy, ShaunMusiQ & Ftears)",6,65,22,13,23,8,139068,3,0,-1,139068,,,,,,,,,,3
Myztro,"Myztro Ah Ah (feat. Xduppy, ShaunMusiQ & Ftears)",7,68,28,13,22,9,113563,3,0,6,139068,,,,,,,,,,3
Myztro,"Myztro Ah Ah (feat. Xduppy, ShaunMusiQ & Ftears)",8,71,46,13,28,10,94991,3,0,18,139068,,,,,,,,,,3
Myztro,"Myztro Ah Ah (feat. Xduppy, ShaunMusiQ & Ftears)",9,74,59,13,46,11,83445,3,0,13,139068,,,,,,,,,,3
Myztro,"Myztro Ah Ah (feat. Xduppy, ShaunMusiQ & Ftears)",10,77,80,13,59,12,84803,3,0,21,139068,,,,,,,,,,3
Myztro,"Myztro Ah Ah (feat. Xduppy, ShaunMusiQ & Ftears)",11,80,72,13,80,13,86188,3,0,-8,139068,,,,,,,,,,3
Myztro,"Tobetsa Remake (feat. Focalistic, Daliwonga, ShaunMusiq & Ftears)",29,66,74,5,73,31,78762,3,1,1,78762,,,,,,,,,,1
Myztro,"Tobetsa Remake (feat. Focalistic, Daliwonga, ShaunMusiq & Ftears)",30,69,84,5,74,32,66816,3,1,10,78762,,,,,,,,,,1
Myztro,"Tobetsa Remake (feat. Focalistic, Daliwonga, ShaunMusiq & Ftears)",31,72,88,5,84,33,63763,3,1,4,78762,,,,,,,,,,1
Myztro,"Tobetsa Remake (feat. Focalistic, Daliwonga, ShaunMusiq & Ftears)",32,75,107,5,88,34,58035,3,1,19,78762,,,,,,,,,,1
Myztro,"Tobetsa Remake (feat. Focalistic, Daliwonga, ShaunMusiq & Ftears)",33,78,127,5,107,35,60268,3,1,20,78762,,,,,,,,,,1
Myztro,"Tobetsa Remake (feat. Focalistic, Daliwonga, ShaunMusiq & Ftears)",34,81,124,5,127,36,64217,3,1,-3,78762,,,,,,,,,,1
Nasty C,No More,1,214,60,23,23,2,79244,1,0,37,88845,,,,,,,,,,1
Nasty C,No More,2,215,62,23,60,3,75418,1,0,2,88845,,,,,,,,,,1
Nasty C,No More,3,216,52,23,62,4,88845,1,0,-10,88845,,,,,,,,,,1
Nasty C,No More,4,218,88,23,52,5,79210,1,0,36,88845,,,,,,,,,,1
Nasty C,No More,5,219,99,23,88,6,72378,1,0,11,88845,,,,,,,,,,1
Ndlu Nkulu,Nduduzo,1,1,144,144,194,2,48697,1,0,-50,48697,,,,,,,,,,1
Ndlu Nkulu,Nduduzo,2,2,198,144,144,3,43402,1,0,54,48697,,,,,,,,,,1
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],1,139,41,21,21,2,105692,1,1,20,201106,,,,,,,,,,3
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],2,140,41,21,41,3,96691,1,1,0,201106,,,,,,,,,,3
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],3,141,30,21,41,4,110085,1,1,-11,201106,,,,,,,,,,3
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],4,142,9,9,30,5,201106,1,1,-21,201106,,,,,,,,,,3
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],5,143,19,9,9,6,190558,1,1,10,201106,,,,,,,,,,3
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],6,144,13,9,19,7,180509,1,1,-6,201106,,,,,,,,,,3
Nkosazana Daughter,"Amaphutha (feat. Master KG, Lowsheen & Murumba Pitch)",4,11,130,49,56,5,56669,3,0,74,56669,,,,,,,,,,1
Nkosazana Daughter,"Amaphutha (feat. Master KG, Lowsheen & Murumba Pitch)",5,13,180,49,130,6,44728,3,0,50,56669,,,,,,,,,,1
Nkosazana Daughter,"Amaphutha (feat. Master KG, Lowsheen & Murumba Pitch)",6,14,180,49,180,7,43093,3,0,0,56669,,,,,,,,,,1
Nkosazana Daughter,Valentines (feat. Kabza De Small),1,12,174,55,55,2,49706,2,0,119,49706,,,,,,,,,,1
Olivia Rodrigo,vampire,1,313,45,37,37,2,93608,1,0,8,93608,,,,,,,,,,1
Olivia Rodrigo,vampire,2,314,50,37,45,3,88823,1,0,5,93608,,,,,,,,,,1
Olivia Rodrigo,vampire,3,315,60,37,50,4,83294,1,0,10,93608,,,,,,,,,,1
Olivia Rodrigo,vampire,4,316,83,37,60,5,82847,1,0,23,93608,,,,,,,,,,1
Olivia Rodrigo,vampire,5,317,78,37,83,6,82221,1,0,-5,93608,,,,,,,,,,1
OneRepublic,I Ain't Worried,54,201,90,11,90,56,70719,1,0,0,70719,,,,,,,,,,1
OneRepublic,I Ain't Worried,55,202,81,11,90,57,67714,1,0,-9,70719,,,,,,,,,,1
OneRepublic,I Ain't Worried,56,203,86,11,81,58,64146,1,0,5,70719,,,,,,,,,,1
OneRepublic,I Ain't Worried,57,204,90,11,86,59,65018,1,0,4,70719,,,,,,,,,,1
OneRepublic,I Ain't Worried,58,205,112,11,90,60,65328,1,0,22,70719,,,,,,,,,,1
OneRepublic,I Ain't Worried,59,206,116,11,112,61,66279,1,0,4,70719,,,,,,,,,,1
PARTYNEXTDOOR,Break from Toronto,26,85,127,125,159,28,58394,1,0,-32,62137,,,,,,,,,,1
PARTYNEXTDOOR,Break from Toronto,27,86,118,118,127,29,54666,1,0,-9,62137,,,,,,,,,,1
PARTYNEXTDOOR,Break from Toronto,28,87,123,118,118,30,52823,1,0,5,62137,,,,,,,,,,1
PARTYNEXTDOOR,Break from Toronto,29,88,110,110,123,31,56620,1,0,-13,62137,,,,,,,,,,1
PARTYNEXTDOOR,Break from Toronto,30,89,137,110,110,32,58365,1,0,27,62137,,,,,,,,,,1
PARTYNEXTDOOR,Break from Toronto,31,90,130,110,137,33,62137,1,0,-7,62137,,,,,,,,,,1
PRVIS3,uWeeeh 2.0,1,1,126,70,70,2,52454,1,0,56,52454,,,,,,,,,,1
Pabi Cooper,Dali Wam,5,79,39,18,45,7,107451,1,0,-6,111171,,,,,,,,,,3
Pabi Cooper,Dali Wam,6,80,47,18,39,8,92690,1,0,8,111171,,,,,,,,,,3
Pabi Cooper,Dali Wam,7,81,34,18,47,9,104360,1,0,-13,111171,,,,,,,,,,3
Pabi Cooper,Dali Wam,8,82,42,18,34,10,93217,1,0,8,111171,,,,,,,,,,3
Pabi Cooper,Dali Wam,9,83,54,18,42,11,104662,1,0,12,111171,,,,,,,,,,3
Pabi Cooper,Dali Wam,10,84,43,18,54,12,111171,1,0,-11,111171,,,,,,,,,,3
Pcee,Johnny ke Johnny (feat. Papi_SA),13,62,62,23,63,15,86747,2,0,-1,86747,,,,,,,,,,1
Pcee,Johnny ke Johnny (feat. Papi_SA),14,65,85,23,62,16,66080,2,0,23,86747,,,,,,,,,,1
Pcee,Johnny ke Johnny (feat. Papi_SA),15,68,105,23,85,17,57747,2,0,20,86747,,,,,,,,,,1
Pcee,Johnny ke Johnny (feat. Papi_SA),16,71,145,23,105,18,49602,2,0,40,86747,,,,,,,,,,1
Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",18,61,40,3,42,20,106544,3,1,-2,106544,,,,,,,,,,1
