,trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
5315,13,83,124,spotify:track:19WpswuyqY3PCBkdGDHvVD,"Victony, KTIZO",Jolene,The Plug Entertainment,29,142,14,22200,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,Victony,0
5316,14,89,146,spotify:track:19WpswuyqY3PCBkdGDHvVD,"Victony, KTIZO",Jolene,The Plug Entertainment,29,124,15,18271,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,Victony,0
5317,15,95,188,spotify:track:19WpswuyqY3PCBkdGDHvVD,"Victony, KTIZO",Jolene,The Plug Entertainment,29,146,16,15649,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,Victony,0
5318,16,99,184,spotify:track:19WpswuyqY3PCBkdGDHvVD,"Victony, KTIZO",Jolene,The Plug Entertainment,29,188,17,15903,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,Victony,0
5319,0,14,136,spotify:track:6ZmOXx5rjsbFwbbCJ2eDKi,Victor AD,OLOFOFO,Red Eye,119,119,15,16344,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Victor AD,0
5320,0,0,137,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,-1,1,14238,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,Victor AD,0
5321,1,1,138,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,137,2,13321,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Victor AD,0
5322,2,2,138,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,138,3,13564,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Victor AD,0
5323,3,3,177,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,138,4,11796,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Victor AD,0
5324,4,4,158,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,177,5,12265,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Victor AD,0
5325,5,5,165,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,158,6,11558,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Victor AD,0
5326,6,6,174,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,165,7,11505,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Victor AD,0
5327,7,7,173,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,174,8,11267,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Victor AD,0
5328,8,8,175,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,173,9,11320,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Victor AD,0
5329,9,9,161,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,137,-1,10,14527,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Victor AD,0
5330,10,10,127,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,127,161,11,15817,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Victor AD,0
5331,11,11,166,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,127,127,12,13857,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Victor AD,0
5332,12,12,136,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,127,166,13,16422,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Victor AD,0
5333,13,13,119,spotify:track:3MnMZhWFoDk6W9AAcGy5uq,Victor AD,Olofofo,Red Eye,119,136,14,17770,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Victor AD,0
5334,0,0,160,spotify:track:7qxu8fxTewZF0S9RGRthQK,"W4, BNXN fka Buju",Let Me Know,Scoop Universal,160,-1,1,13236,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,W4,0
5335,0,0,158,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,158,-1,1,12205,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,WILLOW,0
5336,1,1,186,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,158,158,2,10832,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,WILLOW,0
5337,2,2,174,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,158,186,3,11180,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,WILLOW,0
5338,3,3,168,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,158,174,4,11764,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,WILLOW,0
5339,4,4,176,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,158,168,5,11752,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,WILLOW,0
5340,5,5,173,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,158,176,6,12526,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,WILLOW,0
5341,6,6,200,spotify:track:0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,Roc Nation W Smith P&D,158,173,7,12261,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,WILLOW,0
5342,0,0,182,spotify:track:6O6rb1Zj4x594G0OVLZjRt,"Waje, Falz",Vibes,WAJE,182,-1,1,13046,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Waje,0
5343,0,1,117,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",117,-1,1,17823,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,Wande Coal,0
5344,1,3,113,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",113,117,2,18024,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Wande Coal,0
5345,2,5,121,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",113,113,3,16565,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Wande Coal,0
5346,3,7,127,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",113,121,4,16274,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Wande Coal,0
5347,4,9,114,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",113,127,5,16419,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Wande Coal,0
5348,5,11,112,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,114,6,16642,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Wande Coal,0
5349,6,13,137,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,112,7,15573,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Wande Coal,0
5350,7,15,130,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,137,8,16066,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Wande Coal,0
5351,8,17,123,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,130,9,15960,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Wande Coal,0
5352,9,19,115,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,123,10,16713,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Wande Coal,0
5353,10,21,118,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,115,11,16885,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Wande Coal,0
5354,11,23,141,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,118,12,16217,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Wande Coal,0
5355,12,25,128,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,141,13,15766,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Wande Coal,0
5356,13,27,144,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,128,14,15378,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Wande Coal,0
5357,14,29,126,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,144,15,17811,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Wande Coal,0
5358,15,31,129,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,126,16,16595,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Wande Coal,0
5359,16,33,143,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,129,17,15475,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Wande Coal,0
5360,17,35,141,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,143,18,15352,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Wande Coal,0
5361,18,37,151,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,141,19,15841,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Wande Coal,0
5362,19,39,149,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,151,20,15658,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,Wande Coal,0
5363,20,41,148,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,149,21,15569,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,Wande Coal,0
5364,21,43,168,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,148,22,14710,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,Wande Coal,0
5365,22,45,194,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,168,23,14222,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,Wande Coal,0
5366,23,47,185,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,194,24,14751,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,Wande Coal,0
5367,24,50,197,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,-1,25,14363,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,Wande Coal,0
5368,25,52,182,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",112,197,26,14863,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,Wande Coal,0
5369,0,0,38,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,38,-1,1,40655,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,Wande Coal,0
5370,1,2,32,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,38,2,42373,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Wande Coal,0
5371,2,4,41,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,32,3,41523,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Wande Coal,0
5372,3,6,40,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,41,4,39753,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Wande Coal,0
5373,4,8,49,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,40,5,34109,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Wande Coal,0
5374,5,10,49,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,49,6,35740,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Wande Coal,0
5375,6,12,63,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,49,7,32348,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Wande Coal,0
5376,7,14,62,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,63,8,29689,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Wande Coal,0
5377,8,16,57,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,62,9,28307,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Wande Coal,0
5378,9,18,56,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,57,10,29698,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Wande Coal,0
5379,10,20,60,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,56,11,28274,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,Wande Coal,0
5380,11,22,70,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,60,12,28514,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,Wande Coal,0
5381,12,24,68,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,70,13,28936,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,Wande Coal,0
5382,13,26,88,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,68,14,28751,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,Wande Coal,0
5383,14,28,81,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,88,15,25652,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,Wande Coal,0
5384,15,30,80,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,81,16,24229,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,Wande Coal,0
5385,16,32,80,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,80,17,25051,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,Wande Coal,0
5386,17,34,79,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,80,18,24511,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Wande Coal,0
5387,18,36,80,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,79,19,26329,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Wande Coal,0
5388,19,38,75,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,80,20,24901,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,Wande Coal,0
5389,20,40,79,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,75,21,24726,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,Wande Coal,0
5390,21,42,110,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,79,22,22236,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,Wande Coal,0
5391,22,44,115,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,110,23,22820,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,Wande Coal,0
5392,23,46,109,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,115,24,25317,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,Wande Coal,0
5393,24,48,113,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,109,25,22902,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,Wande Coal,0
5394,25,49,123,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,113,26,22295,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,Wande Coal,0
5395,26,51,127,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,123,27,19956,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,Wande Coal,0
5396,27,53,128,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,127,28,22135,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,Wande Coal,0
5397,28,54,128,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,32,128,29,21372,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,Wande Coal,0
5398,0,0,193,spotify:track:5R61ZLXDs1qEwKwH3zucyu,"White Money, Zoro",N We-We,Independent,193,-1,1,12378,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,White Money,0
5399,0,1,52,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,52,-1,1,33542,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,WizKid,0
5400,1,8,51,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,52,2,31667,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,WizKid,0
5401,2,15,63,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,51,3,30828,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,WizKid,0
5402,3,22,63,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,63,4,29201,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,WizKid,0
5403,4,28,62,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,63,5,27428,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,WizKid,0
5404,5,34,67,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,62,6,27505,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,WizKid,0
5405,6,40,76,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,67,7,26340,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,WizKid,0
5406,7,47,60,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,76,8,29958,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,WizKid,0
5407,8,54,58,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,60,9,28287,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,WizKid,0
5408,9,61,61,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,58,10,28322,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,WizKid,0
5409,10,68,65,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,61,11,26086,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,WizKid,0
5410,11,74,75,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,65,12,25983,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,WizKid,0
5411,12,80,80,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,75,13,23984,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,WizKid,0
5412,13,86,101,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,80,14,23161,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,WizKid,0
5413,14,91,101,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,101,15,20959,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,WizKid,0
5414,15,98,105,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,101,16,19350,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,WizKid,0
5415,16,105,108,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,105,17,19633,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,WizKid,0
5416,17,112,108,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,108,18,20055,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,WizKid,0
5417,18,118,113,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,108,19,20582,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,WizKid,0
5418,19,126,103,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,113,20,20450,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,WizKid,0
5419,20,133,102,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,103,21,20606,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,WizKid,0
5420,21,139,128,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,102,22,19741,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,WizKid,0
5421,22,145,147,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,128,23,18928,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,WizKid,0
5422,23,150,145,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,147,24,18753,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,WizKid,0
5423,24,155,165,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,145,25,17799,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,WizKid,0
5424,25,160,178,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,165,26,15749,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,WizKid,0
5425,26,165,170,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,178,27,15923,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,WizKid,0
5426,27,170,196,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,51,170,28,15205,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,WizKid,0
5427,0,6,175,spotify:track:6mAdcIFP25eb37HjkzglSh,WizKid,Steady,Starboy/RCA Records,175,-1,1,11048,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,WizKid,0
5428,1,13,168,spotify:track:6mAdcIFP25eb37HjkzglSh,WizKid,Steady,Starboy/RCA Records,168,175,2,11017,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,WizKid,0
5429,2,20,186,spotify:track:6mAdcIFP25eb37HjkzglSh,WizKid,Steady,Starboy/RCA Records,168,168,3,9938,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,WizKid,0
5430,0,0,30,spotify:track:6jdTkoEaer7XNGSblczoSu,"WizKid, BNXN fka Buju",Mood (feat. Buju),Starboy/RCA Records,30,-1,1,44184,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,2,WizKid,0
5431,1,7,29,spotify:track:6jdTkoEaer7XNGSblczoSu,"WizKid, BNXN fka Buju",Mood (feat. Buju),Starboy/RCA Records,29,30,2,43822,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,2,WizKid,0
5432,2,14,32,spotify:track:6jdTkoEaer7XNGSblczoSu,"WizKid, BNXN fka Buju",Mood (feat. Buju),Starboy/RCA Records,29,29,3,44503,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,2,WizKid,0
5433,3,21,31,spotify:track:6jdTkoEaer7XNGSblczoSu,"WizKid, BNXN fka Buju",Mood (feat. Buju),Starboy/RCA Records,29,32,4,44243,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,2,WizKid,0
5434,4,27,31,spotify:track:6jdTkoEaer7XNGSblczoSu,"WizKid, BNXN fka Buju",Mood (feat. Buju),Starboy/RCA Records,29,31,5,44131,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,2,WizKid,0
