main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams
Arctic Monkeys,One Point Perspective,2890,2890,2890,2890.0,181,1,0,0,1.0,1.0
Arctic Monkeys,Star Treatment,2905,2905,2905,2905.0,179,1,0,0,1.0,1.0
Ari Lennox,Shea Butter Baby (with J. Cole),8667,7020,46611,7768.5,114,6,85,1647,1.7456140350877194,1.2346153846153847
Ariana Grande,34+35,47903,18213,891794,33029.40740740741,18,27,172,29690,10.555555555555555,2.630154285400538
Ariana Grande,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",34822,17097,71487,23829.0,42,3,157,17725,4.738095238095238,2.036731590337486
Ariana Grande,7 rings,61983,12770,1760005,20952.440476190477,1,84,193,49213,194.0,4.8537979639780735
Ariana Grande,Bad To You (with Normani & Nicki Minaj),20329,14871,35200,17600.0,54,2,39,5458,1.7222222222222223,1.3670230650258892
Ariana Grande,Dont Call Me Angel (Charlies Angels) (with Miley Cyrus & Lana Del Rey),41561,10315,191974,21330.444444444445,11,9,158,31246,15.363636363636363,4.029180804653417
Ariana Grande,God is a woman,18745,5622,264627,9450.964285714286,8,28,192,13123,25.0,3.3342226965492707
Ariana Grande,MONOPOLY (with Victoria Mont),19329,8023,60689,12137.8,34,5,117,11306,4.4411764705882355,2.409198554156799
Ariana Grande,NASA,20449,8603,40746,13582.0,33,3,103,11846,4.121212121212121,2.3769615250494014
Ariana Grande,One Last Time,6790,6790,6790,6790.0,173,1,0,0,1.0,1.0
Ariana Grande,R.E.M,8693,8693,8693,8693.0,48,1,0,0,1.0,1.0
Ariana Grande,Santa Baby,16307,12655,28962,14481.0,68,2,60,3652,1.8823529411764706,1.2885815883050178
Ariana Grande,Santa Tell Me,70042,7523,389097,29930.53846153846,7,13,171,62519,25.428571428571427,9.31038149674332
Ariana Grande,Stuck with U (with Justin Bieber),53954,15978,1066410,28821.891891891893,8,37,188,37976,24.5,3.376768056077106
Ariana Grande,bad idea,22401,11342,47857,15952.333333333334,23,3,57,11059,3.4782608695652173,1.9750484923293952
Ariana Grande,better off,4897,4897,4897,4897.0,131,1,0,0,1.0,1.0
Ariana Grande,blazed (feat. Pharrell Williams),4849,4849,4849,4849.0,134,1,0,0,1.0,1.0
Ariana Grande,bloodline,19003,8058,37295,12431.666666666666,38,3,118,10945,4.105263157894737,2.358277488210474
Ariana Grande,boyfriend (with Social House),38814,11316,393115,20690.263157894737,8,19,191,27498,24.875,3.4300106044538707
Ariana Grande,"break up with your girlfriend, i'm bored",50578,8819,569365,18366.612903225807,2,31,194,41759,98.0,5.735117360244926
Ariana Grande,breathin,20311,7749,271032,10841.28,10,25,146,12562,15.6,2.6211124016002065
Ariana Grande,everytime,10896,4235,23432,7810.666666666667,36,3,162,6661,5.5,2.5728453364817003
Ariana Grande,fake smile,17618,9224,26842,13421.0,42,2,74,8394,2.761904761904762,1.9100173460537728
Ariana Grande,get well soon,4585,4585,4585,4585.0,142,1,0,0,1.0,1.0
Ariana Grande,ghostin,17255,8638,25893,12946.5,45,2,86,8617,2.911111111111111,1.9975688816855754
Ariana Grande,goodnight n go,5842,5842,5842,5842.0,96,1,0,0,1.0,1.0
Ariana Grande,imagine,19881,7164,139660,11638.333333333334,19,12,158,12717,9.31578947368421,2.7751256281407035
Ariana Grande,in my head,14480,7466,21946,10973.0,55,2,121,7014,3.2,1.9394588802571657
Ariana Grande,just like magic,23778,23778,23778,23778.0,84,1,0,0,1.0,1.0
Ariana Grande,make up,13032,13032,13032,13032.0,63,1,0,0,1.0,1.0
Ariana Grande,motive (with Doja Cat),36067,18434,78637,26212.333333333332,36,3,101,17633,3.8055555555555554,1.9565476836280786
Ariana Grande,my hair,18192,18192,18192,18192.0,143,1,0,0,1.0,1.0
Ariana Grande,nasty,19964,19964,19964,19964.0,114,1,0,0,1.0,1.0
Ariana Grande,needy,22138,7197,51901,12975.25,25,4,175,14941,8.0,3.0760038905099347
Ariana Grande,no tears left to cry,16760,7217,658311,10791.983606557376,12,61,182,9543,16.166666666666668,2.3222945822363865
Ariana Grande,obvious,15983,15983,15983,15983.0,190,1,0,0,1.0,1.0
Ariana Grande,off the table (with The Weeknd),27889,15833,43722,21861.0,52,2,146,12056,3.8076923076923075,1.7614476094233562
Ariana Grande,pete davidson,5426,5426,5426,5426.0,113,1,0,0,1.0,1.0
Ariana Grande,positions,83643,19007,1802902,39193.52173913043,2,46,195,64636,98.5,4.4006418687851845
Ariana Grande,pov,43002,17188,442221,27638.8125,24,16,168,25814,8.0,2.5018617640214105
Ariana Grande,raindrops (an angel cried),5979,5979,5979,5979.0,93,1,0,0,1.0,1.0
Ariana Grande,safety net (feat. Ty Dolla $ign),22021,22021,22021,22021.0,98,1,0,0,1.0,1.0
Ariana Grande,shut up,21953,21953,21953,21953.0,100,1,0,0,1.0,1.0
Ariana Grande,six thirty,18415,18415,18415,18415.0,137,1,0,0,1.0,1.0
Ariana Grande,successful,4921,4921,4921,4921.0,129,1,0,0,1.0,1.0
Ariana Grande,sweetener,8316,4809,13125,6562.5,55,2,72,3507,2.309090909090909,1.7292576419213974
Ariana Grande,test drive,24627,24627,24627,24627.0,97,1,0,0,1.0,1.0
Ariana Grande,"thank u, next",48616,9839,1107985,17870.725806451614,1,62,196,38777,197.0,4.941152556154081
Ariana Grande,the light is coming (feat. Nicki Minaj),5531,3856,9387,4693.5,102,2,42,1675,1.411764705882353,1.4343879668049793
Ariana Grande,west side,15571,15571,15571,15571.0,199,1,0,0,1.0,1.0
Arizona Zervas,FML,12957,12109,49870,12467.5,163,4,22,848,1.1349693251533743,1.0700305557849534
Arizona Zervas,ROXANNE,60499,16979,2176471,32006.926470588234,3,68,194,43520,65.66666666666667,3.5631662642087285
Armani White,BILLIE EILISH.,45078,27018,438993,33768.692307692305,79,13,112,18060,2.4177215189873418,1.6684432600488563
Armin van Buuren,Blah Blah Blah,7646,4098,37672,6278.666666666667,87,6,88,3548,2.0114942528735633,1.8657881893606638
ArrDee,Oliver Twist,22690,19276,84083,21020.75,155,4,35,3414,1.2258064516129032,1.1771114339074498
Asake,Baba God,15696,15696,15696,15696.0,194,1,0,0,1.0,1.0
Asake,Dull,196931,196931,196931,196931.0,7,1,0,0,1.0,1.0
Asake,Dupe,150328,150328,150328,150328.0,13,1,0,0,1.0,1.0
Asake,Joha,254267,254267,254267,254267.0,4,1,0,0,1.0,1.0
Asake,Muse,120290,120290,120290,120290.0,20,1,0,0,1.0,1.0
Asake,Nzaza,175105,175105,175105,175105.0,9,1,0,0,1.0,1.0
Asake,Omo Ope (feat. Olamide),71451,71451,71451,71451.0,34,1,0,0,1.0,1.0
Asake,Organise,293381,293381,293381,293381.0,2,1,0,0,1.0,1.0
Asake,Ototo,173346,173346,173346,173346.0,10,1,0,0,1.0,1.0
Asake,Peace Be Unto You (PBUY),232075,232075,232075,232075.0,5,1,0,0,1.0,1.0
Asake,Reason (feat. Russ),114533,114533,114533,114533.0,21,1,0,0,1.0,1.0
Asake,Sungba,23113,23113,23113,23113.0,116,1,0,0,1.0,1.0
Asake,Sungba (feat. Burna Boy) - Remix,120725,120725,120725,120725.0,19,1,0,0,1.0,1.0
Asake,Sunmomi,95648,95648,95648,95648.0,25,1,0,0,1.0,1.0
Asake,Terminator,274433,274433,274433,274433.0,3,1,0,0,1.0,1.0
Ashe,Moral of the Story,18586,12966,168765,15342.272727272728,84,11,70,5620,1.8333333333333333,1.4334413080364028
Ashley O,On A Roll,13879,7568,67099,11183.166666666666,80,6,94,6311,2.175,1.8339059196617336
Ashnikko,Daisy,26499,15382,392488,21804.88888888889,60,18,137,11117,3.283333333333333,1.7227278637368353
Aubrey Qwana,Molo,20777,12954,297865,16548.055555555555,105,18,86,7823,1.819047619047619,1.6039061293808863
Audiomarc,Why Me?,46168,24647,124071,31017.75,42,4,122,21521,3.9047619047619047,1.8731691483750559
August Alsina,Entanglements,20668,16470,37138,18569.0,83,2,65,4198,1.783132530120482,1.2548876745598057
Ava Max,Kings & Queens,24494,15284,460409,19183.708333333332,62,24,114,9210,2.838709677419355,1.6025909447788538
Ava Max,My Head & My Heart,23164,17793,273124,21009.53846153846,119,13,58,5371,1.4873949579831933,1.3018602821334233
Ava Max,Salt,13224,12822,39086,13028.666666666666,159,3,10,402,1.0628930817610063,1.0313523631258774
Ava Max,So Am I,12572,8020,273493,9767.607142857143,61,28,138,4552,3.262295081967213,1.5675810473815461
Ava Max,Sweet but Psycho,33962,6511,2120718,18767.41592920354,8,113,189,27451,24.625,5.216095837812932
Avicii,Heaven,27340,8112,150053,15005.3,13,10,169,19228,14.0,3.3703155818540433
Avicii,Hey Brother,5878,2811,8689,4344.5,66,2,111,3067,2.6818181818181817,2.0910707933119888
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,2875,2875,2875,2875.0,170,1,0,0,1.0,1.0
Avicii,Levels - Radio Edit,8750,3096,28974,4829.0,38,6,161,5654,5.2368421052631575,2.8262273901808785
Avicii,Lonely Together (feat. Rita Ora),8377,1030,127874,4566.928571428572,40,28,150,7347,4.75,8.133009708737864
Avicii,SOS,24023,24023,24023,24023.0,16,1,0,0,1.0,1.0
Avicii,SOS (feat. Aloe Blacc),29840,11426,1050071,17214.27868852459,7,61,192,18414,28.428571428571427,2.6115876072116224
Avicii,Silhouettes - Original Radio Edit,3199,3199,3199,3199.0,145,1,0,0,1.0,1.0
Avicii,The Nights,4271,4271,4271,4271.0,98,1,0,0,1.0,1.0
Avicii,"Tough Love (feat. Agnes, Vargas & Lagola)",13055,7296,20351,10175.5,57,2,141,5759,3.473684210526316,1.7893366228070176
Avicii,Waiting For Love,6207,2775,8982,4491.0,61,2,119,3432,2.9508196721311477,2.2367567567567566
Avicii,Wake Me Up,26314,4405,284556,7690.7027027027025,30,37,170,21909,6.666666666666667,5.97366628830874
Avicii,Without You (feat. Sandro Cavazza),9137,4621,232603,5964.179487179487,36,39,162,4516,5.5,1.9772776455312704
Avicii,You Make Me,2676,2676,2676,2676.0,185,1,0,0,1.0,1.0
Avril Lavigne,Dumb Blonde (feat. Nicki Minaj),8058,8058,8058,8058.0,153,1,0,0,1.0,1.0
Avril Lavigne,Head Above Water,10974,4894,161467,7688.9047619047615,53,21,135,6080,3.547169811320755,2.2423375561912544
Axwell /\ Ingrosso,Dreamer,3305,2170,26879,2687.9,162,10,34,1135,1.2098765432098766,1.523041474654378
Axwell /\ Ingrosso,More Than You Know,7135,2807,230560,5240.0,89,44,110,4328,2.235955056179775,2.541859636622729
Aymos,Ababuyanga,44627,30162,144794,36198.5,39,4,82,14465,3.1025641025641026,1.4795769511305616
Aymos,Jemeni,38023,33935,71958,35979.0,49,2,23,4088,1.469387755102041,1.1204655959923382
Aymos,Lyf Styl,42754,21833,646833,29401.5,74,22,123,20921,2.6621621621621623,1.958228369898777
Aymos,Rata,37303,37303,37303,37303.0,101,1,0,0,1.0,1.0
Ayra Starr,Beggie Beggie,15965,15965,15965,15965.0,192,1,0,0,1.0,1.0
Ayra Starr,Bloody Samaritan,38099,38099,38099,38099.0,66,1,0,0,1.0,1.0
Ayra Starr,Rush,317561,317561,317561,317561.0,1,1,0,0,1.0,1.0
Azana,Your Love,25071,16497,229266,20842.363636363636,99,11,96,8574,1.9696969696969697,1.5197308601563921
BANNERS,Someone To You,21280,15047,233970,16712.14285714286,158,14,39,6233,1.2468354430379747,1.414235395759952
BENEE,Supalonely,30285,14981,544142,22672.583333333332,36,24,131,15304,4.638888888888889,2.0215606434817435
BIA,LONDON (feat. J. Cole),57427,28781,367954,36795.4,33,10,140,28646,5.242424242424242,1.99530940551058
BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,30465,21190,101955,25488.75,74,4,120,9275,2.6216216216216215,1.4377064653138272
BLACKPINK,Bet You Wanna (feat. Cardi B),24169,14675,38844,19422.0,83,2,114,9494,2.3734939759036147,1.6469505962521294
BLACKPINK,How You Like That,22288,14654,103632,17272.0,63,6,130,7634,3.0634920634920637,1.5209499112870206
BLACKPINK,Ice Cream (with Selena Gomez),33851,17050,305822,25485.166666666668,37,12,128,16801,4.45945945945946,1.9853958944281525
BLACKPINK,Kill This Love,14885,7581,82615,10326.875,53,8,128,7304,3.4150943396226414,1.9634612847909247
BLACKPINK,Lovesick Girls,21415,21415,21415,21415.0,112,1,0,0,1.0,1.0
BLACKPINK,Pink Venom,53017,32528,245892,40982.0,46,6,102,20489,3.217391304347826,1.6298880964092475
BLACKPINK,Shut Down,62418,50150,112568,56284.0,30,2,32,12268,2.066666666666667,1.2446261216350947
BLACKPINK,Typa Girl,27899,27899,27899,27899.0,195,1,0,0,1.0,1.0
BLEU,Love In The Way,30861,30861,30861,30861.0,157,1,0,0,1.0,1.0
BLEU,Youre Mines Still (feat. Drake),22700,16572,178728,19858.666666666668,123,9,50,6128,1.4065040650406504,1.3697803524016414
BLUE TAPE,FUCK THE WORLD!,39133,39133,39133,39133.0,112,1,0,0,1.0,1.0
BNXN fka Buju,Bad Man Wicked,21687,21687,21687,21687.0,127,1,0,0,1.0,1.0
BNXN fka Buju,Bad Since '97,34380,34380,34380,34380.0,73,1,0,0,1.0,1.0
BNXN fka Buju,For Days,20396,20396,20396,20396.0,135,1,0,0,1.0,1.0
BNXN fka Buju,In My Mind,71851,71851,71851,71851.0,33,1,0,0,1.0,1.0
BNXN fka Buju,In My Mind - A COLORS SHOW,17775,17775,17775,17775.0,167,1,0,0,1.0,1.0
BNXN fka Buju,Kenkele,64069,64069,64069,64069.0,42,1,0,0,1.0,1.0
BNXN fka Buju,Kilometer,25176,25176,25176,25176.0,103,1,0,0,1.0,1.0
BNXN fka Buju,Loose Emotions,20606,20606,20606,20606.0,131,1,0,0,1.0,1.0
BNXN fka Buju,Many Ways (feat. Wizkid),58271,58271,58271,58271.0,45,1,0,0,1.0,1.0
BNXN fka Buju,Modupe,23008,23008,23008,23008.0,118,1,0,0,1.0,1.0
BNXN fka Buju,Outside,16286,16286,16286,16286.0,186,1,0,0,1.0,1.0
BRNS,Electric Love,21719,13883,456480,19020.0,95,24,105,7836,2.1052631578947367,1.5644313188792047
BROCKHAMPTON,NO HALO,9055,9055,9055,9055.0,171,1,0,0,1.0,1.0
BROCKHAMPTON,SUGAR,18113,11071,138081,15342.333333333334,80,9,98,7042,2.225,1.636076235209105
BTS,134340,3343,3343,3343,3343.0,140,1,0,0,1.0,1.0
BTS,Airplane pt.2,3915,3915,3915,3915.0,110,1,0,0,1.0,1.0
BTS,Anpanman,3504,3504,3504,3504.0,128,1,0,0,1.0,1.0
BTS,Black Swan,21588,12217,48617,16205.666666666666,70,3,104,9371,2.4857142857142858,1.7670459196202013
BTS,Blue & Grey,27185,27185,27185,27185.0,66,1,0,0,1.0,1.0
BTS,Born Singer,28210,28210,28210,28210.0,178,1,0,0,1.0,1.0
BTS,Boy With Luv (feat. Halsey),29560,7579,187392,14414.76923076923,13,13,187,21981,15.384615384615385,3.9002506927035228
BTS,Butter,104507,28433,681005,45400.333333333336,3,15,116,76074,39.666666666666664,3.675553054549291
BTS,Butter - Megan Thee Stallion Remix,33147,33147,33147,33147.0,101,1,0,0,1.0,1.0
BTS,Dionysus,10926,10926,10926,10926.0,86,1,0,0,1.0,1.0
BTS,Dis-ease,25641,25641,25641,25641.0,79,1,0,0,1.0,1.0
BTS,Dream Glow (BTS World Original Soundtrack) - Pt. 1,10461,10461,10461,10461.0,100,1,0,0,1.0,1.0
BTS,Dynamite,61673,19967,1705435,34804.795918367345,7,49,185,41706,27.428571428571427,3.0887464316121602
BTS,FAKE LOVE,10039,3562,61620,6162.0,20,10,170,6477,9.5,2.818360471645143
BTS,Filter,12179,12179,12179,12179.0,176,1,0,0,1.0,1.0
BTS,Fly To My Room,27774,27774,27774,27774.0,58,1,0,0,1.0,1.0
BTS,For Youth,29254,29254,29254,29254.0,163,1,0,0,1.0,1.0
BTS,HOME,12052,12052,12052,12052.0,74,1,0,0,1.0,1.0
BTS,IDOL,7104,4418,22762,5690.5,68,4,106,2686,2.5588235294117645,1.6079674060660933
BTS,Intro : Persona,9329,9329,9329,9329.0,113,1,0,0,1.0,1.0
BTS,Intro: Singularity,3091,3091,3091,3091.0,170,1,0,0,1.0,1.0
BTS,Jamais Vu,10471,10471,10471,10471.0,91,1,0,0,1.0,1.0
BTS,Life Goes On,49797,21319,100451,33483.666666666664,15,3,119,28478,8.933333333333334,2.3358037431399223
BTS,Louder than bombs,12755,12755,12755,12755.0,156,1,0,0,1.0,1.0
BTS,Love Maze,3447,3447,3447,3447.0,135,1,0,0,1.0,1.0
BTS,Magic Shop,3334,3334,3334,3334.0,142,1,0,0,1.0,1.0
BTS,Make It Right,13627,13627,13627,13627.0,60,1,0,0,1.0,1.0
BTS,Make It Right (feat. Lauv),18249,10834,73890,14778.0,73,5,89,7415,2.219178082191781,1.6844194203433636
BTS,Mikrokosmos,12781,12781,12781,12781.0,67,1,0,0,1.0,1.0
BTS,My Time,11891,11891,11891,11891.0,183,1,0,0,1.0,1.0
BTS,ON,18333,18333,18333,18333.0,82,1,0,0,1.0,1.0
BTS,ON (Feat. Sia),18885,11978,30863,15431.5,78,2,108,6907,2.3846153846153846,1.5766405075972616
BTS,Outro: Tear,3114,3114,3114,3114.0,167,1,0,0,1.0,1.0
BTS,Paradise,3566,3566,3566,3566.0,124,1,0,0,1.0,1.0
BTS,Permission to Dance,60125,20837,231123,33017.57142857143,13,7,183,39288,15.076923076923077,2.885492153381005
BTS,Run BTS,59681,29216,88897,44448.5,39,2,131,30465,4.358974358974359,2.042750547645126
BTS,So What,3019,3019,3019,3019.0,176,1,0,0,1.0,1.0
BTS,Stay,24287,24287,24287,24287.0,82,1,0,0,1.0,1.0
BTS,Telepathy,26521,26521,26521,26521.0,69,1,0,0,1.0,1.0
BTS,The Truth Untold (feat. Steve Aoki),4826,4826,4826,4826.0,80,1,0,0,1.0,1.0
BTS,UGH!,12720,12720,12720,12720.0,157,1,0,0,1.0,1.0
BTS,Yet To Come,67437,33532,100969,50484.5,23,2,98,33905,5.260869565217392,2.011123702731719
Baby Keem,16,24272,24272,24272,24272.0,182,1,0,0,1.0,1.0
Baby Keem,HONEST,29114,29114,29114,29114.0,184,1,0,0,1.0,1.0
Baby Keem,cocoa (with Don Toliver),25398,25398,25398,25398.0,173,1,0,0,1.0,1.0
Baby Keem,durag activity (with Travis Scott),45721,19359,170545,28424.166666666668,36,6,151,26362,5.194444444444445,2.3617438917299447
Baby Keem,family ties (with Kendrick Lamar),99584,27569,1790496,42630.857142857145,15,42,170,72015,12.333333333333334,3.612173092966738
Baby Keem,gorgeous,27194,27194,27194,27194.0,149,1,0,0,1.0,1.0
Baby Keem,issues,35565,35565,35565,35565.0,97,1,0,0,1.0,1.0
Baby Keem,lost souls,31229,31229,31229,31229.0,114,1,0,0,1.0,1.0
Baby Keem,lost souls (with Brent Faiyaz),28443,23059,152647,25441.166666666668,153,6,46,5384,1.3006535947712419,1.233488009020339
Baby Keem,pink panties,27934,27934,27934,27934.0,142,1,0,0,1.0,1.0
Baby Keem,range brothers (with Kendrick Lamar),65919,22968,182095,36419.0,30,5,136,42951,5.533333333333333,2.8700365726227797
Baby Keem,scapegoats,31528,31528,31528,31528.0,113,1,0,0,1.0,1.0
Baby Keem,scars,25038,25038,25038,25038.0,177,1,0,0,1.0,1.0
Baby Keem,south africa,40099,40099,40099,40099.0,79,1,0,0,1.0,1.0
Baby Keem,trademark usa,38741,38741,38741,38741.0,85,1,0,0,1.0,1.0
Baby Keem,vent,23952,23952,23952,23952.0,185,1,0,0,1.0,1.0
Bad Bunny,DKITI,16803,16746,50304,16768.0,169,3,22,57,1.1301775147928994,1.0034037979218917
Bad Bunny,MIA (feat. Drake),17342,6864,270378,11265.75,19,24,170,10478,9.947368421052632,2.5265151515151514
Bad Wolves,Zombie,2707,1234,8715,2178.75,68,4,116,1473,2.7058823529411766,2.193679092382496
Balcony Mix Africa,Government,59993,22262,268316,38330.857142857145,37,7,160,37731,5.324324324324325,2.694861198454766
Band Aid,Do They Know It's Christmas? - 1984 Version,38905,5666,138774,23129.0,31,6,166,33239,6.354838709677419,6.866396046593717
Bas,Tribe (with J. Cole),8647,4751,13398,6699.0,50,2,111,3896,3.22,1.820037886760682
Bas,[The Jackie] (with J. Cole & Lil Tjay),38114,24226,62340,31170.0,50,2,83,13888,2.66,1.5732683893337736
Bastille,Joy,7335,7335,7335,7335.0,175,1,0,0,1.0,1.0
Bazzi,Beautiful,3804,2660,42706,3285.076923076923,114,13,65,1144,1.5701754385964912,1.4300751879699247
Bazzi,Beautiful (feat. Camila Cabello),20340,7984,879528,12215.666666666666,21,72,174,12356,9.285714285714286,2.5475951903807617
Bazzi,Focus (feat. 21 Savage),15759,8062,118670,11867.0,51,10,146,7697,3.8627450980392157,1.9547258744728355
Bazzi,I.F.L.Y.,22017,11414,517851,15692.454545454546,29,33,162,10603,6.586206896551724,1.9289469073068162
Bazzi,Mine,9386,2920,291804,5955.183673469388,13,49,187,6466,15.384615384615385,3.2143835616438357
Bazzi,No Way!,14131,9995,46592,11648.0,69,4,80,4136,2.1594202898550723,1.4138069034517258
Bazzi,Paradise,20978,10676,734242,14396.901960784313,23,51,176,10302,8.652173913043478,1.964968152866242
Bazzi,Young & Alive,15278,10957,77782,12963.666666666666,126,6,63,4321,1.5,1.3943597700100392
Bea Miller,feel something,20151,14068,88184,17636.8,120,5,79,6083,1.6583333333333334,1.4323997725334092
Beach Weather,"Sex, Drugs, Etc.",31976,30330,155781,31156.2,148,5,41,1646,1.277027027027027,1.0542696999670294
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",19783,15530,35313,17656.5,106,2,77,4253,1.7264150943396226,1.2738570508692852
Bebe Rexha,I'm a Mess,11196,5078,435346,8061.962962962963,44,54,155,6118,4.5227272727272725,2.2048050413548643
Bebe Rexha,Last Hurrah,17773,7768,127394,11581.272727272728,43,11,109,10005,3.5348837209302326,2.2879763130793
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),12641,2353,860886,9061.957894736843,19,95,164,10288,9.631578947368421,5.3722906927326814
Becky Hill,My Heart Goes (La Di Da) (feat. Topic),27057,23088,300586,25048.833333333332,143,12,57,3969,1.3986013986013985,1.1719074844074844
Bella Poarch,Build a Bitch,43798,22288,396741,33061.75,42,12,130,21510,4.095238095238095,1.9650933237616655
Bella Shmurda,New Born Fela,31753,31753,31753,31753.0,82,1,0,0,1.0,1.0
Bella Shmurda,Philo,130117,130117,130117,130117.0,16,1,0,0,1.0,1.0
Belly,"Belly, The Weeknd - Die For It (ft. Nas)",21534,21534,21534,21534.0,199,1,0,0,1.0,1.0
Belly,Better Believe,23708,23708,23708,23708.0,132,1,0,0,1.0,1.0
Benny The Butcher,Johnny P's Caddy,46715,24386,130698,32674.5,45,4,154,22329,4.4222222222222225,1.9156483228081687
Benson Boone,GHOST TOWN,25343,23719,74229,24743.0,156,3,25,1624,1.1602564102564104,1.068468316539483
Benson Boone,In The Stars,33062,26427,519859,30579.941176470587,87,17,110,6635,2.264367816091954,1.2510689824800394
Bernice West,Sonop-Blom,33230,16833,892469,20755.093023255813,105,43,94,16397,1.8952380952380952,1.9740984969999407
Berri-Tiga,God,15908,15908,15908,15908.0,193,1,0,0,1.0,1.0
Beyonc,ALIEN SUPERSTAR,132692,45365,634908,70545.33333333333,2,9,76,87327,39.0,2.924986222859032
Beyonc,ALL UP IN YOUR MIND,48223,48223,48223,48223.0,68,1,0,0,1.0,1.0
Beyonc,ALREADY,18191,11603,158258,15825.8,110,10,75,6588,1.6818181818181819,1.5677841937429975
Beyonc,AMERICA HAS A PROBLEM,48400,48400,48400,48400.0,67,1,0,0,1.0,1.0
Beyonc,BIGGER,14521,14521,14521,14521.0,69,1,0,0,1.0,1.0
Beyonc,BLACK PARADE,22356,13276,53412,17804.0,60,3,122,9080,3.033333333333333,1.6839409460680927
Beyonc,BREAK MY SOUL,112400,40115,884153,58943.53333333333,4,15,76,72285,20.0,2.8019444098217625
Beyonc,Before I Let Go - Homecoming Live Bonus Track,10894,9091,30461,10153.666666666666,73,3,39,1803,1.5342465753424657,1.198328016719833
Beyonc,CHURCH GIRL,93226,29694,201797,50449.25,14,4,155,63532,12.071428571428571,3.1395568128241393
Beyonc,COZY,81809,32528,153317,51105.666666666664,22,3,111,49281,6.045454545454546,2.515033202164289
Beyonc,CUFF IT,101224,40310,590951,65661.22222222222,9,9,98,60914,11.88888888888889,2.5111386752666833
Beyonc,ENERGY (feat. Beam),92481,28069,268466,44744.333333333336,15,6,175,64412,12.666666666666666,3.294773593644234
Beyonc,FIND YOUR WAY BACK,13770,13770,13770,13770.0,79,1,0,0,1.0,1.0
Beyonc,HEATED,65005,30135,130785,43595.0,35,3,116,34870,4.314285714285714,2.1571262651402026
Beyonc,Halo,24791,2278,322092,8258.76923076923,112,39,88,22513,1.7857142857142858,10.882791922739244
Beyonc,I'M THAT GIRL,93444,28032,194134,48533.5,12,4,188,65412,16.666666666666668,3.33347602739726
Beyonc,MOOD 4 EVA (feat. Oumou Sangar),23344,12335,35679,17839.5,22,2,75,11009,4.409090909090909,1.8925010133765707
Beyonc,MOVE (feat. Grace Jones & Tems),60994,29947,90941,45470.5,42,2,141,31047,4.357142857142857,2.0367315590877215
Beyonc,NILE,11096,11096,11096,11096.0,115,1,0,0,1.0,1.0
Beyonc,OTHERSIDE,8317,8317,8317,8317.0,177,1,0,0,1.0,1.0
Beyonc,PLASTIC OFF THE SOFA,71182,31175,139360,46453.333333333336,28,3,113,40007,5.035714285714286,2.2833039294306334
Beyonc,PURE/HONEY,48198,48198,48198,48198.0,69,1,0,0,1.0,1.0
Beyonc,"SPIRIT - From Disney's ""The Lion King""",20705,8583,74000,12333.333333333334,31,6,155,12122,6.0,2.41232669229873
Beyonc,SUMMER RENAISSANCE,51842,51842,51842,51842.0,58,1,0,0,1.0,1.0
Beyonc,THIQUE,56295,56295,56295,56295.0,50,1,0,0,1.0,1.0
Beyonc,VIRGO'S GROOVE,65366,32648,98014,49007.0,34,2,116,32718,4.411764705882353,2.0021440823327614
Bezza,Kennedy,34485,34485,34485,34485.0,131,1,0,0,1.0,1.0
Big Sean,Bezerk (feat. A$AP Ferg),9816,9816,9816,9816.0,154,1,0,0,1.0,1.0
Big Sean,"Body Language (feat. Ty Dolla $ign, and Jhen Aiko)",18583,18583,18583,18583.0,119,1,0,0,1.0,1.0
Big Sean,Deep Reverence (feat. Nipsey Hussle),25648,14292,39940,19970.0,64,2,131,11356,3.046875,1.7945703890288274
