main_artist,track_name,trackAppearanceCount,artistAppearanceCount,rank,peak_rank,previous_rank,weeks_on_chart,streams,ArtistCount,isTopTen,rank difference,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Labels,main_art_track,entry rank
Adele,Easy On Me,76,161,125,1,93,77,56053,1,1,32,63920,33402.0,239736.0,39956.0,89.0,6.0,108.0,13531.0,2.2134831460674156,1.4050955032632777,3,AdeleEasy On Me,33
Adele,Easy On Me,77,162,126,1,125,78,50255,1,1,1,63920,28473.0,62473.0,31236.5,144.0,2.0,53.0,5527.0,1.3680555555555556,1.1941137217715028,3,AdeleEasy On Me,33
Adele,Easy On Me,78,164,110,1,126,79,49888,1,1,-16,63920,28331.0,28331.0,28331.0,159.0,1.0,0.0,0.0,1.0,1.0,3,AdeleEasy On Me,33
Adele,Easy On Me,79,167,115,1,110,80,54378,1,1,5,63920,29057.0,352923.0,32083.909090909092,78.0,11.0,109.0,9261.0,2.3974358974358974,1.3187183811129848,3,AdeleEasy On Me,33
Adele,Easy On Me,80,170,120,1,115,81,53032,1,1,5,63920,81277.0,5435732.0,108714.64,1.0,50.0,46.0,67890.0,47.0,1.8352916569263138,3,AdeleEasy On Me,33
Adele,Easy On Me,81,173,95,1,120,82,59813,1,1,-25,63920,27355.0,155992.0,31198.4,99.0,5.0,90.0,7280.0,1.9090909090909092,1.266130506305977,3,AdeleEasy On Me,33
Adele,Love In The Dark,3,149,199,77,-1,4,37829,1,0,79,48951,33067.0,2100323.0,60009.22857142857,12.0,35.0,185.0,48488.0,16.416666666666668,2.466356185925545,2,AdeleLove In The Dark,199
Adele,Love In The Dark,4,151,192,77,199,5,37366,1,0,-7,48951,37292.0,119970.0,39990.0,148.0,3.0,19.0,4537.0,1.1283783783783783,1.121661482355465,2,AdeleLove In The Dark,199
Adele,Love In The Dark,5,154,197,77,-1,6,42353,1,0,5,48951,29817.0,975819.0,40659.125,25.0,24.0,155.0,37775.0,7.2,2.2668947244860314,2,AdeleLove In The Dark,199
Adele,Love In The Dark,6,156,170,77,197,7,44414,1,0,-27,48951,30758.0,1772097.0,40274.931818181816,49.0,44.0,151.0,19020.0,4.081632653061225,1.6183757071331035,2,AdeleLove In The Dark,199
Adele,Love In The Dark,7,158,200,77,170,8,43924,1,0,30,48951,27584.0,87350.0,29116.666666666668,124.0,3.0,38.0,3180.0,1.3064516129032258,1.115284222737819,2,AdeleLove In The Dark,199
Adele,Love In The Dark,8,160,192,77,200,9,44386,1,0,-8,48951,29906.0,215914.0,35985.666666666664,46.0,6.0,123.0,24835.0,3.6739130434782608,1.830435364140975,2,AdeleLove In The Dark,199
Adele,Love In The Dark,9,163,187,77,-1,10,40459,1,0,-5,48951,27258.0,168157.0,28026.166666666668,169.0,6.0,29.0,1876.0,1.1715976331360947,1.068823831535696,2,AdeleLove In The Dark,199
Adele,Love In The Dark,10,165,158,77,187,11,41611,1,0,-29,48951,35474.0,966845.0,48342.25,19.0,20.0,158.0,34848.0,9.31578947368421,1.9823532728195299,2,AdeleLove In The Dark,199
Adele,Love In The Dark,11,168,138,77,158,12,48951,1,0,-20,48951,26824.0,26824.0,26824.0,183.0,1.0,0.0,0.0,1.0,1.0,2,AdeleLove In The Dark,199
Adele,Love In The Dark,12,171,162,77,138,13,46648,1,0,24,48951,30118.0,96828.0,32276.0,93.0,3.0,52.0,5896.0,1.5591397849462365,1.195763330898466,2,AdeleLove In The Dark,199
Adele,Love In The Dark,13,174,148,77,162,14,47048,1,0,-14,48951,48825.0,3688497.0,73769.94,8.0,50.0,125.0,44528.0,16.625,1.9119918074756785,2,AdeleLove In The Dark,199
Adele,Set Fire to the Rain,3,166,187,68,-1,4,38994,1,0,18,44936,31319.0,340961.0,42620.125,145.0,8.0,48.0,16617.0,1.3310344827586207,1.5305724959289888,2,AdeleSet Fire to the Rain,187
Adele,Set Fire to the Rain,4,169,182,68,187,5,44438,1,0,-5,44936,32988.0,316951.0,35216.77777777778,148.0,9.0,45.0,6046.0,1.304054054054054,1.183278768036862,2,AdeleSet Fire to the Rain,187
Adele,Set Fire to the Rain,5,172,181,68,182,6,44490,1,0,-1,44936,26234.0,148398.0,29679.6,112.0,5.0,72.0,5825.0,1.6428571428571428,1.2220401006327666,2,AdeleSet Fire to the Rain,187
Adele,Set Fire to the Rain,6,175,165,68,181,7,44936,1,0,-16,44936,26845.0,1096632.0,36554.4,128.0,30.0,69.0,21678.0,1.5390625,1.8075246787111194,2,AdeleSet Fire to the Rain,187
Alicia Keys,If I Ain't Got You,1,2,172,172,191,2,46414,1,0,-19,46414,37772.0,126717.0,42239.0,158.0,3.0,42.0,10745.0,1.2658227848101267,1.2844699777613047,2,Alicia KeysIf I Ain't Got You,172
Alicia Keys,If I Ain't Got You,2,3,197,172,-1,3,40812,1,0,25,46414,26846.0,163566.0,32713.2,71.0,5.0,124.0,12702.0,2.7464788732394365,1.4731431125679804,2,Alicia KeysIf I Ain't Got You,172
Andy Williams,It's the Most Wonderful Time of the Year,8,8,47,16,-1,9,88395,1,0,13,88395,71932.0,4691607.0,93832.14,2.0,50.0,73.0,68329.0,37.5,1.9499110270811322,2,Andy WilliamsIt's the Most Wonderful Time of the Year,47
Arctic Monkeys,I Wanna Be Yours,1,4,159,159,172,2,33718,1,0,-13,35787,26325.0,26325.0,26325.0,200.0,1.0,0.0,0.0,1.0,1.0,2,Arctic MonkeysI Wanna Be Yours,159
Arctic Monkeys,I Wanna Be Yours,2,5,165,159,159,3,33733,1,0,6,35787,29476.0,66916.0,33458.0,82.0,2.0,76.0,7964.0,1.9268292682926829,1.270185913963903,2,Arctic MonkeysI Wanna Be Yours,159
Arctic Monkeys,I Wanna Be Yours,3,6,183,159,165,4,34863,1,0,18,35787,28183.0,28183.0,28183.0,162.0,1.0,0.0,0.0,1.0,1.0,2,Arctic MonkeysI Wanna Be Yours,159
Arctic Monkeys,I Wanna Be Yours,4,7,177,159,183,5,35787,1,0,-6,35787,29132.0,749690.0,34076.818181818184,40.0,22.0,160.0,26758.0,5.0,1.9185088562405601,2,Arctic MonkeysI Wanna Be Yours,159
Arctic Monkeys,I Wanna Be Yours,5,8,178,159,177,6,35391,1,0,1,35787,30646.0,71152.0,35576.0,73.0,2.0,73.0,9860.0,2.0,1.321738562944593,2,Arctic MonkeysI Wanna Be Yours,159
Arctic Monkeys,I Wanna Be Yours,6,9,197,159,178,7,32785,1,0,19,35787,30202.0,30202.0,30202.0,135.0,1.0,0.0,0.0,1.0,1.0,2,Arctic MonkeysI Wanna Be Yours,159
Arctic Monkeys,I Wanna Be Yours,7,10,200,159,197,8,33811,1,0,3,35787,28158.0,145056.0,36264.0,60.0,4.0,128.0,20605.0,3.1333333333333333,1.731763619575254,2,Arctic MonkeysI Wanna Be Yours,159
Arctic Monkeys,I Wanna Be Yours,8,11,191,159,-1,9,33245,1,0,-9,35787,29213.0,65341.0,32670.5,92.0,2.0,71.0,6915.0,1.7717391304347827,1.2367096840447747,2,Arctic MonkeysI Wanna Be Yours,159
Ariana Grande,Santa Tell Me,13,532,194,7,-1,14,37262,1,1,162,107149,29385.0,29385.0,29385.0,145.0,1.0,0.0,0.0,1.0,1.0,2,Ariana GrandeSanta Tell Me,194
Ariana Grande,Santa Tell Me,14,533,118,7,194,15,46379,1,1,-76,107149,32850.0,1088202.0,36273.4,73.0,30.0,127.0,10074.0,2.73972602739726,1.3066666666666666,2,Ariana GrandeSanta Tell Me,194
Ariana Grande,Santa Tell Me,15,534,36,7,118,16,107149,1,1,-82,107149,34958.0,34958.0,34958.0,187.0,1.0,0.0,0.0,1.0,1.0,2,Ariana GrandeSanta Tell Me,194
Armani White,BILLIE EILISH.,1,1,164,164,166,2,29199,1,0,-2,47449,39728.0,85005.0,42502.5,107.0,2.0,42.0,5549.0,1.3925233644859814,1.1396747885622232,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,2,2,174,164,164,3,28667,1,0,10,47449,46541.0,582047.0,64671.88888888889,68.0,9.0,83.0,29362.0,2.2205882352941178,1.6308845963773877,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,3,3,167,164,-1,4,27018,1,0,-7,47449,72850.0,2020257.0,118838.64705882352,14.0,17.0,53.0,71721.0,4.785714285714286,1.9845024021962938,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,4,4,191,164,167,5,27146,1,0,24,47449,45331.0,356217.0,50888.142857142855,109.0,7.0,55.0,13980.0,1.5045871559633028,1.308398226379299,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,5,5,170,164,-1,6,31171,1,0,-21,47449,83778.0,278693.0,92897.66666666667,45.0,3.0,4.0,15274.0,1.0888888888888888,1.1823151662727684,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,6,6,184,164,170,7,28454,1,0,14,47449,39861.0,153713.0,51237.666666666664,77.0,3.0,99.0,24627.0,2.2857142857142856,1.617821931210958,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,7,7,126,126,184,8,33411,1,0,-58,47449,28641.0,1653698.0,45936.055555555555,38.0,36.0,150.0,58958.0,4.947368421052632,3.0585175098634823,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,8,8,123,123,126,9,36930,1,0,-3,47449,36670.0,136346.0,45448.666666666664,90.0,3.0,109.0,22972.0,2.2111111111111112,1.6264521407144805,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,9,9,93,93,123,10,41429,1,0,-30,47449,32692.0,1253804.0,40445.290322580644,48.0,31.0,147.0,28430.0,4.0625,1.8696317141808394,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,10,10,90,90,93,11,40295,1,0,-3,47449,38113.0,38113.0,38113.0,199.0,1.0,0.0,0.0,1.0,1.0,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,11,11,87,87,90,12,42131,1,0,-3,47449,43065.0,100560.0,50280.0,93.0,2.0,52.0,14430.0,1.5591397849462365,1.3350748867990248,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,12,12,79,79,87,13,45078,1,0,-8,47449,27314.0,280492.0,31165.777777777777,152.0,9.0,46.0,8594.0,1.3026315789473684,1.3146371823973053,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,13,13,75,75,79,14,47449,1,0,-4,47449,59092.0,59092.0,59092.0,97.0,1.0,0.0,0.0,1.0,1.0,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,14,14,79,75,75,15,44253,1,0,4,47449,261549.0,2079524.0,346587.3333333333,1.0,6.0,2.0,254159.0,3.0,1.9717452561470317,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,15,15,99,75,79,16,42572,1,0,20,47449,26256.0,1044209.0,33684.16129032258,111.0,31.0,89.0,25775.0,1.8018018018018018,1.9816803778184033,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,16,16,118,75,99,17,40767,1,0,19,47449,38570.0,603117.0,50259.75,109.0,12.0,72.0,15644.0,1.6605504587155964,1.4056002074150895,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,17,17,139,75,118,18,40015,1,0,21,47449,27380.0,746012.0,43883.05882352941,114.0,17.0,81.0,23543.0,1.7105263157894737,1.8598612125639153,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,18,18,197,75,139,19,34620,1,0,58,47449,43950.0,3058444.0,61168.88,43.0,50.0,66.0,46656.0,2.5348837209302326,2.0615699658703073,2,Armani WhiteBILLIE EILISH.,164
Armani White,BILLIE EILISH.,19,19,198,75,-1,20,33932,1,0,1,47449,27268.0,1879108.0,39981.02127659575,104.0,47.0,88.0,30538.0,1.8461538461538463,2.11992078626962,2,Armani WhiteBILLIE EILISH.,164
Artwork Sounds,Awesome God,1,1,166,166,171,2,46130,1,0,-5,46130,37532.0,37532.0,37532.0,115.0,1.0,0.0,0.0,1.0,1.0,2,Artwork SoundsAwesome God,166
Artwork Sounds,Awesome God,2,2,186,166,166,3,41905,1,0,20,46130,28094.0,538675.0,38476.78571428572,57.0,14.0,132.0,17513.0,3.3157894736842106,1.6233715384067773,2,Artwork SoundsAwesome God,166
Avicii,Wake Me Up,37,192,196,30,-1,39,29837,1,0,4,41269,29403.0,1716368.0,53636.5,58.0,32.0,137.0,35227.0,3.3620689655172415,2.198075026357855,2,AviciiWake Me Up,196
Avicii,Wake Me Up,38,193,148,30,-1,40,41269,1,0,-48,41269,30176.0,893918.0,44695.9,22.0,20.0,163.0,39144.0,8.409090909090908,2.2971898197242844,2,AviciiWake Me Up,196
Avicii,Wake Me Up,39,194,181,30,148,41,33911,1,0,33,41269,28471.0,99837.0,33279.0,93.0,3.0,83.0,7564.0,1.89247311827957,1.2656738435601138,2,AviciiWake Me Up,196
Aymos,Fatela,1,32,22,22,111,2,101521,1,1,-89,244784,30875.0,1188526.0,54023.90909090909,7.0,22.0,185.0,62232.0,27.428571428571427,3.015611336032389,0,AymosFatela,22
Aymos,Fatela,2,34,15,15,22,3,129036,1,1,-7,244784,27609.0,1771474.0,37690.936170212764,106.0,47.0,86.0,23545.0,1.8113207547169812,1.8528016226592778,0,AymosFatela,22
Aymos,Fatela,3,36,15,15,15,4,140619,1,1,0,244784,27696.0,158640.0,31728.0,163.0,5.0,35.0,11220.0,1.2147239263803682,1.4051126516464472,0,AymosFatela,22
Aymos,Fatela,4,38,8,8,15,5,169618,1,1,-7,244784,52351.0,350500.0,58416.666666666664,73.0,6.0,49.0,20042.0,1.6712328767123288,1.3828389142518767,0,AymosFatela,22
Aymos,Fatela,5,40,8,8,8,6,208390,1,1,0,244784,36492.0,694969.0,53459.153846153844,33.0,13.0,109.0,31905.0,4.303030303030303,1.8743012167050312,0,AymosFatela,22
Aymos,Fatela,6,42,6,6,8,7,190443,1,1,-2,244784,42980.0,139851.0,46617.0,134.0,3.0,64.0,7296.0,1.4776119402985075,1.1697533736621684,0,AymosFatela,22
Aymos,Fatela,7,44,4,4,6,8,176731,1,1,-2,244784,26713.0,54296.0,27148.0,191.0,2.0,1.0,870.0,1.0052356020942408,1.0325684123834837,0,AymosFatela,22
Aymos,Fatela,8,46,5,4,4,9,186665,1,1,1,244784,40176.0,87225.0,43612.5,166.0,2.0,26.0,6873.0,1.1566265060240963,1.1710722819593786,0,AymosFatela,22
Aymos,Fatela,9,48,3,3,5,10,205417,1,1,-2,244784,50085.0,50085.0,50085.0,148.0,1.0,0.0,0.0,1.0,1.0,0,AymosFatela,22
Aymos,Fatela,10,50,5,3,3,11,221928,1,1,2,244784,27709.0,152578.0,30515.6,172.0,5.0,26.0,10223.0,1.1511627906976745,1.3689414991519,0,AymosFatela,22
Aymos,Fatela,11,52,4,3,5,12,213849,1,1,-1,244784,31768.0,31768.0,31768.0,165.0,1.0,0.0,0.0,1.0,1.0,0,AymosFatela,22
Aymos,Fatela,12,54,4,3,4,13,200471,1,1,0,244784,55558.0,55558.0,55558.0,110.0,1.0,0.0,0.0,1.0,1.0,0,AymosFatela,22
Aymos,Fatela,13,56,7,3,4,14,194685,1,1,3,244784,41248.0,41248.0,41248.0,126.0,1.0,0.0,0.0,1.0,1.0,0,AymosFatela,22
Aymos,Fatela,14,58,9,3,7,15,228452,1,1,2,244784,36759.0,1525115.0,61004.6,9.0,25.0,164.0,88963.0,19.22222222222222,3.4201692102614327,0,AymosFatela,22
Aymos,Fatela,15,60,4,3,9,16,231343,1,1,-5,244784,77266.0,77266.0,77266.0,57.0,1.0,0.0,0.0,1.0,1.0,0,AymosFatela,22
Aymos,Fatela,16,62,5,3,4,17,210215,1,1,1,244784,46928.0,46928.0,46928.0,150.0,1.0,0.0,0.0,1.0,1.0,0,AymosFatela,22
Aymos,Fatela,17,64,6,3,5,18,244784,1,1,1,244784,25840.0,387964.0,32330.333333333332,127.0,12.0,72.0,19457.0,1.5669291338582678,1.7529798761609907,0,AymosFatela,22
Aymos,Fatela,18,66,8,3,6,19,209119,1,1,2,244784,44159.0,471699.0,47169.9,107.0,10.0,90.0,9535.0,1.841121495327103,1.215924273647501,0,AymosFatela,22
Aymos,Fatela,19,68,8,3,8,20,235382,1,1,0,244784,43181.0,133794.0,44598.0,186.0,3.0,10.0,2360.0,1.053763440860215,1.0546536671221138,0,AymosFatela,22
Aymos,Fatela,20,70,10,3,8,21,195604,1,1,2,244784,34082.0,71607.0,35803.5,161.0,2.0,30.0,3443.0,1.186335403726708,1.1010210668388005,0,AymosFatela,22
Aymos,Fatela,21,72,10,3,10,22,160178,1,1,0,244784,26354.0,785453.0,31418.12,145.0,25.0,54.0,17894.0,1.3724137931034484,1.6789861121651362,0,AymosFatela,22
Aymos,Fatela,22,74,8,3,10,23,184826,1,1,-2,244784,40837.0,92758.0,46379.0,79.0,2.0,61.0,11084.0,1.7721518987341771,1.2714205255038322,0,AymosFatela,22
Aymos,Fatela,23,76,9,3,8,24,190117,1,1,1,244784,36812.0,2507497.0,50149.94,27.0,50.0,159.0,26109.0,6.888888888888889,1.7092524176898838,0,AymosFatela,22
Aymos,Fatela,24,78,10,3,9,25,179077,1,1,1,244784,71355.0,71355.0,71355.0,69.0,1.0,0.0,0.0,1.0,1.0,0,AymosFatela,22
Aymos,Mama,1,31,128,128,164,2,39264,1,0,-36,81203,27205.0,481078.0,30067.375,135.0,16.0,50.0,5985.0,1.3703703703703705,1.2199963242051093,3,AymosMama,128
Aymos,Mama,2,33,87,87,128,3,49501,1,0,-41,81203,88145.0,8250785.0,222994.1891891892,1.0,37.0,43.0,352013.0,44.0,4.993567417323728,3,AymosMama,128
Aymos,Mama,3,35,91,87,87,4,53467,1,0,4,81203,28886.0,28886.0,28886.0,175.0,1.0,0.0,0.0,1.0,1.0,3,AymosMama,128
Aymos,Mama,4,37,132,87,91,5,47795,1,0,41,81203,39303.0,2336276.0,47679.102040816324,41.0,49.0,131.0,33335.0,4.195121951219512,1.8481540849299036,3,AymosMama,128
Aymos,Mama,5,39,69,69,132,6,59166,1,0,-63,81203,33402.0,1636943.0,44241.7027027027,25.0,37.0,159.0,27700.0,7.36,1.829291659182085,3,AymosMama,128
Aymos,Mama,6,41,54,54,69,7,80930,1,0,-15,81203,25189.0,54450.0,27225.0,168.0,2.0,30.0,4072.0,1.1785714285714286,1.1616578665290405,3,AymosMama,128
Aymos,Mama,7,43,71,54,54,8,60034,1,0,17,81203,36797.0,36797.0,36797.0,161.0,1.0,0.0,0.0,1.0,1.0,3,AymosMama,128
Aymos,Mama,8,45,79,54,71,9,53159,1,0,8,81203,27468.0,495374.0,35383.857142857145,40.0,14.0,156.0,34809.0,4.9,2.2672564438619482,3,AymosMama,128
Aymos,Mama,9,47,64,54,79,10,57784,1,0,-15,81203,28422.0,214220.0,30602.85714285714,112.0,7.0,62.0,6610.0,1.5535714285714286,1.2325663218633454,3,AymosMama,128
Aymos,Mama,10,49,73,54,64,11,59438,1,0,9,81203,29552.0,672180.0,42011.25,44.0,16.0,154.0,23642.0,4.5,1.8000135354629128,3,AymosMama,128
Aymos,Mama,11,51,97,54,73,12,58918,1,0,24,81203,33809.0,1350070.0,46554.137931034486,26.0,29.0,150.0,44422.0,6.769230769230769,2.313910497204886,3,AymosMama,128
Aymos,Mama,12,53,86,54,97,13,61481,1,0,-11,81203,30070.0,254893.0,42482.166666666664,34.0,6.0,132.0,29481.0,4.882352941176471,1.9804123711340207,3,AymosMama,128
Aymos,Mama,13,55,99,54,86,14,53733,1,0,13,81203,27810.0,627481.0,39217.5625,36.0,16.0,160.0,38793.0,5.444444444444445,2.3949298813376485,3,AymosMama,128
Aymos,Mama,14,57,99,54,99,15,53994,1,0,0,81203,51673.0,4036828.0,82384.24489795919,5.0,49.0,110.0,72668.0,23.0,2.4063050335765293,3,AymosMama,128
Aymos,Mama,15,59,80,54,99,16,64591,1,0,-19,81203,45204.0,227121.0,56780.25,63.0,4.0,103.0,20951.0,2.634920634920635,1.463476683479338,3,AymosMama,128
Aymos,Mama,16,61,85,54,80,17,64345,1,0,5,81203,26205.0,89749.0,29916.333333333332,130.0,3.0,64.0,7380.0,1.4923076923076923,1.281625643961076,3,AymosMama,128
Aymos,Mama,17,63,68,54,85,18,70785,1,0,-17,81203,27318.0,345161.0,31378.272727272728,122.0,11.0,63.0,7408.0,1.5163934426229508,1.271176513654001,3,AymosMama,128
Aymos,Mama,18,65,74,54,68,19,72157,1,0,6,81203,29927.0,227852.0,32550.285714285714,97.0,7.0,59.0,9875.0,1.6082474226804124,1.3299695926755104,3,AymosMama,128
Aymos,Mama,19,67,80,54,74,20,68424,1,0,6,81203,27903.0,311013.0,38876.625,75.0,8.0,115.0,16394.0,2.533333333333333,1.5875353904598073,3,AymosMama,128
Aymos,Mama,20,69,64,54,80,21,78715,1,0,-16,81203,41021.0,3794704.0,84326.75555555556,7.0,45.0,155.0,94881.0,23.142857142857142,3.3129860315448183,3,AymosMama,128
Aymos,Mama,21,71,67,54,64,22,70628,1,0,3,81203,27501.0,524614.0,43717.833333333336,28.0,12.0,167.0,36032.0,6.964285714285714,2.3102069015672155,3,AymosMama,128
Aymos,Mama,22,73,91,54,67,23,58066,1,0,24,81203,27036.0,155559.0,31111.8,96.0,5.0,96.0,7959.0,2.0,1.2943852640923212,3,AymosMama,128
Aymos,Mama,23,75,79,54,91,24,71272,1,0,-12,81203,38919.0,80669.0,40334.5,174.0,2.0,8.0,2831.0,1.0459770114942528,1.0727408206788458,3,AymosMama,128
Aymos,Mama,24,77,64,54,79,25,81203,1,0,-15,81203,31137.0,95566.0,31855.333333333332,138.0,3.0,32.0,1777.0,1.2318840579710144,1.0570703664450654,3,AymosMama,128
Aymos,Mama,25,79,82,54,64,26,63738,1,0,18,81203,27684.0,155397.0,31079.4,115.0,5.0,85.0,6633.0,1.7391304347826086,1.239596879063719,3,AymosMama,128
Ayra Starr,Rush,1,1,49,49,95,2,53034,1,1,-46,190163,28978.0,509744.0,39211.07692307692,20.0,13.0,179.0,46924.0,9.95,2.619297398026089,0,Ayra StarrRush,49
Ayra Starr,Rush,2,2,41,41,49,3,58048,1,1,-8,190163,31839.0,1533816.0,76690.8,3.0,20.0,173.0,105891.0,58.666666666666664,4.325826816168849,0,Ayra StarrRush,49
Ayra Starr,Rush,3,3,59,41,41,4,56292,1,1,18,190163,29967.0,29967.0,29967.0,189.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,4,4,59,41,59,5,56468,1,1,0,190163,66076.0,66076.0,66076.0,79.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,5,5,46,41,59,6,69014,1,1,-13,190163,39810.0,82176.0,41088.0,155.0,2.0,11.0,2556.0,1.070967741935484,1.0642049736247174,0,Ayra StarrRush,49
Ayra Starr,Rush,6,6,39,39,46,7,72763,1,1,-7,190163,33517.0,316701.0,39587.625,98.0,8.0,85.0,14780.0,1.8673469387755102,1.4409702539010054,0,Ayra StarrRush,49
Ayra Starr,Rush,7,7,38,38,39,8,71583,1,1,-1,190163,34902.0,163487.0,40871.75,102.0,4.0,97.0,14343.0,1.9509803921568627,1.4109506618531888,0,Ayra StarrRush,49
Ayra Starr,Rush,8,8,37,37,38,9,79769,1,1,-1,190163,38543.0,38543.0,38543.0,159.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,9,9,40,37,37,10,84973,1,1,3,190163,39528.0,39528.0,39528.0,155.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,10,10,49,37,40,11,87810,1,1,9,190163,36991.0,36991.0,36991.0,170.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,11,11,32,32,49,12,90960,1,1,-17,190163,40889.0,1817276.0,86536.95238095238,7.0,21.0,189.0,138702.0,28.0,4.3921592604367925,0,Ayra StarrRush,49
Ayra Starr,Rush,12,12,39,32,32,13,100771,1,1,7,190163,40651.0,40651.0,40651.0,169.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,13,13,30,30,39,14,99713,1,1,-9,190163,41277.0,443609.0,55451.125,48.0,8.0,123.0,33968.0,3.5625,1.8229280228698792,0,Ayra StarrRush,49
Ayra Starr,Rush,14,14,21,21,30,15,105665,1,1,-9,190163,33742.0,158132.0,39533.0,116.0,4.0,61.0,13397.0,1.5258620689655173,1.3970422618694802,0,Ayra StarrRush,49
Ayra Starr,Rush,15,15,17,17,21,16,118373,1,1,-4,190163,25960.0,1024584.0,40983.36,74.0,25.0,126.0,33499.0,2.7027027027027026,2.290408320493066,0,Ayra StarrRush,49
Ayra Starr,Rush,16,16,16,16,17,17,131135,1,1,-1,190163,32290.0,102138.0,34046.0,168.0,3.0,28.0,4868.0,1.1666666666666667,1.1507587488386497,0,Ayra StarrRush,49
Ayra Starr,Rush,17,17,26,16,16,18,147418,1,1,10,190163,62431.0,1710328.0,81444.19047619047,34.0,21.0,37.0,35415.0,2.088235294117647,1.5672662619531963,0,Ayra StarrRush,49
Ayra Starr,Rush,18,18,7,7,26,19,173426,1,1,-19,190163,35356.0,35356.0,35356.0,189.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,19,19,9,7,7,20,161847,1,1,2,190163,33358.0,124030.0,41343.333333333336,91.0,3.0,97.0,20594.0,2.065934065934066,1.6173631512680617,0,Ayra StarrRush,49
Ayra Starr,Rush,20,20,11,7,9,21,158317,1,1,2,190163,40817.0,40817.0,40817.0,148.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,21,21,17,7,11,22,178165,1,1,6,190163,128383.0,3304318.0,157348.47619047618,7.0,21.0,12.0,59856.0,2.7142857142857144,1.466229952563813,0,Ayra StarrRush,49
Ayra Starr,Rush,22,22,9,7,17,23,178938,1,1,-8,190163,43958.0,43958.0,43958.0,127.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,23,23,9,7,9,24,178842,1,1,0,190163,36125.0,262312.0,43718.666666666664,76.0,6.0,94.0,20896.0,2.236842105263158,1.5784359861591695,0,Ayra StarrRush,49
Ayra Starr,Rush,24,24,10,7,9,25,187089,1,1,1,190163,28667.0,28667.0,28667.0,153.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,25,25,10,7,10,26,178379,1,1,0,190163,25707.0,269179.0,38454.142857142855,32.0,7.0,168.0,33533.0,6.25,2.3044306998093904,0,Ayra StarrRush,49
Ayra Starr,Rush,26,26,12,7,10,27,190163,1,1,2,190163,30798.0,30798.0,30798.0,128.0,1.0,0.0,0.0,1.0,1.0,0,Ayra StarrRush,49
Ayra Starr,Rush,27,27,14,7,12,28,168038,1,1,2,190163,28605.0,808344.0,44908.0,13.0,18.0,181.0,55021.0,14.923076923076923,2.923474916972557,0,Ayra StarrRush,49
Ayra Starr,Rush,28,28,11,7,14,29,157969,1,1,-3,190163,26967.0,234768.0,39128.0,31.0,6.0,138.0,32371.0,5.451612903225806,2.200393073015167,0,Ayra StarrRush,49
Ayra Starr,Rush,29,29,11,7,11,30,174091,1,1,0,190163,27975.0,1149964.0,38332.13333333333,114.0,30.0,81.0,25453.0,1.7105263157894737,1.9098480786416443,0,Ayra StarrRush,49
