main_artist,track_name,End Date,rank difference
Minz,WO WO,2023-01-26,0
Minz,WO WO (Remix),2023-01-26,0
Minz,wap,2024-05-23,0
Mohbad,Ask About Me,2023-04-27,0
Mohbad,Ask About Me,2024-06-20,0
Mohbad,Backside,2022-02-17,0
Mohbad,Backside,2022-03-10,0
Mohbad,Backside,2022-08-11,0
Mohbad,Backside,2022-09-22,0
Mohbad,Feel Good,2022-02-17,0
Mohbad,Feel Good,2022-06-23,0
Mohbad,Feel Good,2022-09-15,0
Mohbad,Feel Good,2024-05-30,0
Mohbad,Peace,2022-09-08,0
Mohbad,Peace,2022-12-29,0
Mohbad,Peace,2023-02-09,0
Mohbad,Ronaldo,2022-06-02,0
Monaky,The Suitor,2023-01-19,0
Moses Bliss,Miracle No Dey Tire Jesus,2023-01-19,0
Mr Eazi,Legalize,2022-06-16,0
Mr Eazi,Patek,2022-09-29,0
Mr Eazi,Personal Baby,2022-08-11,0
Mr Eazi,Werser,2023-02-02,0
Mr.Tee,DIGI III TRAILER,2024-05-16,0
Muni Long,Hrs & Hrs,2022-02-17,0
Mustard,Ballin' (with Roddy Ricch),2023-02-09,0
Mut4y,Be My Luv,2022-07-14,0
Muyeez,Barnabas,2024-05-23,0
Muyeez,Instagram,2024-05-16,0
Muyeez,Instagram,2024-06-20,0
Muyeez,Muyeez,2024-05-23,0
Muyeez,Trending,2024-06-20,0
NATIVE Sound System,Runaway,2022-04-14,0
NATIVE Sound System,Vex,2023-03-09,0
NAV,Never Sleep (with Lil Baby feat. Travis Scott),2022-08-04,0
NF,CAREFUL,2023-04-13,0
NF,GONE,2023-04-13,0
NF,HAPPY,2023-04-13,0
NF,HOPE,2023-02-23,0
NF,MAMA,2023-04-13,0
NF,MOTTO,2023-03-16,0
NF,PANDEMONIUM,2023-04-13,0
NSG,"Daily Duppy, Part 1",2022-10-13,0
NSG,Nyash (Current & Savings),2022-10-20,0
NSG,Roadblock,2022-05-12,0
Naira Marley,Ayewada,2022-06-02,0
Naira Marley,Body,2023-06-08,0
Naira Marley,Coming,2022-02-17,0
Naira Marley,Drink Alcohol Like Its Water,2022-06-09,0
Naira Marley,Giddem,2024-06-27,0
Naira Marley,Happy,2022-06-02,0
Naira Marley,Jo Dada,2022-06-02,0
Naira Marley,Montego Bay,2022-06-02,0
Naira Marley,Vawulence,2022-12-22,0
Naira Marley,o'dun,2022-05-12,0
Nasboi,Small Money,2024-05-16,0
Nasboi,Small Money,2024-05-30,0
Nasty C,Stalling,2022-02-17,0
Nathaniel Bassey,TOBECHUKWU,2023-03-16,0
Nathaniel Bassey,Tobechukwu,2023-03-02,0
Nathaniel Bassey,Tobechukwu - Live,2023-02-23,0
Nerryckole,Shine,2024-05-16,0
Nicki Minaj,Bussin,2022-02-17,0
Nicki Minaj,Do We Have A Problem?,2022-02-17,0
Nicki Minaj,Red Ruby Da Sleeze,2023-03-09,0
Nicki Minaj,Super Freaky Girl,2022-08-18,0
Niniola,Want,2022-06-09,0
Niphkeys,Alright,2024-06-20,0
Niphkeys,Blessings,2022-02-17,0
Niphkeys,Man Of The Year,2022-03-17,0
Nissi,Gravity (feat. Major League Djz),2022-06-02,0
Nonso Amadi,Different (With Majid Jordan),2022-06-02,0
Nonso Amadi,Lock Up,2023-03-30,0
ODUMODUBLVCK,100 MILLION (feat. Tiwa Savage),2024-05-16,0
ODUMODUBLVCK,BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),2024-05-16,0
ODUMODUBLVCK,COMMEND,2024-05-16,0
ODUMODUBLVCK,COMMEND,2024-05-23,0
ODUMODUBLVCK,DECLAN RICE,2023-03-30,0
ODUMODUBLVCK,DECLAN RICE,2023-04-27,0
ODUMODUBLVCK,DOG EAT DOG II (feat. Cruel Santino and Bella Shmurda),2024-05-16,0
ODUMODUBLVCK,"DOG EAT DOG II (feat. Cruel Santino, Bella Shmurda)",2023-06-08,0
ODUMODUBLVCK,Dog Eat Dog,2023-02-23,0
ODUMODUBLVCK,Domitila,2023-03-30,0
ODUMODUBLVCK,Gutter Man,2023-03-30,0
ODUMODUBLVCK,KUBOLOR (feat. Amaarae),2024-05-16,0
ODUMODUBLVCK,PICANTO,2023-02-23,0
ODUMODUBLVCK,PICANTO,2023-03-09,0
ODUMODUBLVCK,PICANTO,2023-04-13,0
ODUMODUBLVCK,PICANTO (feat. Zlatan and ECko Miles),2024-05-16,0
ODUMODUBLVCK,TECHNICIAN (feat. Blaqbonez & Lekaa Beats),2024-05-16,0
ODUMODUBLVCK,WOTOWOTO SEASONING (feat. Black Sherif),2024-05-16,0
Odumodublvck,Dog Eat Dog,2023-01-12,0
Odumodublvck,Picanto,2022-12-22,0
Offset,Danger (Spider) (Offset & JID),2023-06-08,0
Olakira,Fall,2022-02-24,0
Olamide,Hate Me,2022-02-24,0
Olamide,Hate Me,2022-03-24,0
Olamide,Hate Me,2022-07-28,0
Olamide,Hello Habibi,2024-06-27,0
Olamide,Infinity (feat. Omah Lay),2022-02-17,0
Olamide,Infinity (feat. Omah Lay),2022-05-12,0
Olamide,Jinja,2024-05-16,0
Olamide,Knockout (feat. SABRI),2024-06-27,0
Olamide,Loading (feat. Bad Boy Timz),2022-02-17,0
Olamide,Makaveli,2024-06-27,0
Olamide,Metaverse,2024-06-27,0
Olamide,Morowore,2024-06-27,0
Olamide,New Religion,2023-06-08,0
Olamide,Rock,2022-02-17,0
Olamide,Rock,2022-03-24,0
Olamide,Rock,2022-04-21,0
Olamide,Rock,2022-06-02,0
Olamide,Rock,2022-10-13,0
Olamide,"Synchro System (feat. Pheelz, Young Jonn & Lil Kesh)",2024-06-27,0
Olamide,Triumphant (feat. Bella Shmurda),2022-02-17,0
Olamide,Trumpet,2023-04-27,0
Olamide,Uptown Disco,2024-06-27,0
Olamide,Want (feat. Fave),2022-08-25,0
Olamide,We Outside,2022-09-01,0
Olivetheboy,Asylum,2024-05-16,0
Olivetheboy,GoodSin,2023-06-08,0
Olivetheboy,Goodsin Speed Up,2023-06-08,0
Ollie Flows,Trabaye,2022-05-12,0
Omah Lay,Attention,2022-03-10,0
Omah Lay,Godly,2022-02-24,0
Omah Lay,Holy Ghost,2024-05-16,0
Omah Lay,Understand,2022-02-17,0
Omah Lay,Understand,2022-06-02,0
Omah Lay,Woman,2022-05-26,0
Omah Lay,Woman,2022-06-02,0
Omah Lay,attention,2022-07-14,0
Omah Lay,bend you,2022-07-21,0
Omah Lay,bend you,2022-12-29,0
Omah Lay,bend you,2023-02-16,0
Omah Lay,how to luv,2022-07-21,0
Omah Lay,i,2022-07-21,0
Omah Lay,im a mess,2022-07-21,0
Omah Lay,im a mess,2023-01-19,0
Omah Lay,im a mess,2023-02-02,0
Omah Lay,im a mess,2023-03-16,0
Omah Lay,never forget,2022-07-21,0
Omah Lay,purple song,2022-07-21,0
Omah Lay,reason,2024-05-16,0
Omah Lay,recognize,2022-07-21,0
Omah Lay,safe haven,2022-07-21,0
Omah Lay,soso,2022-07-21,0
Omah Lay,soso,2022-09-22,0
Omah Lay,soso,2023-01-26,0
Omah Lay,soso,2023-02-09,0
Omah Lay,soso,2023-02-16,0
Omah Lay,soso,2023-03-16,0
Omah Lay,tell everybody,2022-07-21,0
Omah Lay,temptations,2022-07-21,0
Omah Lay,understand,2022-07-14,0
Omah Lay,understand,2022-10-27,0
Omah Lay,understand,2023-03-30,0
Omah Lay,woman,2022-07-14,0
Omah Lay,woman,2022-10-13,0
Omah Lay,woman,2022-10-27,0
Oxlade,ARABAMBI,2024-06-20,0
Oxlade,Bad Boy (feat. Mayorkun),2022-12-22,0
Oxlade,KU LO SA - A COLORS SHOW,2022-06-16,0
Oxlade,KU LO SA - A COLORS SHOW,2022-08-04,0
Oxlade,KU LO SA - A COLORS SHOW,2022-08-11,0
Oxlade,KU LO SA - A COLORS SHOW,2022-08-18,0
Oxlade,KU LO SA - A COLORS SHOW,2022-09-01,0
Oxlade,KU LO SA - A COLORS SHOW,2023-01-19,0
Oxlade,OVAMI,2023-06-08,0
Oxlade,Want You,2022-03-24,0
Oxlade,Want You,2022-04-07,0
P-Square,Jaiye (Ihe Geme),2022-07-28,0
Patoranking,Abobi,2023-02-23,0
Patoranking,Babylon,2024-05-16,0
Patoranking,Kolo Kolo,2022-09-15,0
Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",2023-03-23,0
Peruzzi,Hypertension,2022-08-18,0
Peruzzi,Hypertension,2023-02-16,0
Peruzzi,Pressure,2023-03-16,0
Peruzzi,Southy Love,2022-02-17,0
Peruzzi,Southy Love,2022-06-30,0
Peruzzi,Southy Love,2022-07-07,0
Peruzzi,Southy Love,2022-09-08,0
Peruzzi,Things I Need,2022-08-18,0
Pharrell Williams,Cash In Cash Out,2022-06-16,0
Pheelz,Electricity,2022-08-25,0
Pheelz,Electricity,2022-09-01,0
Pheelz,Electricity,2022-10-20,0
Pheelz,Electricity,2022-11-10,0
Pheelz,Electricity,2023-03-09,0
Pheelz,Electricity,2023-03-30,0
Pheelz,Finesse,2022-03-03,0
Pheelz,Finesse,2022-03-17,0
Pheelz,Finesse,2022-03-24,0
Pheelz,Finesse,2022-03-31,0
Pheelz,Finesse,2022-04-14,0
Pheelz,Finesse,2022-04-21,0
Pheelz,Finesse,2022-05-05,0
Pheelz,Finesse,2022-08-04,0
Pheelz,Finesse,2022-11-03,0
Pheelz,Finesse,2023-05-11,0
Pheelz,JELO,2024-05-16,0
Pheelz,Pheelz Like Summer,2023-02-16,0
Pheelz,Stand By You,2023-02-02,0
Pheelz,YOLO,2023-06-08,0
Phyno,Do I - Remix,2024-05-16,0
Phyno,Full Current (That's My Baby),2022-08-04,0
Phyno,Ojemba,2023-02-02,0
PinkPantheress,Boy's a liar Pt. 2,2023-02-16,0
Poco Lee,Otilo (Izz Gone),2022-10-06,0
Poco Lee,Otilo (Izz Gone),2023-01-19,0
Poco Lee,Otilo (Izz Gone),2023-02-23,0
Poco Lee,"YARD (feat. Black Sherif, Bella Shmurda & Alpha P)",2022-03-03,0
Poco Lee,ZaZoo Zehh,2022-02-17,0
Polo G,Distraction,2022-06-09,0
Polo G,Martin & Gina,2024-06-20,0
Polo G,No Time Wasted (feat. Future),2023-02-23,0
Polo G,RAPSTAR,2022-02-24,0
Pop Smoke,Dior,2022-02-24,0
Popcaan,Aboboyaa (feat. Burna Boy),2023-02-02,0
Popcaan,Celebrate (feat. Black Sherif),2023-04-06,0
Popcaan,We Caa Done (feat. Drake),2023-01-12,0
Portable,Azaman,2022-09-29,0
Post Malone,Cooped Up (with Roddy Ricch),2022-05-19,0
Post Malone,Cooped Up (with Roddy Ricch),2022-08-18,0
Post Malone,Euthanasia,2022-06-09,0
Post Malone,I Cannot Be (A Sadder Song) (with Gunna),2022-06-09,0
Post Malone,I Like You (A Happier Song) (with Doja Cat),2022-06-09,0
Post Malone,I Like You (A Happier Song) (with Doja Cat),2022-09-22,0
Post Malone,Insane,2022-06-09,0
Post Malone,Lemon Tree,2022-06-09,0
Post Malone,Love/Hate Letter To Alcohol (with Fleet Foxes),2022-06-09,0
Post Malone,"New Recording 12, Jan 3, 2020",2022-06-09,0
Post Malone,One Right Now (with The Weeknd),2022-02-17,0
Post Malone,Reputation,2022-06-09,0
Post Malone,Waiting For A Miracle,2022-06-09,0
Post Malone,Wasting Angels (with The Kid LAROI),2022-06-09,0
Post Malone,When Im Alone,2022-06-09,0
Post Malone,Wrapped Around Your Finger,2022-06-09,0
Prettyboy D-O,Korokoro,2023-04-27,0
Prime D Vibe,Jaiye,2023-04-06,0
Prinx Emmanuel,Kumama Papa - Tiktok refix version,2022-03-17,0
PsychoYP,Bando Diaries,2022-06-16,0
PsychoYP,Stronger,2022-11-03,0
Pusha T,Neck & Wrist (feat. JAY-Z & Pharrell Williams),2022-04-28,0
Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),2022-04-28,0
Qing Madi,American Love,2024-05-16,0
Qing Madi,Ole (feat. BNXN),2024-05-16,0
Qing Madi,Vision,2024-05-16,0
Qing Madi,Vision Remix (feat. Chle),2024-05-16,0
Quavo,Greatness,2023-03-02,0
Quavo,Greatness,2023-03-16,0
Quavo,HOTEL LOBBY (Unc & Phew),2022-05-26,0
Reekado Banks,Ozumba Mbadiwe,2022-02-17,0
Reekado Banks,Ozumba Mbadiwe,2022-04-14,0
Reekado Banks,Ozumba Mbadiwe,2022-09-29,0
Reekado Banks,Ozumba Mbadiwe - Remix,2022-02-17,0
Rema,Addicted,2022-03-31,0
Rema,Are You There?,2022-03-31,0
Rema,Are You There?,2022-06-16,0
Rema,Are You There?,2022-07-07,0
Rema,BENIN BOYS,2024-06-27,0
Rema,Bounce,2022-02-17,0
Rema,Calm Down,2022-02-17,0
Rema,Calm Down,2022-02-24,0
Rema,Calm Down,2022-03-03,0
Rema,Calm Down,2022-03-17,0
Rema,Calm Down,2022-03-24,0
Rema,Calm Down,2022-04-14,0
Rema,Calm Down,2022-04-21,0
Rema,Calm Down,2022-06-16,0
Rema,Calm Down,2022-09-22,0
Rema,Calm Down,2022-10-06,0
Rema,Calm Down,2022-10-27,0
Rema,Calm Down,2023-03-02,0
Rema,Calm Down (with Selena Gomez),2022-09-01,0
Rema,Carry,2022-03-31,0
Rema,Carry,2022-04-21,0
Rema,Charm,2023-05-11,0
Rema,DND,2024-05-16,0
Rema,Dirty,2022-03-31,0
Rema,Divine,2022-03-31,0
Rema,Dunno Me (Freestyle),2023-05-11,0
Rema,FYN,2022-03-17,0
Rema,FYN,2022-04-21,0
Rema,FYN,2022-06-09,0
Rema,HOV,2023-05-11,0
Rema,Hold Me,2022-03-31,0
Rema,Holiday,2023-02-23,0
Rema,Holiday,2023-03-02,0
Rema,Holiday,2023-03-09,0
Rema,Holiday,2023-03-16,0
Rema,Holiday,2023-04-27,0
Rema,Jo,2022-03-31,0
Rema,Love,2022-03-31,0
Rema,Mara,2022-03-31,0
Rema,Oroma Baby,2022-03-31,0
Rema,Reason You,2023-02-23,0
Rema,Runaway,2022-03-31,0
Rema,Soundgasm,2022-02-17,0
Rema,Soundgasm,2022-10-13,0
Rema,Time N Affection,2022-03-31,0
Rema,Wine,2022-03-31,0
Rema,Wine,2022-04-21,0
Reminisce,Hustle,2022-02-24,0
Reminisce,Shina Peters,2023-06-08,0
Rexx Life Raj,Beauty In The Madness,2022-03-17,0
Rexxie,Abracadabra,2022-10-13,0
Rexxie,Abracadabra,2023-02-02,0
Rexxie,Abracadabra,2023-03-09,0
Rexxie,Abracadabra - Remix,2023-02-16,0
Rexxie,Call My Phone,2023-03-09,0
Rexxie,Ego,2022-02-17,0
Rexxie,KPK (Remix),2022-02-17,0
Rexxie,NO MORE CONDITION,2022-12-22,0
Rihanna,Lift Me Up,2022-11-17,0
Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,2022-11-03,0
Rihanna,Lift Me Up - Instrumental,2022-11-03,0
Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],2022-03-24,0
Roddy Ricch,Aston Martin Truck,2022-10-27,0
Roddy Ricch,Real Talk,2022-06-30,0
Roddy Ricch,Stop Breathing,2022-10-06,0
Roddy Ricch,Survivors Remorse,2024-06-20,0
Roddy Ricch,The Box,2024-06-20,0
Ruger,Asiwaju,2022-11-17,0
Ruger,Asiwaju,2022-12-29,0
Ruger,Asiwaju,2023-01-05,0
Ruger,Asiwaju,2023-01-12,0
Ruger,Asiwaju,2023-01-26,0
Ruger,Asiwaju,2023-02-09,0
Ruger,Asiwaju,2023-02-16,0
Ruger,Asiwaju,2023-03-09,0
Ruger,Asiwaju,2023-03-23,0
Ruger,Bae Bae,2024-05-16,0
Ruger,Bounce,2022-02-17,0
Ruger,Bounce,2022-06-16,0
Ruger,Bounce,2022-09-22,0
Ruger,Calculate Love,2024-05-16,0
Ruger,Dior,2022-02-17,0
Ruger,Dior,2022-04-14,0
Ruger,Dior,2022-06-16,0
Ruger,Girlfriend,2022-06-23,0
Ruger,Girlfriend,2022-08-04,0
Ruger,Girlfriend,2022-11-03,0
Ruger,Girlfriend,2023-01-26,0
Ruger,Girlfriend,2023-02-02,0
Ruger,Girlfriend,2023-03-16,0
Ruger,Ilashe,2024-05-16,0
Ruger,Jonzing Boy,2023-06-08,0
Ruger,Luv Again,2024-06-20,0
Ruger,Make Way,2024-06-20,0
Ruger,Not Done,2024-05-16,0
Ruger,POE,2024-05-16,0
Ruger,POE,2024-05-30,0
Ruger,Party Monster,2024-05-16,0
Ruger,Red Flags,2022-11-17,0
Ruger,Red Flags,2023-03-23,0
Ruger,Romeo Must Die (RMD),2024-05-16,0
Ruger,Romeo Must Die (RMD),2024-05-23,0
Ruger,Snapchat,2022-02-17,0
Ruger,Snapchat,2022-03-10,0
Ruger,Snapchat,2022-11-17,0
Ruger,Snapchat,2023-01-05,0
Ruger,Warning,2022-06-23,0
Ruger,WeWe,2022-06-23,0
Ruger,WeWe,2023-01-26,0
Runtown,Dangerous Hearts,2022-12-22,0
Runtown,Fences,2022-12-22,0
Runtown,Hella Sacrifice,2022-12-22,0
Runtown,High Spirit,2022-12-22,0
Runtown,Kini Issue,2022-12-22,0
Runtown,Mad Over You,2023-04-06,0
Runtown,Mic Check,2022-12-22,0
Runtown,Propaganda,2022-12-22,0
Runtown,Signs,2022-12-22,0
Runtown,Sinnerman,2022-12-22,0
Runtown,Things I Know,2022-11-03,0
Runtown,Under Pressure,2022-12-22,0
Russ,Are You Entertained (feat. Ed Sheeran),2022-07-28,0
Ruth B.,Dandelions,2022-04-14,0
Ruth B.,Dandelions,2022-04-21,0
Ruth B.,Dandelions,2022-09-08,0
Ruth B.,Dandelions,2022-09-22,0
Rybeena,Id.Me,2024-05-16,0
Rybeena,Id.Me,2024-05-23,0
Rybeena,Wise 2.0,2024-05-30,0
S high,Hypnotize,2022-10-06,0
SPINALL,Bunda,2023-01-26,0
SPINALL,CLOUD 9,2022-02-17,0
SPINALL,PALAZZO,2022-05-19,0
SPINALL,PALAZZO,2022-06-02,0
SPINALL,PALAZZO,2022-06-09,0
SPINALL,PALAZZO,2022-06-16,0
SPINALL,PALAZZO,2022-07-07,0
SPINALL,PALAZZO,2022-12-29,0
SPINALL,Palazzo,2023-02-23,0
SPINALL,Sere,2022-02-17,0
SPINALL,TOP MAMA,2022-10-20,0
STANY,Only You,2022-10-20,0
SZA,Blind,2022-12-22,0
SZA,Kill Bill,2022-12-22,0
SZA,Nobody Gets Me,2022-12-22,0
SZA,Shirt,2022-11-03,0
SZA,Snooze,2024-05-16,0
Sam Smith,My Oasis (feat. Burna Boy),2022-07-14,0
Sam Smith,Unholy (feat. Kim Petras),2022-09-29,0
Sam Smith,Unholy (feat. Kim Petras),2023-01-19,0
Sarkodie,Non Living Thing (feat. Oxlade),2022-02-24,0
Sarz,Billions,2024-05-23,0
Sarz,Happiness (feat. Asake & Gunna),2024-05-16,0
Savage,Confident,2022-02-17,0
Savage,Rosemary,2022-02-17,0
Savage,Rosemary,2022-04-21,0
Seyi Vibez,+234,2022-07-07,0
Seyi Vibez,247,2024-05-16,0
Seyi Vibez,Alaska,2023-01-12,0
Seyi Vibez,Amdallah,2023-06-08,0
Seyi Vibez,BD Baby,2022-11-03,0
Seyi Vibez,Bank Of America,2022-11-10,0
Seyi Vibez,Bank Of America,2023-02-09,0
Seyi Vibez,Billion Dollar,2022-04-14,0
Seyi Vibez,Bullion Van,2022-10-13,0
Seyi Vibez,Cana,2024-05-16,0
Seyi Vibez,Chance (Na Ham),2022-11-03,0
Seyi Vibez,Chance (Na Ham),2023-01-19,0
Seyi Vibez,Chance (Na Ham),2023-02-23,0
Seyi Vibez,Darling,2022-11-10,0
Seyi Vibez,Dejavu,2024-05-16,0
Seyi Vibez,Different Pattern,2024-05-16,0
Seyi Vibez,G.O.A.T,2023-01-12,0
Seyi Vibez,Gangsta,2022-11-10,0
Seyi Vibez,Gatti,2024-05-16,0
Seyi Vibez,Go Low,2022-12-22,0
Seyi Vibez,Hat-trick,2023-06-08,0
Seyi Vibez,IG Story,2023-01-12,0
Seyi Vibez,IQ,2022-12-22,0
Seyi Vibez,Ife,2022-11-10,0
Seyi Vibez,Karma,2024-05-16,0
Seyi Vibez,Kun Faya Kun (Be and it is),2022-12-22,0
Seyi Vibez,Love is War,2023-01-12,0
Seyi Vibez,Malaika,2024-05-16,0
Seyi Vibez,Man of The Year,2024-05-16,0
Seyi Vibez,Ogo,2024-05-16,0
Seyi Vibez,Ogochukwu,2022-12-22,0
Seyi Vibez,Ogochukwu,2023-01-12,0
Seyi Vibez,On God,2024-05-16,0
Seyi Vibez,Para Boi,2023-01-12,0
Seyi Vibez,Psalm 23,2022-12-22,0
Seyi Vibez,Saro,2022-11-10,0
Seyi Vibez,Shazam,2024-05-16,0
Seyi Vibez,Ten,2022-11-10,0
Seyi Vibez,Today,2024-05-16,0
Seyi Vibez,WhatsApp,2024-05-16,0
Shallipopi,100,2024-05-16,0
Shallipopi,ASAP,2024-05-16,0
Shallipopi,Billion,2024-05-16,0
Shallipopi,Cast,2024-05-16,0
Shallipopi,Elon Musk - Remix,2023-06-08,0
Shallipopi,Elon musk,2023-03-23,0
Shallipopi,Ex Convict,2024-05-16,0
Shallipopi,Ex Convict,2024-06-20,0
Shallipopi,Find Me,2024-05-16,0
Shallipopi,Find Me,2024-05-23,0
Shallipopi,High Tension,2024-05-16,0
Shallipopi,High Tension,2024-05-23,0
Shallipopi,New Cat,2024-05-16,0
Shallipopi,Obapluto (feat. Pa Monday-Edo),2024-06-27,0
Shallipopi,Oscroh (Pepperline),2024-05-16,0
Shallipopi,Sharpiru,2023-04-27,0
Shenseea,Work Me Out (with Wizkid),2024-05-30,0
Show Dem Camp,Apollo,2022-10-06,0
Show Dem Camp,Bad Breakup (Skit),2022-10-06,0
Show Dem Camp,Bad Design,2022-10-06,0
Show Dem Camp,Feel Something,2022-10-06,0
Show Dem Camp,First Time Caller (Skit),2022-10-06,0
Show Dem Camp,Freaky,2022-10-06,0
Show Dem Camp,Head Over Heels,2022-10-06,0
Show Dem Camp,If It's Love,2022-10-06,0
Show Dem Camp,Intro,2022-10-06,0
Show Dem Camp,Kele,2022-10-06,0
Show Dem Camp,Live Life,2022-10-06,0
Show Dem Camp,Mine Alone,2022-10-06,0
Show Dem Camp,No Regrets,2022-10-06,0
Show Dem Camp,OldFlame,2022-10-06,0
Show Dem Camp,Rolling,2022-10-06,0
Show Dem Camp,WYW,2022-10-06,0
Show Dem Camp,Your Love,2022-10-06,0
Sidhu Moose Wala,Mera Na,2023-04-13,0
Simi,Balance,2022-06-09,0
Simi,Logba Logba,2022-06-09,0
Simi,Loyal,2022-06-09,0
Simi,Naked Wire,2022-05-26,0
Simi,Sr,2022-02-24,0
Simi,Story Story,2022-06-09,0
Skales,Selese,2022-02-24,0
Skepta,Energy (Stay Far Away),2022-09-15,0
Skepta,Tony Montana,2024-05-16,0
Skiibii,Back To Sender,2023-02-09,0
Skiibii,Baddest Boy,2022-02-17,0
Skiibii,Baddest Boy - Remix,2022-02-17,0
Skiibii,Baddest Boy - Remix,2022-03-10,0
Skiibii,Baddest Boy - Remix,2022-03-17,0
Skiibii,Baddest Boy - Remix,2022-03-24,0
Skiibii,Flex,2022-09-08,0
Skiibii,Trenches,2022-03-24,0
Smada,PAPILO (Smadumodu),2023-06-08,0
Smallgod,Automatic,2023-01-26,0
Smallgod,GIDI GIDI (feat. Black Sherif & Tory Lanez),2022-07-07,0
Song bird,SCAR,2023-04-27,0
Soundz,Attention,2023-02-23,0
Southside,Hold That Heat (feat. Travis Scott),2022-04-28,0
Spirit of Prophecy,Omo Baba,2022-07-14,0
Spyro,Billing,2022-07-28,0
Spyro,Shutdown,2024-05-16,0
Spyro,Who Is Your Guy?,2023-01-26,0
Spyro,Who Is Your Guy?,2023-03-02,0
Spyro,Who Is Your Guy? - Remix,2023-03-09,0
St. Seii,fiTna,2023-04-06,0
Stanley Okorie,"Billionaire (From ""Return of the Billionaires"")",2023-01-26,0
Stonebwoy,Therapy,2022-05-12,0
Stormzy,Hide & Seek,2022-10-20,0
Stormzy,Hide & Seek,2023-04-13,0
Stormzy,Hide & Seek - Rema Remix,2023-03-02,0
Stormzy,Mel Made Me Do It,2022-09-29,0
Stormzy,Own It (feat. Ed Sheeran & Burna Boy),2022-07-07,0
Sunmisola Agbebi,B'Ola - Honour,2024-05-16,0
Superstar Pride,PAINTING PICTURES,2023-02-23,0
T DOLLAR,Rise,2022-06-30,0
T dollar,Rise,2022-05-12,0
T-Classic,Dangerous,2022-03-31,0
T-Classic,MAKAVELI,2022-02-17,0
T-Classic,MAKAVELI,2022-03-17,0
T.I BLAZE,Kilo,2022-05-05,0
T.I BLAZE,Kilo,2022-06-16,0
T.I BLAZE,Lock Up,2022-10-20,0
T.I BLAZE,My Life,2022-08-11,0
T.I BLAZE,Sometimes,2022-02-17,0
T.I BLAZE,Sometimes - Remix,2022-02-17,0
T.I BLAZE,Sometimes - Remix,2022-04-21,0
T.I BLAZE,Sometimes - Remix,2022-07-07,0
T.I BLAZE,Sometimes - Remix,2022-10-13,0
T.I BLAZE,Try,2022-02-24,0
T.I BLAZE,Try,2022-08-04,0
T.I BLAZE,Try,2023-02-16,0
T.I BLAZE,Wire,2023-04-27,0
T.Y.E,Omo Elewa,2022-12-29,0
TAR1Q,bAd IntentIons,2022-08-04,0
Tayc,D O D O,2022-03-31,0
Tayc,D O D O - Adekunle Gold Version,2022-04-21,0
Taylor Swift,Anti-Hero,2022-10-27,0
Tekno,Mufasa,2022-03-03,0
Tekno,PAY,2022-10-13,0
Tekno,Pay,2022-10-20,0
Tekno,Wayo,2024-05-30,0
Tempoe,Soweto,2022-05-12,0
Tems,Burning,2024-06-20,0
Tems,Crazy Tings,2022-02-17,0
Tems,Crazy Tings,2022-06-02,0
Tems,Damages,2022-02-17,0
Tems,Damages,2022-02-24,0
Tems,Damages,2022-07-07,0
Tems,Free Fall (feat. J. Cole),2024-06-20,0
Tems,Free Mind,2022-07-28,0
Tems,Get it Right (feat. Asake),2024-06-20,0
Tems,Higher,2022-06-30,0
Tems,Love Me JeJe,2024-05-16,0
Tems,Me & U,2024-05-16,0
Tems,No Woman No Cry,2022-07-28,0
Tems,Wickedest,2024-06-20,0
Teni,FOR YOU,2022-02-17,0
Teni,Little (Love I Love),2022-06-30,0
Teni,MOSLADO,2022-02-17,0
Teni,Maitama (Going),2022-12-29,0
Teni,No Days Off,2023-06-08,0
Terri,Danger,2022-03-24,0
Terri,For Here,2022-04-28,0
Terri,Holy Water,2022-04-28,0
The Cavemen.,ADAUGO,2022-11-17,0
The Kid LAROI,STAY (with Justin Bieber),2022-02-17,0
The Kid LAROI,STAY (with Justin Bieber),2022-04-21,0
The Kid LAROI,Thousand Miles,2022-04-28,0
The Real Prechly,A Collision of Two Worlds 2.0,2024-05-16,0
The Therapist,Nack Remix,2022-09-29,0
The Weeknd,Die For You - Remix,2023-03-02,0
The Weeknd,Double Fantasy (with Future),2023-04-27,0
Timaya,Cold Outside,2022-02-17,0
Timaya,Cold Outside,2022-04-14,0
Timaya,Cold Outside,2022-04-28,0
Timaya,Cold Outside,2023-01-19,0
Timaya,Get My Money Right,2022-07-07,0
Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",2022-03-24,0
Tion Wayne,IFTK,2022-05-19,0
TitoM,Tshwala Bam (feat. S.N.E) - Remix,2024-05-16,0
TitoM,Tshwala Bam (feat. S.N.E) - Remix,2024-05-30,0
TitoM,"Tshwala Bam (feat. S.N.E, EeQue)",2024-05-16,0
Tiwa Savage,Gara (feat. Ayra Starr),2024-05-16,0
Tiwa Savage,Jaiye Foreign,2022-08-18,0
