trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen,Artist and Track,rank difference,Position over Time
5,15,183,spotify:track:61ltF3Ur8S1WYnrDVuoi79,Ajebo Hustlers,Solace,The Plug Entertainment,93,154,6,10804,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Ajebo Hustlers,0,Ajebo Hustlers; Solace,29,100
6,33,198,spotify:track:61ltF3Ur8S1WYnrDVuoi79,Ajebo Hustlers,Solace,The Plug Entertainment,93,-1,7,11862,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,Ajebo Hustlers,0,Ajebo Hustlers; Solace,15,100
0,0,158,spotify:track:1neQ0MJbFV4O1eYwa7Hj2x,Ajebutter22,King of Parole,Butternation,158,-1,1,17179,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,Ajebutter22,0,Ajebutter22; King of Parole,0,0
1,1,174,spotify:track:1neQ0MJbFV4O1eYwa7Hj2x,Ajebutter22,King of Parole,Butternation,158,158,2,16554,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,Ajebutter22,0,Ajebutter22; King of Parole,16,100
2,2,144,spotify:track:1neQ0MJbFV4O1eYwa7Hj2x,Ajebutter22,King of Parole,Butternation,144,174,3,19658,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,Ajebutter22,0,Ajebutter22; King of Parole,-30,75
0,0,133,spotify:track:1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,Devil Doesnt Bargain,Elektra (NEK),133,-1,1,18961,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,Alec Benjamin,0,Alec Benjamin; Devil Doesnt Bargain,0,0
1,1,82,spotify:track:1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,Devil Doesnt Bargain,Elektra (NEK),82,133,2,33822,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,Alec Benjamin,0,Alec Benjamin; Devil Doesnt Bargain,-51,75
2,2,101,spotify:track:1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,Devil Doesnt Bargain,Elektra (NEK),82,82,3,26639,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,Alec Benjamin,0,Alec Benjamin; Devil Doesnt Bargain,19,100
3,3,143,spotify:track:1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,Devil Doesnt Bargain,Elektra (NEK),82,101,4,19805,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,Alec Benjamin,0,Alec Benjamin; Devil Doesnt Bargain,42,100
4,4,179,spotify:track:1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,Devil Doesnt Bargain,Elektra (NEK),82,143,5,15740,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,Alec Benjamin,0,Alec Benjamin; Devil Doesnt Bargain,36,100
5,5,197,spotify:track:1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,Devil Doesnt Bargain,Elektra (NEK),82,179,6,14139,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,Alec Benjamin,0,Alec Benjamin; Devil Doesnt Bargain,18,100
0,3,172,spotify:track:2YYYrSLbcf5eNB5VQJxfM9,"Amaarae, Marvel","A Body, A Coffin",Hollywood Records,172,-1,1,16936,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,Amaarae,0,"Amaarae, Marvel; A Body, A Coffin",0,0
0,0,129,spotify:track:09gysnJpfQ3ublBmJDfcEC,"Amaarae, Kali Uchis, Moliy",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),0207 Def Jam,129,-1,1,15247,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,2,Amaarae,0,"Amaarae, Kali Uchis, Moliy; SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",0,0
1,1,152,spotify:track:09gysnJpfQ3ublBmJDfcEC,"Amaarae, Kali Uchis, Moliy",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),0207 Def Jam,129,129,2,12016,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,2,Amaarae,0,"Amaarae, Kali Uchis, Moliy; SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",23,100
2,2,178,spotify:track:09gysnJpfQ3ublBmJDfcEC,"Amaarae, Kali Uchis, Moliy",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),0207 Def Jam,129,152,3,10255,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,2,Amaarae,0,"Amaarae, Kali Uchis, Moliy; SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",26,100
0,0,182,spotify:track:3fGfp6dtWCekj2fBeqUm8R,"Anonymous Music, Victony",Anointing,Anonymous Music / Dvpper Music,182,-1,1,16018,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,Anonymous Music,0,"Anonymous Music, Victony; Anointing",0,0
0,6,47,spotify:track:1jTrQnMziyawXMHjd6y4R1,ArrDee,Come & Go,Universal-Island Records Ltd.,47,-1,1,36583,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,ArrDee,0,ArrDee; Come & Go,0,0
1,9,41,spotify:track:1jTrQnMziyawXMHjd6y4R1,ArrDee,Come & Go,Universal-Island Records Ltd.,41,47,2,37292,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,ArrDee,0,ArrDee; Come & Go,-6,75
2,12,30,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,30,41,3,45190,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,ArrDee,0,ArrDee; Come & Go,-11,75
3,17,51,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,30,30,4,40279,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,ArrDee,0,ArrDee; Come & Go,21,100
4,21,30,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,30,51,5,42954,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,ArrDee,0,ArrDee; Come & Go,-21,75
5,25,21,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,30,6,46735,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,ArrDee,0,ArrDee; Come & Go,-9,75
6,29,21,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,21,7,47721,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,ArrDee,0,ArrDee; Come & Go,0,50
7,33,25,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,21,8,45196,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,ArrDee,0,ArrDee; Come & Go,4,100
8,35,40,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,25,9,39167,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,ArrDee,0,ArrDee; Come & Go,15,100
9,37,56,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,40,10,34502,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,ArrDee,0,ArrDee; Come & Go,16,100
10,39,87,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,56,11,28849,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,ArrDee,0,ArrDee; Come & Go,31,100
11,40,74,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,87,12,27199,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,ArrDee,0,ArrDee; Come & Go,-13,75
12,41,72,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,74,13,27024,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,ArrDee,0,ArrDee; Come & Go,-2,75
13,43,61,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,72,14,28571,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,ArrDee,0,ArrDee; Come & Go,-11,75
14,44,70,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,61,15,25851,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,ArrDee,0,ArrDee; Come & Go,9,100
15,46,98,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,70,16,22320,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,ArrDee,0,ArrDee; Come & Go,28,100
16,48,108,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,98,17,19738,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,ArrDee,0,ArrDee; Come & Go,10,100
17,50,118,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,108,18,19329,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,ArrDee,0,ArrDee; Come & Go,10,100
18,52,155,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,118,19,16552,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,ArrDee,0,ArrDee; Come & Go,37,100
19,54,175,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,155,20,16033,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,ArrDee,0,ArrDee; Come & Go,20,100
20,55,189,spotify:track:6GkFcz1YNlGwDVyGSgwp3k,ArrDee,Come & Go,Universal-Island Records Ltd.,21,175,21,14415,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,ArrDee,0,ArrDee; Come & Go,14,100
0,42,40,spotify:track:5YJzTHqHhSGTXhVDN4e5rq,"ArrDee, Black Sherif",Come & Go - Black Sherif Remix,Universal-Island Records Ltd.,40,-1,1,37192,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,ArrDee,0,"ArrDee, Black Sherif; Come & Go - Black Sherif Remix",0,0
1,45,72,spotify:track:5YJzTHqHhSGTXhVDN4e5rq,"ArrDee, Black Sherif",Come & Go - Black Sherif Remix,Universal-Island Records Ltd.,40,40,2,25461,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,ArrDee,0,"ArrDee, Black Sherif; Come & Go - Black Sherif Remix",32,100
2,47,117,spotify:track:5YJzTHqHhSGTXhVDN4e5rq,"ArrDee, Black Sherif",Come & Go - Black Sherif Remix,Universal-Island Records Ltd.,40,72,3,20150,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,ArrDee,0,"ArrDee, Black Sherif; Come & Go - Black Sherif Remix",45,100
3,49,131,spotify:track:5YJzTHqHhSGTXhVDN4e5rq,"ArrDee, Black Sherif",Come & Go - Black Sherif Remix,Universal-Island Records Ltd.,40,117,4,17155,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,ArrDee,0,"ArrDee, Black Sherif; Come & Go - Black Sherif Remix",14,100
4,51,168,spotify:track:5YJzTHqHhSGTXhVDN4e5rq,"ArrDee, Black Sherif",Come & Go - Black Sherif Remix,Universal-Island Records Ltd.,40,131,5,14121,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,ArrDee,0,"ArrDee, Black Sherif; Come & Go - Black Sherif Remix",37,100
0,15,123,spotify:track:3NWzA0reKxIRyXPZtBHTDB,ArrDee,Early Hours,Universal-Island Records Ltd.,123,-1,1,15410,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,ArrDee,0,ArrDee; Early Hours,0,0
0,1,167,spotify:track:2BzAGK3lEZAQz5cU0Ae1wd,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,167,-1,1,11718,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),0,0
1,2,161,spotify:track:2BzAGK3lEZAQz5cU0Ae1wd,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,161,167,2,11495,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),-6,75
2,4,167,spotify:track:2BzAGK3lEZAQz5cU0Ae1wd,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,161,161,3,10794,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),6,100
3,8,163,spotify:track:2BzAGK3lEZAQz5cU0Ae1wd,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,161,167,4,12961,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),-4,75
4,11,152,spotify:track:2BzAGK3lEZAQz5cU0Ae1wd,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,152,163,5,12622,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),-11,75
5,13,101,spotify:track:2jjsIpj4OG68TpojNlZcE6,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,101,152,6,18526,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),-51,75
6,18,135,spotify:track:2jjsIpj4OG68TpojNlZcE6,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,101,101,7,15697,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),34,100
7,22,133,spotify:track:2jjsIpj4OG68TpojNlZcE6,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,101,135,8,15444,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),-2,75
8,26,118,spotify:track:2jjsIpj4OG68TpojNlZcE6,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,101,133,9,16320,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),-15,75
9,30,120,spotify:track:2jjsIpj4OG68TpojNlZcE6,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,101,118,10,16595,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),2,100
10,34,141,spotify:track:2jjsIpj4OG68TpojNlZcE6,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,101,120,11,15171,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),21,100
11,36,186,spotify:track:2jjsIpj4OG68TpojNlZcE6,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,101,141,12,13216,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),45,100
12,38,191,spotify:track:2jjsIpj4OG68TpojNlZcE6,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,101,186,13,11903,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,ArrDee,0,ArrDee; Flowers (Say My Name),5,100
0,53,143,spotify:track:0Bdp2yHwTggUh5zJSGh2dx,"ArrDee, Kyla",Hello Mate,Universal-Island Records Ltd.,143,-1,1,19125,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,ArrDee,0,"ArrDee, Kyla; Hello Mate",0,0
0,16,152,spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,ArrDee,Oliver Twist,Universal-Island Records Ltd.,152,-1,1,12676,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,ArrDee,0,ArrDee; Oliver Twist,0,0
1,20,195,spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,ArrDee,Oliver Twist,Universal-Island Records Ltd.,152,152,2,10392,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,ArrDee,0,ArrDee; Oliver Twist,43,100
2,24,196,spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,ArrDee,Oliver Twist,Universal-Island Records Ltd.,152,195,3,10165,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,ArrDee,0,ArrDee; Oliver Twist,1,100
3,28,189,spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,ArrDee,Oliver Twist,Universal-Island Records Ltd.,152,196,4,10740,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,ArrDee,0,ArrDee; Oliver Twist,-7,75
4,31,170,spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,ArrDee,Oliver Twist,Universal-Island Records Ltd.,152,189,5,11915,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,ArrDee,0,ArrDee; Oliver Twist,-19,75
0,0,153,spotify:track:49KTdYsWNtkvOslTpgZuM1,"ArrDee, Aitch",War,Universal-Island Records Ltd.,153,-1,1,12423,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,ArrDee,0,"ArrDee, Aitch; War",0,0
1,3,162,spotify:track:49KTdYsWNtkvOslTpgZuM1,"ArrDee, Aitch",War,Universal-Island Records Ltd.,153,153,2,11466,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,ArrDee,0,"ArrDee, Aitch; War",9,100
2,5,169,spotify:track:49KTdYsWNtkvOslTpgZuM1,"ArrDee, Aitch",War,Universal-Island Records Ltd.,153,162,3,10741,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,ArrDee,0,"ArrDee, Aitch; War",7,100
3,7,122,spotify:track:49KTdYsWNtkvOslTpgZuM1,"ArrDee, Aitch",War,Universal-Island Records Ltd.,122,169,4,17321,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,ArrDee,0,"ArrDee, Aitch; War",-47,75
4,10,135,spotify:track:49KTdYsWNtkvOslTpgZuM1,"ArrDee, Aitch",War,Universal-Island Records Ltd.,122,122,5,13896,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,ArrDee,0,"ArrDee, Aitch; War",13,100
5,14,122,spotify:track:5HeJByGM7j6zu77LnD6VqV,"ArrDee, Aitch",War,Universal-Island Records Ltd.,122,135,6,15547,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,ArrDee,0,"ArrDee, Aitch; War",-13,75
6,19,162,spotify:track:5HeJByGM7j6zu77LnD6VqV,"ArrDee, Aitch",War,Universal-Island Records Ltd.,122,122,7,12149,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,ArrDee,0,"ArrDee, Aitch; War",40,100
7,23,166,spotify:track:5HeJByGM7j6zu77LnD6VqV,"ArrDee, Aitch",War,Universal-Island Records Ltd.,122,162,8,11568,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,ArrDee,0,"ArrDee, Aitch; War",4,100
8,27,174,spotify:track:5HeJByGM7j6zu77LnD6VqV,"ArrDee, Aitch",War,Universal-Island Records Ltd.,122,166,9,11330,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,ArrDee,0,"ArrDee, Aitch; War",8,100
9,32,177,spotify:track:5HeJByGM7j6zu77LnD6VqV,"ArrDee, Aitch",War,Universal-Island Records Ltd.,122,174,10,11675,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,ArrDee,0,"ArrDee, Aitch; War",3,100
0,3,195,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,195,-1,1,10193,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,Asake,0,Asake; Baba God,0,0
1,7,64,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,195,2,27088,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,Asake,0,Asake; Baba God,-131,75
2,11,94,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,64,3,23446,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,Asake,0,Asake; Baba God,30,100
3,15,100,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,94,4,20302,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,Asake,0,Asake; Baba God,6,100
4,19,99,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,100,5,18436,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,Asake,0,Asake; Baba God,-1,75
5,23,94,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,99,6,20544,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,Asake,0,Asake; Baba God,-5,75
6,28,94,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,94,7,22156,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,Asake,0,Asake; Baba God,0,50
7,33,124,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,94,8,16398,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,Asake,0,Asake; Baba God,30,100
8,38,136,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,124,9,14216,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,Asake,0,Asake; Baba God,12,100
9,43,158,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,136,10,12423,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,Asake,0,Asake; Baba God,22,100
10,75,149,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,-1,11,16154,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,Asake,0,Asake; Baba God,-9,75
11,80,182,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,149,12,13618,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,Asake,0,Asake; Baba God,33,100
12,85,194,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,182,13,12483,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,Asake,0,Asake; Baba God,12,100
13,115,177,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,-1,14,16904,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,Asake,0,Asake; Baba God,-17,75
14,135,161,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,-1,15,18051,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,Asake,0,Asake; Baba God,-16,75
15,150,141,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,161,16,18720,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,Asake,0,Asake; Baba God,-20,75
16,166,155,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,141,17,17784,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,Asake,0,Asake; Baba God,14,100
17,181,194,spotify:track:5GLAHK3yCLCZ9lzmb44EVM,Asake,Baba God,YBNL 2022,64,155,18,15696,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,Asake,0,Asake; Baba God,39,100
0,125,15,spotify:track:46gfN72BxmLvACx6Pve4XU,Asake,Dull,YBNL Nation / EMPIRE,15,-1,1,102877,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,Asake,1,Asake; Dull,0,0
1,139,4,spotify:track:46gfN72BxmLvACx6Pve4XU,Asake,Dull,YBNL Nation / EMPIRE,4,15,2,338915,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,Asake,1,Asake; Dull,-11,75
2,156,7,spotify:track:46gfN72BxmLvACx6Pve4XU,Asake,Dull,YBNL Nation / EMPIRE,4,4,3,244656,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,Asake,1,Asake; Dull,3,100
3,171,7,spotify:track:46gfN72BxmLvACx6Pve4XU,Asake,Dull,YBNL Nation / EMPIRE,4,7,4,196931,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,Asake,1,Asake; Dull,0,50
4,186,9,spotify:track:46gfN72BxmLvACx6Pve4XU,Asake,Dull,YBNL Nation / EMPIRE,4,7,5,162563,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,Asake,1,Asake; Dull,2,100
5,201,11,spotify:track:46gfN72BxmLvACx6Pve4XU,Asake,Dull,YBNL Nation / EMPIRE,4,9,6,147288,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,Asake,1,Asake; Dull,2,100
6,216,14,spotify:track:46gfN72BxmLvACx6Pve4XU,Asake,Dull,YBNL Nation / EMPIRE,4,11,7,145675,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,Asake,1,Asake; Dull,3,100
0,126,22,spotify:track:4iCUs97QSPyYaFmzDa25Tb,Asake,Dupe,YBNL Nation / EMPIRE,22,-1,1,88776,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,Asake,1,Asake; Dupe,0,0
1,143,9,spotify:track:4iCUs97QSPyYaFmzDa25Tb,Asake,Dupe,YBNL Nation / EMPIRE,9,22,2,293637,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,Asake,1,Asake; Dupe,-13,75
2,159,11,spotify:track:4iCUs97QSPyYaFmzDa25Tb,Asake,Dupe,YBNL Nation / EMPIRE,9,9,3,194303,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,Asake,1,Asake; Dupe,2,100
3,174,13,spotify:track:4iCUs97QSPyYaFmzDa25Tb,Asake,Dupe,YBNL Nation / EMPIRE,9,11,4,150328,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,Asake,1,Asake; Dupe,2,100
4,189,17,spotify:track:4iCUs97QSPyYaFmzDa25Tb,Asake,Dupe,YBNL Nation / EMPIRE,9,13,5,123527,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,Asake,1,Asake; Dupe,4,100
5,204,20,spotify:track:4iCUs97QSPyYaFmzDa25Tb,Asake,Dupe,YBNL Nation / EMPIRE,9,17,6,107416,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,Asake,1,Asake; Dupe,3,100
6,219,24,spotify:track:4iCUs97QSPyYaFmzDa25Tb,Asake,Dupe,YBNL Nation / EMPIRE,9,20,7,92119,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,Asake,1,Asake; Dupe,4,100
