trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,1,"TxC, Mavo, Shoday, RALD, LeeMcKrazy, Al Xapo, W4DE, Carter IV, Smeez & D3AN",Welele,56,spotify:track:11OYE0acEZL5GVOd9xphwh,"2025 TXC Enterprises (PTY) LTD., under exclusive license to LVRN Records (Love Renaissance)",56,85,3,410203,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,TxC,0
0,0,Tyla,CHANEL,83,spotify:track:4VxTzYm00mg82MuoT35Ja7,Epic,83,113,5,315839,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tyla,0
0,1,"Tyla, Wizkid",DYNAMITE,124,spotify:track:1myE3bHoWoSO5hyr3MxdHJ,Epic,4,124,21,255624,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tyla,0
0,0,"Victony, Rema, Tempoe, Don Toliver","Soweto (with Don Toliver, Rema & Tempoe)",168,spotify:track:2rDtfPMI5mDJVTwYYG00QI,Encore Recordings,4,-1,85,210994,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Victony,0
0,0,Wizkid,Kese (Dance),88,spotify:track:6JvWMLscnWYkgX1zPufIGT,Starboy/RCA Records,1,79,58,308726,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Wizkid,0
0,1,Wizkid,Ojuelegba,170,spotify:track:1AtBzcUzKLh4BGwXhFA9K6,Empire Mates Entertainment Ltd.,141,168,17,209853,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Wizkid,0
0,2,"Wizkid, Asake",Bad Girl (feat. Asake),179,spotify:track:2j8n2hpZlEMvtrjJ7n0ZIy,Starboy/RCA Records,1,175,55,203927,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Wizkid,0
0,3,"Wizkid, Tems",Essence (feat. Tems),138,spotify:track:5FG7Tl93LdH117jEKYl3Cm,Starboy/RCA Records,95,161,84,246133,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Wizkid,0
0,0,Young Jonn,Padre Nuestro,125,spotify:track:0sdM25V4FM0lMrT8RKoS4o,Warner Music Africa,66,78,3,255496,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Young Jonn,0
0,1,Young Jonn,Stronger,148,spotify:track:4KZMoDuxwSYP63bhbnMqe3,Chocolate City Music,3,144,81,234409,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Young Jonn,0
0,2,Young Jonn,Xtra Cool,197,spotify:track:5F4OfeowSReF93KcH2eUcG,Chocolate City Music,1,-1,126,192742,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Young Jonn,0
0,3,"Young Jonn, Asake",Che Che (feat. Asake),74,spotify:track:6xYaf931EF3ZeurqrMxNCO,Warner Music Africa,7,47,28,349810,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Young Jonn,0
0,4,"Young Jonn, Asake, Focalistic",2Factor,3,spotify:track:2UxfLzrOzdHlwrIzjhsHT2,Warner Music Africa,3,3,3,1410296,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Young Jonn,1
0,5,"Young Jonn, Olamide",Level Up,186,spotify:track:0puZ9jsTXM1fTlo16lNh2n,Warner Music Africa,51,100,3,198080,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Young Jonn,0
0,6,"Young Jonn, P.Priime",Jiggy Bop,180,spotify:track:4p3n0ooXh07xqQOK24xwcs,Warner Music Africa,76,110,3,203919,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Young Jonn,0
0,7,"Young Jonn, Rema",Lalala,7,spotify:track:3xhJ7Caxt02YEGRkTZlNU0,Warner Music Africa,7,7,3,1119408,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Young Jonn,1
0,8,"Young Jonn, Wizkid",Cash Flow (feat. Wizkid),67,spotify:track:4ULAXnVBMIGcEH3nFhvGak,Warner Music Africa,1,54,16,370086,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Young Jonn,0
0,0,Zaylevelten,Guide Pass,171,spotify:track:43V22qtwgz0eWrJueeaiHW,Lizzy Records,130,-1,3,208719,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Zaylevelten,0
0,1,"Zaylevelten, Mavo",Wuse Tu,35,spotify:track:7ntMsrnoWAyqGBsNvNBEoo,Lizzy Records,11,29,3,611752,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Zaylevelten,0
0,0,Zinoleesky,CELINE DION,78,spotify:track:0D1vNTcDR3SuZtPFUoTGej,Marlian Music,6,72,11,326723,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Zinoleesky,0
0,0,"Zlatan, FOLA",Get Better,38,spotify:track:7m2m1Wcf1M3HxuN19z1o3I,"Zanku Records, under exclusive license to ONErpm",5,44,39,567691,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Zlatan,0
