trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,4,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),54,spotify:track:0FIDCNYYjNvPVimz5icugS,XO / Republic Records,3,51,64,14113826,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,The Weeknd,0
0,0,Tom Odell,Another Love,132,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,ITNO/Columbia,15,105,245,10189931,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tom Odell,0
0,0,Tyla,CHANEL,24,spotify:track:4VxTzYm00mg82MuoT35Ja7,Epic,24,28,5,21423518,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Tyla,0
0,0,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),134,spotify:track:7KA4W4McWYRpgf0fWsJZWB,Columbia,16,131,147,10184892,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Tyler,0
0,0,"V, Park Hyo Shin",Winter Ahead (with PARK HYO SHIN),137,spotify:track:7G7mSV4BebkoHWwKTDvXu9,BIGHIT MUSIC,21,139,52,10012458,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,V,0
0,0,Vance Joy,Riptide,144,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Atlantic Records,30,144,253,9855105,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Vance Joy,0
0,0,Vince Guaraldi Trio,Christmas Time Is Here,195,spotify:track:3bMfUUpzUzqWp9II00yRhE,Craft Recordings,76,-1,5,8951933,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Vince Guaraldi Trio,0
0,0,"W Sound, Bele, Ovy On The Drums",La Plena - W Sound 05,60,spotify:track:6iOndD4OFo7GkaDypWQIou,WEA Latina,5,62,42,13858033,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,W Sound,0
0,0,Wham!,Last Christmas,2,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Epic,2,3,67,44540620,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Wham!,1
0,0,"Young Cister, Kreamly",QLOO*,152,spotify:track:2mdrVnxEnPR6iFijakkxQS,Sony Music Entertainment Chile S.A,35,123,20,9740420,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Young Cister,0
0,0,Zara Larsson,Lush Life,62,spotify:track:1rIKgCH4H52lrvDcz50hS8,Epic/Record Company TEN,62,106,17,13746676,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Zara Larsson,0
0,0,a-ha,Take on Me,197,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,Rhino,56,-1,80,8881148,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,a-ha,0
0,0,sombr,12 to 12,63,spotify:track:05od2qm2MTSKCHxy1GBp5W,Warner Records,14,58,21,13628488,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,sombr,0
0,1,sombr,back to friends,10,spotify:track:7qjZnBKE73H4Oxkopwulqe,Warner Records,1,7,39,28690709,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,sombr,1
0,2,sombr,undressed,81,spotify:track:0TFTAtCYhp2tQ9KcJIZb55,Warner Records,6,61,38,12169768,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,sombr,0
