trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,2,"JAZZWRLD, Thukuthela, Babalwa M, Dlala Thukzin",uValo (feat. Dlala Thukzin),9,spotify:track:0y7lIKJXlNFPcqVCxfnvOO,Waltz Music Group / EMPIRE / Jazzworx & Thukuthela,2,8,19,730181,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,JAZZWRLD,1
0,3,"JAZZWRLD, Thukuthela, Sykes, Major League Djz",uMA weNGANE,37,spotify:track:2XSmD2t2OZ5oMZhuZzJB4P,Waltz Music Group / EMPIRE / Jazzworx & Thukuthela,8,43,23,319795,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,JAZZWRLD,0
0,0,"JIKIJIKI, Mnotho Majola, Shenge wasehlalankosi",UQAMBA AMANGA,75,spotify:track:3RTLQmVu82YxZfIMOp0jH1,JIKIJIKI MUSIC PRODUCTION,21,56,20,224819,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,JIKIJIKI,0
0,0,Jakkals Vibes,Heeltemal stom,116,spotify:track:4xQNMY8X9G271Rz9zSWzgc,Jakkals Vibes,64,96,8,169988,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Jakkals Vibes,0
0,0,"Janesh, Hitboss SA",Ngwanaka,73,spotify:track:3bM6G6G4kcoeTAMdFDPKEB,Janesh,14,71,35,227603,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Janesh,0
0,1,"Janesh, Hitboss SA, Natiey Lepaka, IceTee Beats",Makoti (Lekompo Wedding Day),109,spotify:track:1qWQSXiLdc93lEvz3SmU2H,Janesh,47,112,13,180473,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Janesh,0
0,0,"JayJayy, Mordecai",Phesheya,20,spotify:track:2cqRkbubhLlwDlEOoksEXt,Gallo Record Company,7,18,11,455789,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,JayJayy,0
0,0,"Justin99, Djy Vino, Xduppy",Ke WAV (feat. Djy Vino & Xduppy),95,spotify:track:785aLiQeHqEn5wLSugTORj,Justin Mpho King,95,160,2,195581,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Justin99,0
0,0,"Kabza De Small, Dlala Thukzin, Sykes, Young Stunna, Nkosazana Daughter, Tracy, Thatohatsi","Ngyozama (feat. Sykes, Young Stunna, Nkosazana Daughter, Tracy & Thatohatsi)",23,spotify:track:30jHPgouy6TBqiykdGwbOe,Piano Hub,6,24,22,430874,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kabza De Small,0
0,1,"Kabza De Small, Kelvin Momo, Thatohatsi",Iphupho (feat. Thatohatsi),45,spotify:track:6t7jwNNBTceuXuVeT71naT,Piano Hub,12,37,22,283456,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Kabza De Small,0
0,2,"Kabza De Small, Mthunzi, DJ Maphorisa, Young Stunna, Sizwe Alakine, Umthakathi Kush","Imithandazo (feat. Young Stunna, DJ Maphorisa, Sizwe Alakine & Umthakathi Kush)",174,spotify:track:6Kijtp0DB6VwcoJIw7PJ9W,Piano Hub,1,186,111,134630,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kabza De Small,0
0,0,"Kaycherlow NLL, Shebeshxt, Cliff Kayden, Naqua SA, Inkreys",Magwala a cheche,178,spotify:track:1PjQ2Fx3iTxoMDFcr4iF3P,Harmony Music Hub,64,157,14,133651,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Kaycherlow NLL,0
0,0,Kehlani,Folded,100,spotify:track:0bxPRWprUVpQK0UFcddkrA,TSNMI / Atlantic,46,72,27,189165,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Kehlani,0
0,0,"Kelvin Momo, Babalwa M",Busa (feat. Babalwa M),87,spotify:track:6R0bdB4NjU5BAzhWjPHlSq,Kelvin Momo Productions,87,-1,1,204486,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Kelvin Momo,0
0,1,"Kelvin Momo, Babalwa M, Maremo Violin, Mzizi, Rio Reeves","My Love (feat. Maremo Violin, Mzizi & Rio Reeves)",48,spotify:track:3gmeP1FjN1MqxYuL4bwhzI,Kelvin Momo Productions,48,-1,1,275640,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,2,"Kelvin Momo, Babalwa M, Sfarzo Rtee",Sukakude (feat. Sfarzo Rtee),186,spotify:track:1rtMuIY76v879DN8kW1fhf,Kelvin Momo Productions,7,195,155,130028,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,2,Kelvin Momo,0
0,3,"Kelvin Momo, Ciniso, Mkeyz, Sykes, Cnethemba Gonelo","Emoyeni (Tribute To Yallunder) [feat. Ciniso, Mkeyz, Sykes & Cnethemba Gonelo]",185,spotify:track:3BijsITGQ8UcTglOYoKPoD,Kelvin Momo Productions,185,-1,1,130136,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,4,"Kelvin Momo, Da Muziqal Chef, Thatohatsi, Tracy",Emhlabeni (feat. Thatohatsi & Tracy),158,spotify:track:0OMHMgH263gIrUcszYYivV,Kelvin Momo Productions,10,161,29,141782,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,5,"Kelvin Momo, Da Muziqal Chef, Tracy, Thatohatsi",Bo Gogo (feat. Tracy & Thatohatsi),114,spotify:track:1blpjqXA4y03pWHnDbhs9l,Kelvin Momo Productions,7,135,53,171410,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
0,6,"Kelvin Momo, Elaine",Say I Do,99,spotify:track:1tU8BG7OoqE5vCRGu2RbaC,Kelvin Momo Productions,99,-1,1,190720,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Kelvin Momo,0
0,7,"Kelvin Momo, Jinger Stone",Ko Kae,151,spotify:track:0HJNKEPOZJqB9YcRROZlM9,Kelvin Momo Productions,151,-1,1,146722,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,1,Kelvin Momo,0
0,8,"Kelvin Momo, Jinger Stone, Kane Keid",Lost Myself (feat. Jinger Stone & Kane Keid),113,spotify:track:26yNrysnAFDyEkdSOUQShF,Kelvin Momo Productions,113,-1,1,173304,2025-12-18,51,2025,2025-12-18,1766016000.0,2025-12-01,3,Kelvin Momo,0
