rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date
186,spotify:track:2lHmx4nJOTGHx2PkEFMADF,"lIlBOI, YUMDDA, GIRIBOY, Zion.T","CREDIT (Feat. YUMDDA, GIRIBOY, Zion.T)",Stone Music Entertainment,57,172,46,1042,2021-03-18
187,spotify:track:1d8Arh7PushRWWJRs41rSa,"CHUNG HA, R3HAB",Dream of You (with R3hab),MNH ENTERTAINMENT,97,-1,12,1040,2021-03-18
188,spotify:track:5AkyvofVWUqds8x1HHgDU9,Paul Kim,Me After You,뉴런뮤직,180,-1,4,1038,2021-03-18
189,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,125,179,4,1034,2021-03-18
190,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,-1,20,1034,2021-03-18
191,spotify:track:3b80IqPWhMgFA4RXFQLpFz,"MIRANI, GroovyRoom, pH-1, HAON","Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",Stone Music Entertainment,77,-1,25,1025,2021-03-18
192,spotify:track:0GISuIGiksexkuD4krw6PN,BTS,Inner Child,BIGHIT MUSIC,63,195,31,1024,2021-03-18
193,spotify:track:71WZ7yFuwxmQz5jJUpvkGv,DAY6,You Were Beautiful,Republic Records - DAY6,103,-1,10,1023,2021-03-18
194,spotify:track:3Ml2s37uS9jqRM2R3bfDiB,Paul Kim,"Every day, Every Moment",SM Entertainment,71,198,20,1021,2021-03-18
195,spotify:track:3aHYf6AXlWujDG9CzzT95i,Valley,Like 1999,Universal Music Canada,186,186,2,1019,2021-03-18
196,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,127,-1,29,1017,2021-03-18
197,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,Darkroom/Interscope Records,152,171,4,1012,2021-03-18
198,spotify:track:5joNJn9LUvYcamWwa2iYCL,OH MY GIRL,Nonstop,WM ENTERTAINMENT INC.,142,-1,11,1004,2021-03-18
199,spotify:track:3xgT3xIlFGqZjYW9QlhJWp,"Sam Smith, Normani",Dancing With A Stranger (with Normani),PLG - Capitol,146,196,13,1004,2021-03-18
200,spotify:track:4lQsB3ERTWSNaAN1IkuNRl,BLACKPINK,DDU-DU DDU-DU,"2018 YG Entertainment, distributed through Interscope Records",115,193,18,1003,2021-03-18
