rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date
183,spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,183,187,2,1031,2021-02-11
184,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,"Big Machine Records, LLC",105,-1,6,1030,2021-02-11
185,spotify:track:1TUkEXQrskATO9SoB4QMUN,BAEKHYUN,Amusement Park,SM Entertainment,77,141,11,1029,2021-02-11
186,spotify:track:0eeeyCAGnGZInPtpkdYiPa,BTS,Jamais Vu,BIGHIT MUSIC,24,174,11,1028,2021-02-11
187,spotify:track:6ePyl2ns4b7MVYhjsj32ZK,BTS,Intro: Singularity,BIGHIT MUSIC,105,176,10,1025,2021-02-11
188,spotify:track:7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,188,196,3,1024,2021-02-11
189,spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),Victor Victor Worldwide,189,-1,1,1024,2021-02-11
190,spotify:track:05ABOPiW13nqIedJfqmfPM,Tate McRae,rubberband,RCA Records Label,133,152,3,1023,2021-02-11
191,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,169,169,2,1019,2021-02-11
192,spotify:track:3uA8SjMyDtwtt0jLPMQbVD,"DEAN, Gaeko",D (Half Moon),Universal Music Ltd.,139,162,7,1017,2021-02-11
193,spotify:track:6ZuahEctZD6w75peme58hm,Shawn Mendes,Wonder,Shawn Mendes LP4-5 PS/ Island,181,181,3,1016,2021-02-11
194,spotify:track:6juLaduD4STCUDWT0AYun4,"K/DA, Madison Beer, i-dle, Lexie Liu, Jaira Burns, Seraphine, League of Legends",MORE,Riot Games,179,179,2,1007,2021-02-11
195,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,Sam Fischer,This City,RCA Records Label,195,-1,1,1007,2021-02-11
196,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,196,-1,1,1005,2021-02-11
197,spotify:track:6CdUgvL597jWmW4w8P5kHs,TAEYEON,Fine,SM Entertainment,127,166,9,1003,2021-02-11
198,spotify:track:39kzWAiVPpycdMpr745oPj,BLACKPINK,You Never Know,YG Entertainment/Interscope Records,170,-1,6,1002,2021-02-11
