rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date
183,spotify:track:5cQB9fbuQCz4muQUFkv3rR,BTS,Serendipity (Full Length Edition),BIGHIT MUSIC,56,173,47,1142,2021-03-29
184,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,86,175,50,1131,2021-03-29
185,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,100,177,54,1127,2021-03-29
186,spotify:track:32dX0j8hzoztvO4ZXIblbX,BTS,My Time,BIGHIT MUSIC,20,167,52,1127,2021-03-29
187,spotify:track:5YaskwnGDZFDRipaqzbwQx,"ATB, Topic, A7S",Your Love (9PM),Virgin,138,-1,24,1121,2021-03-29
188,spotify:track:2S9FuNX2H2cCwxcIoTUtbM,"HOMIES, UNEDUCATED KID, Paul Blanco","Siren Remix (Feat. UNEDUCATED KID, Paul Blanco)",Yng & Rich Records,188,-1,1,1120,2021-03-29
189,spotify:track:0rNLaGUleZ91DXMxmZNq5v,ATEEZ,Fireworks (I'm The One),KQ Entertainment,96,-1,19,1120,2021-03-29
190,spotify:track:6ft4hAq6yde8jPZY2i5zLr,"MEDUZA, Dermot Kennedy",Paradise (feat. Dermot Kennedy),Universal-Island Records Ltd.,59,-1,55,1117,2021-03-29
191,spotify:track:3aW0ds4A4tSQDIp75FqWTo,BTS,FAKE LOVE,BIGHIT MUSIC,41,-1,24,1110,2021-03-29
192,spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,RBMG/Def Jam,104,-1,47,1093,2021-03-29
193,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,127,179,35,1090,2021-03-29
194,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,Republic Records,77,188,57,1089,2021-03-29
195,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,112,180,51,1088,2021-03-29
196,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,86,-1,49,1086,2021-03-29
197,spotify:track:22ryCgQttpV7oCrn7llGRu,BTS,Magic Shop,BIGHIT MUSIC,41,-1,21,1085,2021-03-29
198,spotify:track:1RSBK5VWdjPjHEmRhAkS4Q,Bebe Rexha,Sacrifice,Warner Records,99,-1,23,1083,2021-03-29
199,spotify:track:09IStsImFySgyp0pIQdqAc,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,129,196,51,1082,2021-03-29
200,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,80,183,55,1079,2021-03-29
