trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen,Artist and Track,rank difference,Position over Time,Lower Artist
6,6,74,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,74,85,7,36292,2022-02-03,5,2022,2022-02-03,1643846400.0,2022-02-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",-11,75,dj ngwazi
7,7,51,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,51,74,8,45754,2022-02-10,6,2022,2022-02-10,1644451200.0,2022-02-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",-23,75,dj ngwazi
8,8,42,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,42,51,9,49592,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",-9,75,dj ngwazi
9,9,39,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,39,42,10,49531,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",-3,75,dj ngwazi
10,10,35,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,39,11,53948,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",-4,75,dj ngwazi
11,11,36,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,35,12,49824,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",1,100,dj ngwazi
12,12,47,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,36,13,43442,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",11,100,dj ngwazi
13,13,49,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,47,14,45876,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",2,100,dj ngwazi
14,14,49,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,49,15,43034,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",0,50,dj ngwazi
15,15,56,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,49,16,39409,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",7,100,dj ngwazi
16,16,59,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,56,17,36291,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",3,100,dj ngwazi
17,17,76,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,59,18,31957,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",17,100,dj ngwazi
18,18,90,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,76,19,33802,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",14,100,dj ngwazi
19,19,104,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,90,20,32839,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",14,100,dj ngwazi
20,20,129,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,104,21,28833,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",25,100,dj ngwazi
21,21,125,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,129,22,30826,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",-4,75,dj ngwazi
22,22,163,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,125,23,27228,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",38,100,dj ngwazi
23,23,127,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,163,24,30825,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",-36,75,dj ngwazi
24,24,179,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,127,25,28500,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",52,100,dj ngwazi
25,25,169,spotify:track:1Yw6QsixEyzpkZioJPq2mv,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA",Uthando,Wanitwa Mos Entertainment,35,179,26,28990,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,DJ Ngwazi,0,"DJ Ngwazi, Master KG, Nokwazi, Lowsheen, Caltonic SA; Uthando",-10,75,dj ngwazi
0,43,136,spotify:track:2iR0mXh8lpo3TK3ot8MBua,"DJ Stokie, Ben Da Prince, Nkosazana_Daughter",Aw'ufani Nabanye,Universal Music (Pty) Ltd.,136,-1,1,42308,2022-12-22,51,2022,2022-12-22,1671667200.0,2022-12-01,1,DJ Stokie,0,"DJ Stokie, Ben Da Prince, Nkosazana_Daughter; Aw'ufani Nabanye",0,0,dj stokie
1,44,135,spotify:track:2iR0mXh8lpo3TK3ot8MBua,"DJ Stokie, Ben Da Prince, Nkosazana_Daughter",Aw'ufani Nabanye,Universal Music (Pty) Ltd.,135,136,2,49523,2022-12-29,52,2022,2022-12-29,1672272000.0,2022-12-01,1,DJ Stokie,0,"DJ Stokie, Ben Da Prince, Nkosazana_Daughter; Aw'ufani Nabanye",-1,75,dj stokie
2,45,160,spotify:track:2iR0mXh8lpo3TK3ot8MBua,"DJ Stokie, Ben Da Prince, Nkosazana_Daughter",Aw'ufani Nabanye,Universal Music (Pty) Ltd.,135,135,3,39105,2023-01-05,1,2023,2023-01-05,1672876800.0,2023-01-01,1,DJ Stokie,0,"DJ Stokie, Ben Da Prince, Nkosazana_Daughter; Aw'ufani Nabanye",25,100,dj stokie
3,46,191,spotify:track:2iR0mXh8lpo3TK3ot8MBua,"DJ Stokie, Ben Da Prince, Nkosazana_Daughter",Aw'ufani Nabanye,Universal Music (Pty) Ltd.,135,-1,4,32180,2023-01-19,3,2023,2023-01-19,1674086400.0,2023-01-01,1,DJ Stokie,0,"DJ Stokie, Ben Da Prince, Nkosazana_Daughter; Aw'ufani Nabanye",31,100,dj stokie
0,48,145,spotify:track:4J1H4EuucGhhYfcPpYCBRr,"DJ Stokie, Ommit, Sobzeen, Zee_nhle",Awukhuzeki,Universal Music (Pty) Ltd.,145,-1,1,46222,2023-04-13,15,2023,2023-04-13,1681344000.0,2023-04-01,1,DJ Stokie,0,"DJ Stokie, Ommit, Sobzeen, Zee_nhle; Awukhuzeki",0,0,dj stokie
0,29,176,spotify:track:4OMYuzj6HpF1t3diZ3daef,"DJ Stokie, Daliwonga, Nia Pearl",Ipiano e'Soweto - Edit,Universal Music (Pty) Ltd.,176,-1,1,21767,2021-07-01,26,2021,2021-07-01,1625097600.0,2021-07-01,1,DJ Stokie,0,"DJ Stokie, Daliwonga, Nia Pearl; Ipiano e'Soweto - Edit",0,0,dj stokie
1,31,160,spotify:track:4OMYuzj6HpF1t3diZ3daef,"DJ Stokie, Daliwonga, Nia Pearl",Ipiano e'Soweto - Edit,Universal Music (Pty) Ltd.,160,176,2,22365,2021-07-08,27,2021,2021-07-08,1625702400.0,2021-07-01,1,DJ Stokie,0,"DJ Stokie, Daliwonga, Nia Pearl; Ipiano e'Soweto - Edit",-16,75,dj stokie
0,1,185,spotify:track:4f0saNgYFXgKhTRNkVAlMm,"DJ Stokie, Sha Sha, TylerICU",Ngaphandle Kwakho,Universal Music (Pty) Ltd.,185,-1,1,19247,2020-12-17,51,2020,2020-12-17,1608163200.0,2020-12-01,1,DJ Stokie,0,"DJ Stokie, Sha Sha, TylerICU; Ngaphandle Kwakho",0,0,dj stokie
0,40,41,spotify:track:0a0X4uS4T6h7YPl6m5HMms,"DJ Stokie, Loxion Deep, Sir Trill, Nobantu Vilakazi, Murumba Pitch",Soke S'bone,Universal Music (Pty) Ltd.,41,-1,1,50613,2021-12-02,48,2021,2021-12-02,1638403200.0,2021-12-01,1,DJ Stokie,0,"DJ Stokie, Loxion Deep, Sir Trill, Nobantu Vilakazi, Murumba Pitch; Soke S'bone",0,0,dj stokie
1,41,110,spotify:track:0a0X4uS4T6h7YPl6m5HMms,"DJ Stokie, Loxion Deep, Sir Trill, Nobantu Vilakazi, Murumba Pitch",Soke S'bone,Universal Music (Pty) Ltd.,41,41,2,31953,2021-12-09,49,2021,2021-12-09,1639008000.0,2021-12-01,1,DJ Stokie,0,"DJ Stokie, Loxion Deep, Sir Trill, Nobantu Vilakazi, Murumba Pitch; Soke S'bone",69,100,dj stokie
2,42,131,spotify:track:0a0X4uS4T6h7YPl6m5HMms,"DJ Stokie, Loxion Deep, Sir Trill, Nobantu Vilakazi, Murumba Pitch",Soke S'bone,Universal Music (Pty) Ltd.,41,110,3,31373,2021-12-16,50,2021,2021-12-16,1639612800.0,2021-12-01,1,DJ Stokie,0,"DJ Stokie, Loxion Deep, Sir Trill, Nobantu Vilakazi, Murumba Pitch; Soke S'bone",21,100,dj stokie
0,4,168,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,168,-1,1,19527,2020-12-31,53,2020,2020-12-31,1609372800.0,2020-12-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",0,0,dj stokie
1,5,156,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,156,-1,2,18995,2021-01-21,3,2021,2021-01-21,1611187200.0,2021-01-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-12,75,dj stokie
2,6,94,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,94,156,3,24459,2021-01-28,4,2021,2021-01-28,1611792000.0,2021-01-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-62,75,dj stokie
3,7,69,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,69,94,4,29263,2021-02-04,5,2021,2021-02-04,1612396800.0,2021-02-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-25,75,dj stokie
4,8,33,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,33,69,5,37424,2021-02-11,6,2021,2021-02-11,1613001600.0,2021-02-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-36,75,dj stokie
5,9,30,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,30,33,6,38484,2021-02-18,7,2021,2021-02-18,1613606400.0,2021-02-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-3,75,dj stokie
6,10,29,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,29,30,7,42451,2021-02-25,8,2021,2021-02-25,1614211200.0,2021-02-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-1,75,dj stokie
7,11,25,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,29,8,44435,2021-03-04,9,2021,2021-03-04,1614816000.0,2021-03-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-4,75,dj stokie
8,12,31,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,25,9,42317,2021-03-11,10,2021,2021-03-11,1615420800.0,2021-03-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",6,100,dj stokie
9,13,33,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,31,10,39177,2021-03-18,11,2021,2021-03-18,1616025600.0,2021-03-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",2,100,dj stokie
10,14,39,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,33,11,41599,2021-03-25,12,2021,2021-03-25,1616630400.0,2021-03-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",6,100,dj stokie
11,15,57,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,39,12,41379,2021-04-01,13,2021,2021-04-01,1617235200.0,2021-04-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",18,100,dj stokie
12,16,44,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,57,13,39080,2021-04-08,14,2021,2021-04-08,1617840000.0,2021-04-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-13,75,dj stokie
13,17,54,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,44,14,34808,2021-04-15,15,2021,2021-04-15,1618444800.0,2021-04-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",10,100,dj stokie
14,18,55,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,54,15,35344,2021-04-22,16,2021,2021-04-22,1619049600.0,2021-04-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",1,100,dj stokie
15,19,47,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,55,16,41156,2021-04-29,17,2021,2021-04-29,1619654400.0,2021-04-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-8,75,dj stokie
16,20,64,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,47,17,35087,2021-05-06,18,2021,2021-05-06,1620259200.0,2021-05-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",17,100,dj stokie
17,21,70,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,64,18,32102,2021-05-13,19,2021,2021-05-13,1620864000.0,2021-05-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",6,100,dj stokie
18,22,85,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,70,19,31387,2021-05-20,20,2021,2021-05-20,1621468800.0,2021-05-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",15,100,dj stokie
19,23,95,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,85,20,31572,2021-05-27,21,2021,2021-05-27,1622073600.0,2021-05-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",10,100,dj stokie
20,24,77,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,95,21,32529,2021-06-03,22,2021,2021-06-03,1622678400.0,2021-06-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-18,75,dj stokie
21,25,89,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,77,22,28325,2021-06-10,23,2021,2021-06-10,1623283200.0,2021-06-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",12,100,dj stokie
22,26,98,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,89,23,29591,2021-06-17,24,2021,2021-06-17,1623888000.0,2021-06-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",9,100,dj stokie
23,27,109,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,98,24,24869,2021-06-24,25,2021,2021-06-24,1624492800.0,2021-06-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",11,100,dj stokie
24,28,149,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,109,25,23527,2021-07-01,26,2021,2021-07-01,1625097600.0,2021-07-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",40,100,dj stokie
25,30,92,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,149,26,29101,2021-07-08,27,2021,2021-07-08,1625702400.0,2021-07-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-57,75,dj stokie
26,32,101,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,92,27,25559,2021-07-15,28,2021,2021-07-15,1626307200.0,2021-07-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",9,100,dj stokie
27,33,116,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,101,28,26343,2021-07-22,29,2021,2021-07-22,1626912000.0,2021-07-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",15,100,dj stokie
28,34,109,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,116,29,25989,2021-07-29,30,2021,2021-07-29,1627516800.0,2021-07-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-7,75,dj stokie
29,35,109,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,109,30,27806,2021-08-05,31,2021,2021-08-05,1628121600.0,2021-08-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",0,50,dj stokie
30,36,98,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,109,31,27768,2021-08-12,32,2021,2021-08-12,1628726400.0,2021-08-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",-11,75,dj stokie
31,37,146,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,98,32,22860,2021-08-19,33,2021,2021-08-19,1629331200.0,2021-08-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",48,100,dj stokie
32,38,180,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,146,33,21491,2021-08-26,34,2021,2021-08-26,1629936000.0,2021-08-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",34,100,dj stokie
33,39,194,spotify:track:6iKJIYuyGWZ1YTwee1FzBJ,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane",Superman,Universal Music (Pty) Ltd.,25,180,34,21801,2021-09-02,35,2021,2021-09-02,1630540800.0,2021-09-01,1,DJ Stokie,0,"DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane; Superman",14,100,dj stokie
0,0,140,spotify:track:3wcYfqQDdLno4HNOFFdYku,"DJ Stokie, Madumane, Howard Gomba, Bongza, Focalistic",Ubsuku Bonke,Universal Music (Pty) Ltd.,140,-1,1,21775,2020-12-17,51,2020,2020-12-17,1608163200.0,2020-12-01,1,DJ Stokie,0,"DJ Stokie, Madumane, Howard Gomba, Bongza, Focalistic; Ubsuku Bonke",0,0,dj stokie
1,2,145,spotify:track:3wcYfqQDdLno4HNOFFdYku,"DJ Stokie, Madumane, Howard Gomba, Bongza, Focalistic",Ubsuku Bonke,Universal Music (Pty) Ltd.,140,140,2,21462,2020-12-24,52,2020,2020-12-24,1608768000.0,2020-12-01,1,DJ Stokie,0,"DJ Stokie, Madumane, Howard Gomba, Bongza, Focalistic; Ubsuku Bonke",5,100,dj stokie
2,3,145,spotify:track:3wcYfqQDdLno4HNOFFdYku,"DJ Stokie, Madumane, Howard Gomba, Bongza, Focalistic",Ubsuku Bonke,Universal Music (Pty) Ltd.,140,145,3,21386,2020-12-31,53,2020,2020-12-31,1609372800.0,2020-12-01,1,DJ Stokie,0,"DJ Stokie, Madumane, Howard Gomba, Bongza, Focalistic; Ubsuku Bonke",0,50,dj stokie
0,47,100,spotify:track:0NOynuuhIhaLFABegJ0TyS,"DJ Stokie, Ommit, MaWhoo, Oscar Mbo",Waze wamuhle,Universal Music (Pty) Ltd.,100,-1,1,55364,2023-04-13,15,2023,2023-04-13,1681344000.0,2023-04-01,1,DJ Stokie,0,"DJ Stokie, Ommit, MaWhoo, Oscar Mbo; Waze wamuhle",0,0,dj stokie
0,18,176,spotify:track:09mer8EOsqtdQ43Dqsm54m,"DJ Sumbody, Drip Gogo, The Lowkeys",Iyamemeza,Sound African Recordings,176,-1,1,21774,2021-06-17,24,2021,2021-06-17,1623888000.0,2021-06-01,1,DJ Sumbody,0,"DJ Sumbody, Drip Gogo, The Lowkeys; Iyamemeza",0,0,dj sumbody
1,19,55,spotify:track:09mer8EOsqtdQ43Dqsm54m,"DJ Sumbody, Drip Gogo, The Lowkeys",Iyamemeza,Sound African Recordings,55,176,2,34916,2021-06-24,25,2021,2021-06-24,1624492800.0,2021-06-01,1,DJ Sumbody,0,"DJ Sumbody, Drip Gogo, The Lowkeys; Iyamemeza",-121,75,dj sumbody
