rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date
185,spotify:track:32dX0j8hzoztvO4ZXIblbX,BTS,My Time,BIGHIT MUSIC,20,190,45,1054,2021-03-22
186,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,Mogul Vision/Interscope Records,105,163,42,1052,2021-03-22
187,spotify:track:1t9WgS8FN0534tLBRwbaxO,CJ,Whoopty,Warner Records,54,-1,46,1050,2021-03-22
188,spotify:track:1hyyH6xSgtcgwpNOR9cX1t,Jukjae,Do you want to walk with me? (Romance 101 X Jukjae),"TOON STUDIO, NEUL",177,186,3,1050,2021-03-22
189,spotify:track:4Gt2kh3QbAGU6yquOWn4aW,"Lauv, Conan Gray",Fake,Lauv,174,-1,5,1048,2021-03-22
190,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,"The Weeknd, Daft Punk",I Feel It Coming,Universal Republic Records,47,170,43,1047,2021-03-22
191,spotify:track:09IStsImFySgyp0pIQdqAc,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,129,172,46,1044,2021-03-22
192,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,49,169,50,1042,2021-03-22
193,spotify:track:1xWVYPdaLm909DbFmuPGOR,Sandeul,Slightly Tipsy (She is My Type♡ X SANDEUL),TOON STUDIO,178,178,3,1040,2021-03-22
194,spotify:track:680qLWCMRfR6evrNNBCE9e,-,MLK Interlude,RBMG/Def Jam,106,144,4,1038,2021-03-22
195,spotify:track:4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y.,iamcosmic,136,189,14,1038,2021-03-22
196,spotify:track:22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,Jonas Brothers Recording,118,-1,43,1038,2021-03-22
197,spotify:track:0GISuIGiksexkuD4krw6PN,BTS,Inner Child,BIGHIT MUSIC,63,-1,32,1037,2021-03-22
198,spotify:track:382vwoXF6ksNuaPbMYiQy6,"YANG YO SEOP, JEONG EUN JI","LOVE DAY (2021) (Romance 101 X Yang Yoseop, Jeong Eun Ji)","TOON STUDIO, NEUL",176,176,3,1035,2021-03-22
199,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,55,159,50,1032,2021-03-22
200,spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,RBMG/Def Jam,104,195,42,1028,2021-03-22
