rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date
185,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,86,160,48,1069,2021-03-27
186,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,BLACKPINK,As If It's Your Last,YG Entertainment,113,180,47,1064,2021-03-27
187,spotify:track:06EMBzxDm2hueehobAlMtm,IU,Ending Scene,Fave Entertainment,187,192,4,1064,2021-03-27
188,spotify:track:5cQB9fbuQCz4muQUFkv3rR,BTS,Serendipity (Full Length Edition),BIGHIT MUSIC,56,183,45,1060,2021-03-27
189,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,"Internet Money, Gunna, Don Toliver, NAV",Lemonade (feat. NAV),Internet Money Records / TenThousand Projects,49,172,55,1059,2021-03-27
190,spotify:track:6FdShjf7nA2cqEnpv1tIia,NCT U,Make A Wish (Birthday Song),SM Entertainment,28,165,55,1059,2021-03-27
191,spotify:track:6dGsBRuavumBs5BghcXF3D,IU,Give You My Heart,EDAM Entertainment,179,189,5,1050,2021-03-27
192,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,142,-1,25,1050,2021-03-27
193,spotify:track:2lHmx4nJOTGHx2PkEFMADF,"lIlBOI, YUMDDA, GIRIBOY, Zion.T","CREDIT (Feat. YUMDDA, GIRIBOY, Zion.T)",Stone Music Entertainment,57,-1,51,1050,2021-03-27
194,spotify:track:1iIhGHzzrzqQfuNkFI2qAn,ZICO,Any song,KOZ ENTERTAINMENT,176,184,7,1050,2021-03-27
195,spotify:track:5rZkRaL4AjykFgw49KULyo,"DPR LIVE, Crush, eaJ",Jam & Butterfly,DREAM PERFECT REGIME (DPR),142,178,25,1044,2021-03-27
196,spotify:track:32dX0j8hzoztvO4ZXIblbX,BTS,My Time,BIGHIT MUSIC,20,195,50,1042,2021-03-27
197,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,122,-1,44,1038,2021-03-27
198,spotify:track:5FiXhM80sP4yg6tEnHkZZn,i-dle,HWAA,Universal Music LLC,29,176,34,1037,2021-03-27
199,spotify:track:2c37Gkpu75l3kvh1FUZrHV,"Jay Park, Hoody, Loco",All I Wanna Do (K) (Feat. Hoody & Loco),"Genie Music Corporation, Stone Music Entertainment",131,-1,23,1032,2021-03-27
200,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,"Big Machine Records, LLC",105,-1,19,1030,2021-03-27
